項目数,項目集合,事例数,支持度,支持度（％）
3,和暦=平成 | 場合別1=通学中 | 発生場所1=学校外（園外）,213,0.13455464308275428,13.4555
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=野球（含軟式）,213,0.13455464308275428,13.4555
3,場合別2=体育的部活動 | 性別=男 | 被災学年=1,212,0.13392293114339862,13.3923
3,和暦=平成 | 発生場所2=運動場・校庭（園庭） | 競技種目=野球（含軟式）,212,0.13392293114339862,13.3923
3,和暦=平成 | 場合別1=通学中 | 発生場所2=道路,206,0.1301326595072647,13.0133
3,和暦=平成 | 発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=体育館・屋内運動場,201,0.1269740998104864,12.6974
3,和暦=平成 | 場合別1=課外指導 | 被災学年=1,200,0.12634238787113075,12.6342
3,和暦=平成 | 場合別2=体育的部活動 | 被災学年=1,197,0.1244472520530638,12.4447
3,場合別1=課外指導 | 被災学年=1 | 被災学校種=高,195,0.1231838281743525,12.3184
3,場合別2=体育的部活動 | 被災学年=1 | 被災学校種=高,194,0.12255211623499684,12.2552
3,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭） | 被災学年=2,193,0.12192040429564119,12.192
3,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭） | 被災学年=1,183,0.11560328490208464,11.5603
3,和暦=平成 | 被災学年=3 | 被災学校種=高,179,0.11307643714466203,11.3076
3,性別=男 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=2,177,0.11181301326595072,11.1813
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=2,175,0.11054958938723942,11.055
3,場合別1=課外指導 | 場合別2=体育的部活動 | 発生場所1=学校外（園外）,174,0.10991787744788377,10.9918
3,和暦=平成 | 場合別1=通学中 | 通学方法=自転車,173,0.10928616550852811,10.9286
3,和暦=平成 | 発生場所1=学校外（園外） | 通学方法=自転車,173,0.10928616550852811,10.9286
3,性別=男 | 発生場所1=学校外（園外） | 発生場所2=道路,173,0.10928616550852811,10.9286
3,性別=男 | 発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=体育館・屋内運動場,172,0.10865445356917246,10.8654
3,和暦=平成 | 発生場所2=道路 | 通学方法=自転車,172,0.10865445356917246,10.8654
3,発生場所1=学校外（園外） | 発生場所2=道路 | 被災学校種=高,169,0.10675931775110549,10.6759
3,性別=男 | 発生場所2=運動場・校庭（園庭） | 被災学年=2,167,0.10549589387239419,10.5496
3,場合別1=通学中 | 発生場所1=学校外（園外） | 被災学校種=高,166,0.10486418193303854,10.4864
3,和暦=平成 | 発生場所2=運動場・校庭（園庭） | 被災学年=2,165,0.10423246999368288,10.4232
3,場合別1=通学中 | 性別=男 | 発生場所1=学校外（園外）,165,0.10423246999368288,10.4232
3,性別=男 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=1,165,0.10423246999368288,10.4232
3,性別=男 | 被災学年=3 | 被災学校種=高,165,0.10423246999368288,10.4232
3,場合別1=通学中 | 発生場所2=道路 | 被災学校種=高,164,0.10360075805432722,10.3601
3,性別=男 | 発生場所2=運動場・校庭（園庭） | 被災学年=1,162,0.10233733417561591,10.2337
3,場合別1=通学中 | 性別=男 | 発生場所2=道路,161,0.10170562223626027,10.1706
3,場合別1=通学中 | 被災学校種=高 | 通学方法=自転車,160,0.10107391029690461,10.1074
3,発生場所1=学校外（園外） | 被災学校種=高 | 通学方法=自転車,160,0.10107391029690461,10.1074
3,発生場所2=道路 | 被災学校種=高 | 通学方法=自転車,159,0.10044219835754896,10.0442
3,和暦=平成 | 場合別1=各教科等 | 場合別2=体育（保健体育）,153,0.09665192672141504,9.6652
3,和暦=平成 | 場合別1=課外指導 | 発生場所1=学校外（園外）,153,0.09665192672141504,9.6652
3,場合別1=課外指導 | 性別=男 | 発生場所1=学校外（園外）,152,0.09602021478205938,9.602
3,場合別1=課外指導 | 競技種目=野球（含軟式） | 被災学年=2,152,0.09602021478205938,9.602
3,場合別2=体育的部活動 | 競技種目=野球（含軟式） | 被災学年=2,152,0.09602021478205938,9.602
3,場合別1=課外指導 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=2,151,0.09538850284270373,9.5389
3,和暦=平成 | 発生場所1=学校外（園外） | 被災学年=2,150,0.09475679090334807,9.4757
3,性別=男 | 競技種目=野球（含軟式） | 被災学年=2,150,0.09475679090334807,9.4757
3,和暦=平成 | 場合別2=体育的部活動 | 発生場所1=学校外（園外）,149,0.09412507896399241,9.4125
3,場合別2=体育的部活動 | 性別=男 | 発生場所1=学校外（園外）,149,0.09412507896399241,9.4125
3,場合別2=体育的部活動 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=2,149,0.09412507896399241,9.4125
3,場合別1=課外指導 | 発生場所1=学校外（園外） | 被災学校種=高,149,0.09412507896399241,9.4125
3,和暦=平成 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=高,148,0.09349336702463676,9.3493
3,場合別2=体育的部活動 | 発生場所1=学校外（園外） | 被災学校種=高,147,0.09286165508528112,9.2862
3,発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=1 | 被災学校種=高,146,0.09222994314592546,9.223
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=1,145,0.0915982312065698,9.1598
3,場合別1=課外指導 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=1,145,0.0915982312065698,9.1598
3,場合別2=体育的部活動 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=1,145,0.0915982312065698,9.1598
3,発生場所2=運動場・校庭（園庭） | 被災学年=1 | 被災学校種=高,145,0.0915982312065698,9.1598
3,和暦=平成 | 場合別1=休憩時間 | 性別=男,144,0.09096651926721415,9.0967
3,場合別1=課外指導 | 発生場所2=運動場・校庭（園庭） | 被災学年=1,144,0.09096651926721415,9.0967
3,場合別2=体育的部活動 | 発生場所2=運動場・校庭（園庭） | 被災学年=1,144,0.09096651926721415,9.0967
3,場合別1=課外指導 | 発生場所2=運動場・校庭（園庭） | 被災学年=2,144,0.09096651926721415,9.0967
3,場合別2=体育的部活動 | 発生場所2=運動場・校庭（園庭） | 被災学年=2,144,0.09096651926721415,9.0967
3,発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=体育館・屋内運動場 | 被災学校種=高,143,0.0903348073278585,9.0335
3,和暦=平成 | 発生場所1=学校外（園外） | 被災学年=1,142,0.08970309538850284,8.9703
3,和暦=平成 | 発生場所2=運動場・校庭（園庭） | 被災学年=1,142,0.08970309538850284,8.9703
3,発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=2 | 被災学校種=高,142,0.08970309538850284,8.9703
3,場合別1=各教科等 | 場合別2=体育（保健体育） | 性別=男,140,0.08843967150979154,8.844
3,和暦=平成 | 性別=男 | 発生場所2=道路,140,0.08843967150979154,8.844
3,性別=男 | 発生場所1=学校外（園外） | 被災学年=2,140,0.08843967150979154,8.844
3,和暦=平成 | 性別=男 | 発生場所2=体育館・屋内運動場,138,0.08717624763108023,8.7176
3,和暦=平成 | 性別=女 | 被災学校種=高,137,0.08654453569172457,8.6545
3,場合別1=通学中 | 性別=男 | 通学方法=自転車,137,0.08654453569172457,8.6545
3,性別=男 | 発生場所1=学校外（園外） | 通学方法=自転車,137,0.08654453569172457,8.6545
3,性別=男 | 発生場所2=道路 | 通学方法=自転車,137,0.08654453569172457,8.6545
3,場合別1=課外指導 | 場合別2=体育的部活動 | 発生場所1=学校内・校舎内（園内・園舎内）,136,0.08591282375236892,8.5913
3,和暦=平成 | 場合別1=休憩時間 | 発生場所1=学校内・校舎内（園内・園舎内）,135,0.08528111181301326,8.5281
3,場合別1=通学中 | 場合別2=下校（降園）中 | 発生場所1=学校外（園外）,135,0.08528111181301326,8.5281
3,発生場所2=運動場・校庭（園庭） | 被災学年=2 | 被災学校種=高,135,0.08528111181301326,8.5281
3,発生場所1=学校外（園外） | 被災学年=2 | 被災学校種=高,135,0.08528111181301326,8.5281
3,場合別1=課外指導 | 競技種目=野球（含軟式） | 被災学年=1,135,0.08528111181301326,8.5281
3,場合別2=体育的部活動 | 競技種目=野球（含軟式） | 被災学年=1,135,0.08528111181301326,8.5281
3,性別=男 | 競技種目=野球（含軟式） | 被災学年=1,135,0.08528111181301326,8.5281
3,競技種目=野球（含軟式） | 被災学年=2 | 被災学校種=高,135,0.08528111181301326,8.5281
3,和暦=平成 | 発生場所2=道路 | 被災学校種=高,135,0.08528111181301326,8.5281
3,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭） | 被災学年=3,134,0.08464939987365762,8.4649
3,性別=男 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=高,134,0.08464939987365762,8.4649
3,和暦=平成 | 性別=男 | 被災学校種=小,133,0.08401768793430196,8.4018
3,和暦=平成 | 場合別1=通学中 | 性別=男,133,0.08401768793430196,8.4018
3,和暦=平成 | 性別=女 | 発生場所1=学校内・校舎内（園内・園舎内）,132,0.08338597599494631,8.3386
3,場合別1=通学中 | 場合別2=下校（降園）中 | 発生場所2=道路,132,0.08338597599494631,8.3386
3,場合別2=下校（降園）中 | 発生場所1=学校外（園外） | 発生場所2=道路,132,0.08338597599494631,8.3386
3,和暦=平成 | 競技種目=野球（含軟式） | 被災学年=2,132,0.08338597599494631,8.3386
3,和暦=平成 | 場合別1=通学中 | 被災学校種=高,132,0.08338597599494631,8.3386
3,和暦=平成 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=2,131,0.08275426405559065,8.2754
3,和暦=平成 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=中,131,0.08275426405559065,8.2754
3,和暦=平成 | 場合別1=各教科等 | 性別=男,130,0.082122552116235,8.2123
3,場合別1=課外指導 | 場合別2=体育的部活動 | 被災学校種=中,129,0.08149084017687934,8.1491
3,場合別1=課外指導 | 場合別2=体育的部活動 | 被災学年=3,129,0.08149084017687934,8.1491
3,和暦=令和 | 性別=男 | 被災学校種=高,128,0.08085912823752368,8.0859
3,和暦=平成 | 被災学校種=高 | 通学方法=自転車,126,0.07959570435881239,7.9596
3,性別=男 | 発生場所1=学校外（園外） | 被災学年=1,125,0.07896399241945673,7.8964
3,発生場所1=学校外（園外） | 被災学年=1 | 被災学校種=高,125,0.07896399241945673,7.8964
3,和暦=平成 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=3,124,0.07833228048010107,7.8332
3,場合別1=課外指導 | 発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=体育館・屋内運動場,120,0.07580543272267846,7.5805
3,場合別1=課外指導 | 場合別2=体育的部活動 | 発生場所2=体育館・屋内運動場,119,0.07517372078332281,7.5174
3,場合別2=体育的部活動 | 発生場所1=学校内・校舎内（園内・園舎内） | 発生場所2=体育館・屋内運動場,119,0.07517372078332281,7.5174
3,場合別1=休憩時間 | 性別=男 | 発生場所1=学校内・校舎内（園内・園舎内）,118,0.07454200884396715,7.4542
3,和暦=平成 | 場合別1=課外指導 | 発生場所1=学校内・校舎内（園内・園舎内）,118,0.07454200884396715,7.4542
3,和暦=平成 | 発生場所2=体育館・屋内運動場 | 被災学校種=高,118,0.07454200884396715,7.4542
3,和暦=平成 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=3,117,0.0739102969046115,7.391
3,場合別1=通学中 | 場合別2=登校（登園）中 | 発生場所1=学校外（園外）,117,0.0739102969046115,7.391
3,和暦=平成 | 被災学年=2 | 被災学校種=中,117,0.0739102969046115,7.391
3,競技種目=野球（含軟式） | 被災学年=1 | 被災学校種=高,117,0.0739102969046115,7.391
3,性別=男 | 発生場所1=学校内・校舎外（園内・園舎外） | 被災学年=3,116,0.07327858496525584,7.3279
3,場合別1=課外指導 | 場合別2=体育的部活動 | 発生場所2=学校外運動場・競技場,116,0.07327858496525584,7.3279
3,場合別1=課外指導 | 発生場所1=学校外（園外） | 発生場所2=学校外運動場・競技場,116,0.07327858496525584,7.3279
3,場合別2=体育的部活動 | 発生場所1=学校外（園外） | 発生場所2=学校外運動場・競技場,116,0.07327858496525584,7.3279
3,和暦=平成 | 場合別1=通学中 | 場合別2=下校（降園）中,115,0.07264687302590019,7.2647
3,和暦=平成 | 場合別2=下校（降園）中 | 発生場所1=学校外（園外）,115,0.07264687302590019,7.2647
3,発生場所1=学校内・校舎外（園内・園舎外） | 発生場所2=運動場・校庭（園庭） | 被災学校種=中,115,0.07264687302590019,7.2647
3,和暦=平成 | 性別=女 | 発生場所1=学校外（園外）,114,0.07201516108654453,7.2015
3,和暦=平成 | 発生場所2=運動場・校庭（園庭） | 被災学年=3,114,0.07201516108654453,7.2015
3,和暦=平成 | 場合別2=体育的部活動 | 発生場所1=学校内・校舎内（園内・園舎内）,114,0.07201516108654453,7.2015
3,性別=男 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学年=2,113,0.07138344914718889,7.1383
3,場合別1=通学中 | 場合別2=登校（登園）中 | 発生場所2=道路,113,0.07138344914718889,7.1383
3,場合別2=登校（登園）中 | 発生場所1=学校外（園外） | 発生場所2=道路,113,0.07138344914718889,7.1383
3,性別=男 | 発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=中,113,0.07138344914718889,7.1383
3,和暦=令和 | 場合別1=課外指導 | 場合別2=体育的部活動,113,0.07138344914718889,7.1383
3,和暦=平成 | 場合別2=下校（降園）中 | 発生場所2=道路,112,0.07075173720783323,7.0752
3,和暦=平成 | 場合別1=課外指導 | 被災学校種=中,112,0.07075173720783323,7.0752
3,和暦=平成 | 場合別2=体育（保健体育） | 性別=男,111,0.07012002526847758,7.012
3,性別=男 | 発生場所1=学校外（園外） | 発生場所2=学校外運動場・競技場,111,0.07012002526847758,7.012
3,場合別1=課外指導 | 性別=男 | 被災学年=3,110,0.06948831332912192,6.9488
3,発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=野球（含軟式） | 被災学年=1,110,0.06948831332912192,6.9488
3,場合別2=体育的部活動 | 性別=男 | 被災学年=3,109,0.06885660138976626,6.8857
3,場合別1=課外指導 | 性別=男 | 発生場所2=学校外運動場・競技場,109,0.06885660138976626,6.8857
3,場合別2=体育的部活動 | 性別=男 | 発生場所2=学校外運動場・競技場,109,0.06885660138976626,6.8857
3,発生場所2=運動場・校庭（園庭） | 競技種目=野球（含軟式） | 被災学年=1,109,0.06885660138976626,6.8857
3,性別=男 | 発生場所2=道路 | 被災学校種=高,109,0.06885660138976626,6.8857
3,和暦=平成 | 場合別1=課外指導 | 被災学年=3,108,0.06822488945041061,6.8225
