前件,後件,項目数,共起事例数,支持度,信頼度,lift
場合別1=各教科等,場合別2=体育（保健体育） | 発生場所1=学校内・校舎外（園内・園舎外）,3,96,0.060644346178142766,0.41201716738197425,6.793991416309013
場合別2=体育（保健体育） | 発生場所1=学校内・校舎外（園内・園舎外）,場合別1=各教科等,3,96,0.060644346178142766,1.0,6.793991416309013
場合別2=体育（保健体育） | 被災学校種=高,場合別1=各教科等,3,94,0.05938092229943146,1.0,6.793991416309013
場合別1=各教科等,場合別2=体育（保健体育） | 発生場所2=運動場・校庭（園庭）,3,89,0.05622236260265319,0.38197424892703863,6.793991416309013
場合別2=体育（保健体育） | 発生場所2=運動場・校庭（園庭）,場合別1=各教科等,3,89,0.05622236260265319,1.0,6.793991416309013
場合別2=体育（保健体育） | 発生場所1=学校内・校舎内（園内・園舎内）,場合別1=各教科等,3,88,0.05559065066329753,1.0,6.793991416309013
場合別1=各教科等,場合別2=体育（保健体育） | 発生場所2=体育館・屋内運動場,3,86,0.05432722678458623,0.36909871244635195,6.793991416309013
場合別2=体育（保健体育） | 発生場所2=体育館・屋内運動場,場合別1=各教科等,3,86,0.05432722678458623,1.0,6.793991416309013
場合別2=体育（保健体育） | 被災学年=3,場合別1=各教科等,3,76,0.04801010739102969,1.0,6.793991416309013
場合別1=各教科等,場合別2=体育（保健体育） | 被災学校種=中,3,64,0.04042956411876184,0.27467811158798283,6.793991416309013
場合別2=体育（保健体育） | 被災学校種=中,場合別1=各教科等,3,64,0.04042956411876184,1.0,6.793991416309013
場合別1=各教科等,場合別2=体育（保健体育） | 競技種目=ソフトボール,3,57,0.036007580543272265,0.2446351931330472,6.793991416309013
場合別2=体育（保健体育） | 競技種目=ソフトボール,場合別1=各教科等,3,57,0.036007580543272265,1.0,6.793991416309013
場合別1=各教科等,場合別2=体育（保健体育） | 性別=女,3,52,0.032849020846494,0.22317596566523606,6.793991416309013
場合別2=体育（保健体育） | 性別=女,場合別1=各教科等,3,52,0.032849020846494,1.0,6.793991416309013
場合別1=各教科等,場合別2=体育（保健体育） | 被災学年=2,3,48,0.030322173089071383,0.20600858369098712,6.793991416309013
場合別2=体育（保健体育） | 被災学年=2,場合別1=各教科等,3,48,0.030322173089071383,1.0,6.793991416309013
場合別2=体育（保健体育） | 被災学年=1,場合別1=各教科等,3,47,0.02969046114971573,1.0,6.793991416309013
和暦=令和 | 場合別2=体育（保健体育）,場合別1=各教科等,3,39,0.024636765634870498,1.0,6.793991416309013
場合別2=体育（保健体育） | 被災学校種=小,場合別1=各教科等,3,28,0.017687934301958308,1.0,6.793991416309013
場合別2=体育（保健体育） | 競技種目=バスケットボール,場合別1=各教科等,3,21,0.013265950726468731,1.0,6.793991416309013
場合別2=その他の教科,場合別1=各教科等,2,20,0.012634238787113077,1.0,6.793991416309013
和暦=平成 | 場合別2=その他の教科,場合別1=各教科等,3,18,0.011370814908401769,1.0,6.793991416309013
場合別2=体育（保健体育） | 競技種目=その他,場合別1=各教科等,3,17,0.010739102969046115,1.0,6.793991416309013
場合別2=体育（保健体育） | 給付年度=18,場合別1=各教科等,3,16,0.01010739102969046,1.0,6.793991416309013
場合別2=体育（保健体育） | 給付年度=29,場合別1=各教科等,3,16,0.01010739102969046,1.0,6.793991416309013
場合別1=各教科等,和暦=平成 | 場合別2=体育（保健体育）,3,153,0.09665192672141504,0.6566523605150214,6.793991416309012
場合別1=各教科等,場合別2=体育（保健体育） | 被災学校種=高,3,94,0.05938092229943146,0.4034334763948498,6.793991416309012
場合別1=各教科等,場合別2=体育（保健体育） | 被災学年=3,3,76,0.04801010739102969,0.3261802575107296,6.793991416309012
場合別1=各教科等,場合別2=体育（保健体育） | 被災学年=1,3,47,0.02969046114971573,0.2017167381974249,6.793991416309012
競技種目=バレーボール,場合別2=体育的部活動 | 発生場所1=学校内・校舎内（園内・園舎内）,3,25,0.015792798483891344,0.5813953488372093,6.767270861833106
場合別2=登校（登園）中,性別=女 | 発生場所2=道路,3,50,0.03158559696778269,0.42735042735042733,6.764957264957266
性別=女 | 発生場所2=道路,場合別2=登校（登園）中,3,50,0.03158559696778269,0.5,6.764957264957265
場合別2=登校（登園）中 | 発生場所2=道路,通学方法=自転車,3,105,0.06632975363234365,0.9292035398230089,6.747381667613867
通学方法=自転車,場合別2=登校（登園）中 | 発生場所2=道路,3,105,0.06632975363234365,0.481651376146789,6.747381667613866
和暦=令和 | 場合別2=登校（登園）中,通学方法=自転車,3,26,0.016424510423247,0.9285714285714286,6.742791612057667
通学方法=徒歩,和暦=平成 | 場合別1=通学中,3,39,0.024636765634870498,0.9069767441860465,6.740583033082213
給付年度=2,和暦=令和 | 被災学校種=中,3,22,0.013897662665824383,0.3055555555555556,6.717978395061729
和暦=令和 | 被災学校種=中,給付年度=2,3,22,0.013897662665824383,0.3055555555555556,6.717978395061729
通学方法=自転車,場合別2=下校（降園）中 | 被災学年=1,3,49,0.03095388502842704,0.22477064220183487,6.713432577462351
場合別2=下校（降園）中 | 被災学年=1,通学方法=自転車,3,49,0.03095388502842704,0.9245283018867925,6.713432577462351
場合別2=休憩時間中,場合別1=休憩時間 | 発生場所1=学校内・校舎内（園内・園舎内）,3,64,0.04042956411876184,0.6808510638297872,6.694330646227038
場合別1=休憩時間 | 発生場所1=学校内・校舎内（園内・園舎内）,場合別2=休憩時間中,3,64,0.04042956411876184,0.39751552795031053,6.694330646227038
場合別1=通学中 | 被災学校種=高,場合別2=登校（登園）中,3,82,0.05180037902716361,0.4939759036144578,6.683451755740912
場合別2=登校（登園）中,場合別1=通学中 | 被災学校種=高,3,82,0.05180037902716361,0.7008547008547008,6.683451755740911
場合別2=登校（登園）中,被災学校種=高 | 通学方法=自転車,3,79,0.04990524320909665,0.6752136752136753,6.6803952991452995
被災学校種=高 | 通学方法=自転車,場合別2=登校（登園）中,3,79,0.04990524320909665,0.49375,6.6803952991452995
場合別2=休憩時間中,場合別1=休憩時間 | 性別=男,3,69,0.043588123815540114,0.7340425531914894,6.678099779897285
場合別1=休憩時間 | 性別=男,場合別2=休憩時間中,3,69,0.043588123815540114,0.39655172413793105,6.678099779897285
和暦=令和 | 場合別1=通学中,通学方法=自転車,3,45,0.028427037271004423,0.9183673469387755,6.668695000936155
通学方法=自転車,和暦=令和 | 場合別1=通学中,3,45,0.028427037271004423,0.20642201834862386,6.668695000936154
場合別2=体育（保健体育）,場合別1=各教科等 | 被災学年=3,3,76,0.04801010739102969,0.3958333333333333,6.666001773049645
場合別1=各教科等 | 被災学年=3,場合別2=体育（保健体育）,3,76,0.04801010739102969,0.8085106382978723,6.666001773049645
被災学年=6,和暦=平成 | 被災学校種=小,3,49,0.03095388502842704,0.9074074074074074,6.650120027434843
和暦=平成 | 被災学校種=小,被災学年=6,3,49,0.03095388502842704,0.22685185185185186,6.650120027434843
給付年度=4,和暦=令和 | 発生場所1=学校内・校舎内（園内・園舎内）,3,17,0.010739102969046115,0.34,6.6446913580246925
和暦=令和 | 発生場所1=学校内・校舎内（園内・園舎内）,給付年度=4,3,17,0.010739102969046115,0.20987654320987653,6.644691358024692
場合別2=体育（保健体育）,和暦=平成 | 場合別1=各教科等,3,153,0.09665192672141504,0.796875,6.63922697368421
和暦=平成 | 場合別1=各教科等,場合別2=体育（保健体育）,3,153,0.09665192672141504,0.8052631578947368,6.63922697368421
和暦=令和 | 発生場所1=学校内・校舎外（園内・園舎外）,給付年度=2,3,32,0.02021478205938092,0.3018867924528302,6.637316561844863
給付年度=2,和暦=令和 | 発生場所1=学校内・校舎外（園内・園舎外）,3,32,0.02021478205938092,0.4444444444444444,6.637316561844862
給付年度=2,和暦=令和 | 場合別1=課外指導,3,35,0.022109917877447885,0.4861111111111111,6.633740421455939
和暦=令和 | 場合別1=課外指導,給付年度=2,3,35,0.022109917877447885,0.3017241379310345,6.633740421455939
通学方法=自転車,発生場所2=道路 | 被災学年=1,3,95,0.06001263423878711,0.43577981651376146,6.6330716302046575
発生場所2=道路 | 被災学年=1,通学方法=自転車,3,95,0.06001263423878711,0.9134615384615384,6.6330716302046575
場合別2=登校（登園）中 | 被災学年=3,通学方法=自転車,3,31,0.01958307012002527,0.9117647058823529,6.620750134916352
和暦=令和 | 場合別2=体育的部活動,給付年度=2,3,34,0.02147820593809223,0.3008849557522124,6.615290068829893
給付年度=2,和暦=令和 | 場合別2=体育的部活動,3,34,0.02147820593809223,0.4722222222222222,6.615290068829891
場合別2=昼食時休憩時間中,和暦=平成 | 場合別1=休憩時間,3,66,0.041692987997473153,0.868421052631579,6.609185222672065
和暦=平成 | 場合別1=休憩時間,場合別2=昼食時休憩時間中,3,66,0.041692987997473153,0.3173076923076923,6.609185222672064
場合別2=休憩時間中,場合別1=休憩時間 | 発生場所2=教室（保育室）,3,20,0.012634238787113077,0.2127659574468085,6.604088443888194
場合別1=休憩時間 | 発生場所2=教室（保育室）,場合別2=休憩時間中,3,20,0.012634238787113077,0.39215686274509803,6.604088443888193
発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=小,被災学年=6,3,25,0.015792798483891344,0.22522522522522523,6.602435769102437
被災学年=6,発生場所1=学校内・校舎内（園内・園舎内） | 被災学校種=小,3,25,0.015792798483891344,0.46296296296296297,6.602435769102436
場合別1=休憩時間 | 発生場所1=学校内・校舎内（園内・園舎内）,場合別2=昼食時休憩時間中,3,51,0.032217308907138344,0.3167701863354037,6.597989539065054
場合別2=昼食時休憩時間中,場合別1=休憩時間 | 発生場所1=学校内・校舎内（園内・園舎内）,3,51,0.032217308907138344,0.6710526315789473,6.597989539065053
発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=ソフトボール,場合別2=体育（保健体育）,3,56,0.035375868603916616,0.8,6.595833333333334
発生場所2=運動場・校庭（園庭） | 競技種目=ソフトボール,場合別2=体育（保健体育）,3,56,0.035375868603916616,0.8,6.595833333333334
競技種目=ソフトボール | 被災学校種=高,場合別2=体育（保健体育）,3,28,0.017687934301958308,0.8,6.595833333333334
場合別2=体育（保健体育）,発生場所1=学校内・校舎外（園内・園舎外） | 競技種目=ソフトボール,3,56,0.035375868603916616,0.2916666666666667,6.595833333333333
場合別2=体育（保健体育）,発生場所2=運動場・校庭（園庭） | 競技種目=ソフトボール,3,56,0.035375868603916616,0.2916666666666667,6.595833333333333
通学方法=自転車,場合別2=登校（登園）中,2,106,0.06696146557169931,0.48623853211009177,6.578765780600643
場合別2=登校（登園）中,通学方法=自転車,2,106,0.06696146557169931,0.905982905982906,6.578765780600643
通学方法=自転車,場合別1=通学中 | 場合別2=登校（登園）中,3,106,0.06696146557169931,0.48623853211009177,6.578765780600643
場合別2=登校（登園）中,場合別1=通学中 | 通学方法=自転車,3,106,0.06696146557169931,0.905982905982906,6.578765780600643
場合別1=通学中 | 通学方法=自転車,場合別2=登校（登園）中,3,106,0.06696146557169931,0.48623853211009177,6.578765780600643
場合別1=通学中 | 場合別2=登校（登園）中,通学方法=自転車,3,106,0.06696146557169931,0.905982905982906,6.578765780600643
通学方法=自転車,場合別2=登校（登園）中 | 発生場所1=学校外（園外）,3,106,0.06696146557169931,0.48623853211009177,6.578765780600643
場合別2=登校（登園）中,発生場所1=学校外（園外） | 通学方法=自転車,3,106,0.06696146557169931,0.905982905982906,6.578765780600643
発生場所1=学校外（園外） | 通学方法=自転車,場合別2=登校（登園）中,3,106,0.06696146557169931,0.48623853211009177,6.578765780600643
場合別2=登校（登園）中 | 発生場所1=学校外（園外）,通学方法=自転車,3,106,0.06696146557169931,0.905982905982906,6.578765780600643
場合別2=始業前の特定時間中,場合別1=休憩時間 | 発生場所1=学校内・校舎内（園内・園舎内）,3,16,0.01010739102969046,0.6666666666666666,6.554865424430641
場合別2=登校（登園）中,発生場所2=道路 | 通学方法=自転車,3,105,0.06632975363234365,0.8974358974358975,6.546732837055418
発生場所2=道路 | 通学方法=自転車,場合別2=登校（登園）中,3,105,0.06632975363234365,0.4838709677419355,6.546732837055418
場合別1=各教科等 | 発生場所1=学校内・校舎内（園内・園舎内）,場合別2=体育（保健体育）,3,88,0.05559065066329753,0.7927927927927928,6.536411411411412
場合別2=体育（保健体育）,場合別1=各教科等 | 発生場所1=学校内・校舎内（園内・園舎内）,3,88,0.05559065066329753,0.4583333333333333,6.536411411411411
通学方法=自転車,和暦=令和 | 発生場所2=道路,3,45,0.028427037271004423,0.20642201834862386,6.535321100917432
和暦=令和 | 発生場所2=道路,通学方法=自転車,3,45,0.028427037271004423,0.9,6.5353211009174315
和暦=令和 | 場合別2=下校（降園）中,通学方法=自転車,3,18,0.011370814908401769,0.9,6.5353211009174315
競技種目=バレーボール,場合別1=課外指導 | 発生場所1=学校内・校舎内（園内・園舎内）,3,25,0.015792798483891344,0.5813953488372093,6.52729671779647
