順位,特徴1,特徴2,ジャッカード係数,共通出現事例数,特徴1出現事例数,特徴2出現事例数,和集合事例数,対象事例数
7770,取る,試合,0.067797,20,78,237,295,1583
7771,まま,転ぶ,0.067797,4,27,36,59,1583
7772,ネット,バレーボール,0.067797,4,32,31,59,1583
7773,バー,受傷機転:転落,0.067797,4,9,54,59,1583
7774,意識,衝突対象:階段,0.067797,4,20,43,59,1583
7775,意識,階段,0.067797,4,20,43,59,1583
7776,横,走行,0.067797,4,38,25,59,1583
7777,用,落ちる,0.067797,4,8,55,59,1583
7778,肩,追いかける,0.067797,4,22,41,59,1583
7779,相手,顔,0.067751,25,211,183,369,1583
7780,バスケットボール,ボール,0.06772,30,71,402,443,1583
7781,友人,受傷部位:顎顔面,0.067692,44,121,573,650,1583
7782,受傷機転:転倒,受傷部位:上肢,0.067682,40,507,124,591,1583
7783,時間,歯,0.067669,36,124,444,532,1583
7784,受傷部位:上肢,強打,0.067669,27,124,302,399,1583
7785,下校,部分,0.067669,9,108,34,133,1583
7786,教室,終了,0.067669,9,95,47,133,1583
7787,教室,顔面,0.067642,37,95,489,547,1583
7788,地面,崩す,0.067633,14,101,120,207,1583
7789,崩す,衝突対象:地面,0.067633,14,120,101,207,1583
7790,打ち付ける,折,0.067633,14,38,183,207,1583
7791,打ち付ける,顔,0.067633,14,38,183,207,1583
7792,ぶつける,受傷機転:滑走,0.067568,15,125,112,222,1583
7793,ぶつける,滑る,0.067568,15,125,112,222,1583
7794,受傷部位:下肢,教室,0.067568,15,142,95,222,1583
7795,教室,足,0.067568,15,95,142,222,1583
7796,受診,運動,0.067568,10,18,140,148,1583
7797,ごと,受傷機転:転落,0.067568,5,25,54,74,1583
7798,つく,目,0.067568,5,49,30,74,1583
7799,乗る,後方,0.067568,5,39,40,74,1583
7800,勢い,後方,0.067568,5,39,40,74,1583
7801,後方,行動:乗車,0.067568,5,40,39,74,1583
7802,投げる,ｍ,0.067568,5,55,24,74,1583
7803,ボール,顔,0.067518,37,402,183,548,1583
7804,体育館,部,0.067518,37,100,485,548,1583
7805,下校,受傷部位:歯牙,0.0675,54,108,746,800,1583
7806,ディフェンス,選手,0.067416,6,23,72,89,1583
7807,れる,口,0.067327,34,180,359,505,1583
7808,強打,試合,0.067327,34,302,237,505,1583
7809,れる,前輪,0.067308,14,180,42,208,1583
7810,手,直撃,0.067308,14,123,99,208,1583
7811,イレギュラー,捕る,0.067308,7,46,65,104,1583
7812,スピード,登校,0.067308,7,21,90,104,1583
7813,下り坂,道路,0.067308,7,36,75,104,1583
7814,直撃,硬式,0.067308,7,99,12,104,1583
7815,くる,口,0.067227,32,149,359,476,1583
7816,原因物:乗り物,路面,0.067227,16,232,22,238,1583
7817,チーム,取る,0.067227,8,49,78,119,1583
7818,プール,受傷機転:滑走,0.067227,8,15,112,119,1583
7819,プール,滑る,0.067227,8,15,112,119,1583
7820,シュート,試合,0.067194,17,33,237,253,1583
7821,かける,友人,0.067114,10,38,121,149,1583
7822,つく,受傷部位:下肢,0.067039,12,49,142,179,1583
7823,つく,足,0.067039,12,49,142,179,1583
7824,折,本,0.067024,25,183,215,373,1583
7825,受傷部位:上肢,直撃,0.066986,14,124,99,209,1583
7826,れる,遊ぶ,0.066946,16,180,75,239,1583
7827,下校,補綴,0.066901,19,108,195,284,1583
7828,折,顔面,0.066667,42,183,489,630,1583
7829,れる,バランス,0.066667,19,180,124,285,1583
7830,行動:球技,野球,0.066667,18,83,205,270,1583
7831,ぶつかる,走る,0.066667,15,125,115,225,1583
7832,口唇,守備,0.066667,8,49,79,120,1583
7833,サッカー,肘,0.066667,7,62,50,105,1583
7834,登校,路面,0.066667,7,90,22,105,1583
7835,2,せる,0.066667,6,55,41,90,1583
7836,倒れる,起こす,0.066667,6,87,9,90,1583
7837,タイヤ,落ちる,0.066667,5,25,55,75,1583
7838,切れる,口唇,0.066667,5,31,49,75,1583
7839,打ちつける,路面,0.066667,5,58,22,75,1583
7840,きれる,体,0.066667,4,21,43,60,1583
7841,マット,膝,0.066667,4,15,49,60,1583
7842,体,昼食,0.066667,4,43,21,60,1583
7843,荷物,落ちる,0.066667,4,9,55,60,1583
7844,かける,飛ばす,0.066667,3,38,10,45,1583
7845,せる,水,0.066667,3,41,7,45,1583
7846,てんかん,衝突対象:階段,0.066667,3,5,43,45,1583
7847,てんかん,階段,0.066667,3,5,43,45,1583
7848,コート,バレーボール,0.066667,3,17,31,45,1583
7849,ゴール,競技,0.066667,3,28,20,45,1583
7850,テニス,歯牙,0.066667,3,14,34,45,1583
7851,ネット,跳ね返る,0.066667,3,32,16,45,1583
7852,バッターボックス,立つ,0.066667,3,15,33,45,1583
7853,ペダル,下り坂,0.066667,3,12,36,45,1583
7854,上る,衝突対象:階段,0.066667,3,5,43,45,1583
7855,上る,階段,0.066667,3,5,43,45,1583
7856,上唇,切れる,0.066667,3,17,31,45,1583
7857,乗る,遊具,0.066667,3,39,9,45,1583
7858,側,降りる,0.066667,3,26,22,45,1583
7859,先,素振り,0.066667,3,21,27,45,1583
7860,切れる,曲がる,0.066667,3,31,17,45,1583
7861,前のめり,崩れる,0.066667,3,41,7,45,1583
7862,原因物:遊具,昼食,0.066667,3,27,21,45,1583
7863,向かう,校門,0.066667,3,42,6,45,1583
7864,向かう,立ち止まる,0.066667,3,42,6,45,1583
7865,後方,歯肉,0.066667,3,40,8,45,1583
7866,押す,肩,0.066667,3,26,22,45,1583
7867,横,部室,0.066667,3,38,10,45,1583
7868,激突,追う,0.066667,3,24,24,45,1583
7869,祭,肩,0.066667,3,26,22,45,1583
7870,行動:乗車,遊具,0.066667,3,39,9,45,1583
7871,いく,輪,0.066667,2,23,9,30,1583
7872,うし,振り返る,0.066667,2,17,15,30,1583
7873,かかる,回転,0.066667,2,18,14,30,1583
7874,こむ,室,0.066667,2,8,24,30,1583
7875,そこ,転落,0.066667,2,7,25,30,1583
7876,まま,受け止める,0.066667,2,27,5,30,1583
7877,もらう,押す,0.066667,2,6,26,30,1583
7878,ろ,振り返る,0.066667,2,17,15,30,1583
7879,オフェンス,押す,0.066667,2,6,26,30,1583
7880,クラス,合う,0.066667,2,20,12,30,1583
7881,ゴール,競り合い,0.066667,2,28,4,30,1583
7882,ゴール,裂創,0.066667,2,28,4,30,1583
7883,ゴールキーパー,ドリブル,0.066667,2,19,13,30,1583
7884,シーソー,行動:昇降,0.066667,2,5,27,30,1583
7885,チームメイト,形式,0.066667,2,10,22,30,1583
7886,デッドボール,他校,0.066667,2,6,26,30,1583
7887,トイレ,校舎,0.066667,2,13,19,30,1583
7888,パス,出す,0.066667,2,13,19,30,1583
7889,パス,校庭,0.066667,2,13,19,30,1583
7890,ピッチャー,構える,0.066667,2,23,9,30,1583
7891,フライ,見失う,0.066667,2,26,6,30,1583
7892,ブレーキ,巻き込む,0.066667,2,29,3,30,1583
7893,ブレーキ,残る,0.066667,2,29,3,30,1583
7894,ブレーキ,集合,0.066667,2,29,3,30,1583
7895,プール,振り向く,0.066667,2,15,17,30,1583
7896,マスク,離れる,0.066667,2,3,29,30,1583
7897,レシーブ,激しい,0.066667,2,17,15,30,1583
7898,ロック,負う,0.066667,2,8,24,30,1583
7899,一,回転,0.066667,2,18,14,30,1583
7900,一,思う,0.066667,2,18,14,30,1583
7901,一,転がる,0.066667,2,18,14,30,1583
7902,上下,激しい,0.066667,2,17,15,30,1583
7903,上唇,傷害結果:裂傷,0.066667,2,17,15,30,1583
7904,上唇,裂傷,0.066667,2,17,15,30,1583
7905,乗り出す,落下,0.066667,2,3,29,30,1583
7906,二,後頭部,0.066667,2,20,12,30,1583
7907,位置,数,0.066667,2,7,25,30,1583
7908,体勢,路面,0.066667,2,10,22,30,1583
7909,停止,車,0.066667,2,4,28,30,1583
7910,先,歩行,0.066667,2,21,11,30,1583
7911,先輩,蹴る,0.066667,2,3,29,30,1583
7912,入ろう,階,0.066667,2,8,24,30,1583
7913,全員,大会,0.066667,2,6,26,30,1583
7914,原因物:遊具,鬼,0.066667,2,27,5,30,1583
7915,参加,放課後,0.066667,2,22,10,30,1583
7916,受傷機転:挟圧,走行,0.066667,2,7,25,30,1583
7917,口腔,左側,0.066667,2,18,14,30,1583
7918,合う,机,0.066667,2,12,20,30,1583
7919,合同,誤る,0.066667,2,6,26,30,1583
7920,周囲,部員,0.066667,2,3,29,30,1583
7921,外,窓,0.066667,2,23,9,30,1583
7922,室,発作,0.066667,2,24,8,30,1583
7923,左折,車,0.066667,2,4,28,30,1583
7924,座る,指導,0.066667,2,14,18,30,1583
7925,待つ,間,0.066667,2,13,19,30,1583
7926,戻る,椅子,0.066667,2,22,10,30,1583
7927,所,４,0.066667,2,15,17,30,1583
7928,挟まる,走行,0.066667,2,7,25,30,1583
7929,振り切る,素振り,0.066667,2,5,27,30,1583
7930,搬送,教員,0.066667,2,24,8,30,1583
7931,放す,誤る,0.066667,2,6,26,30,1583
7932,救急,発見,0.066667,2,26,6,30,1583
7933,教員,階,0.066667,2,8,24,30,1583
7934,机,給食,0.066667,2,20,12,30,1583
7935,正面,高い,0.066667,2,17,15,30,1583
7936,渡る,誤る,0.066667,2,6,26,30,1583
7937,片付け,終わる,0.066667,2,8,24,30,1583
7938,発作,階,0.066667,2,8,24,30,1583
7939,直後,追う,0.066667,2,8,24,30,1583
7940,直接,送球,0.066667,2,15,17,30,1583
7941,程度,離れる,0.066667,2,3,29,30,1583
7942,置く,雨,0.066667,2,12,20,30,1583
7943,落下,身,0.066667,2,29,3,30,1583
7944,路,降りる,0.066667,2,10,22,30,1583
7945,路面,飛ばす,0.066667,2,22,10,30,1583
7946,蹴る,返却,0.066667,2,29,3,30,1583
7947,離れる,７,0.066667,2,29,3,30,1583
7948,離れる,～,0.066667,2,29,3,30,1583
7949,４,５,0.066667,2,17,15,30,1583
7950,4,センター,0.066667,1,12,4,15,1583
7951,4,フリー,0.066667,1,12,4,15,1583
7952,4,入り口,0.066667,1,12,4,15,1583
7953,4,力,0.066667,1,12,4,15,1583
7954,4,叩く,0.066667,1,12,4,15,1583
7955,4,合唱,0.066667,1,12,4,15,1583
7956,4,立てる,0.066667,1,12,4,15,1583
7957,5,学習,0.066667,1,5,11,15,1583
7958,5,金属,0.066667,1,5,11,15,1583
7959,A,逃げる,0.066667,1,3,13,15,1583
7960,HR,辺り,0.066667,1,3,13,15,1583
7961,あう,こむ,0.066667,1,8,8,15,1583
7962,あう,ロック,0.066667,1,8,8,15,1583
7963,あご,引っかかる,0.066667,1,5,11,15,1583
7964,あたり,つなぐ,0.066667,1,11,5,15,1583
7965,あたり,よそ見,0.066667,1,11,5,15,1583
7966,あたり,トラブル,0.066667,1,11,5,15,1583
7967,うち,もらう,0.066667,1,10,6,15,1583
7968,うち,下ろす,0.066667,1,10,6,15,1583
7969,うち,同級生,0.066667,1,10,6,15,1583
7970,うち,川,0.066667,1,10,6,15,1583
7971,うち,戻す,0.066667,1,10,6,15,1583
7972,うつ,対,0.066667,1,4,12,15,1583
7973,うつ伏せる,対,0.066667,1,4,12,15,1583
7974,うつ伏せる,給食,0.066667,1,4,12,15,1583
7975,うまい,手すり,0.066667,1,8,8,15,1583
7976,うまい,用,0.066667,1,8,8,15,1583
7977,うまい,身体,0.066667,1,8,8,15,1583
7978,うむ,遊び,0.066667,1,3,13,15,1583
7979,おでこ,パス,0.066667,1,3,13,15,1583
7980,おでこ,破損,0.066667,1,3,13,15,1583
7981,お互い,リレー,0.066667,1,6,10,15,1583
7982,かけっこ,傷める,0.066667,1,13,3,15,1583
7983,かけっこ,掴む,0.066667,1,13,3,15,1583
7984,かけっこ,製,0.066667,1,13,3,15,1583
7985,かすめる,給食,0.066667,1,4,12,15,1583
7986,かばん,声,0.066667,1,4,12,15,1583
7987,かわす,学習,0.066667,1,5,11,15,1583
7988,かわす,衝撃,0.066667,1,5,11,15,1583
7989,がけ,用,0.066667,1,8,8,15,1583
7990,けが,投げ出す,0.066667,1,5,11,15,1583
7991,ける,トス,0.066667,1,5,11,15,1583
7992,こぐ,ペダル,0.066667,1,4,12,15,1583
7993,こむ,ひも,0.066667,1,8,8,15,1583
7994,こむ,発作,0.066667,1,8,8,15,1583
7995,さ,しゃがむ,0.066667,1,9,7,15,1583
7996,さ,たち,0.066667,1,9,7,15,1583
7997,さ,急ぐ,0.066667,1,9,7,15,1583
7998,さ,落とす,0.066667,1,9,7,15,1583
7999,さ,運ぶ,0.066667,1,9,7,15,1583
8000,さ,運動会,0.066667,1,9,7,15,1583
8001,しゃがむ,低い,0.066667,1,7,9,15,1583
8002,しゃがむ,為,0.066667,1,7,9,15,1583
8003,すべり台,合う,0.066667,1,4,12,15,1583
8004,すべる,砂利,0.066667,1,10,6,15,1583
8005,ずれる,ドリブル,0.066667,1,3,13,15,1583
8006,ずれる,離す,0.066667,1,3,13,15,1583
8007,そこ,荷物,0.066667,1,7,9,15,1583
8008,たち,当日,0.066667,1,7,9,15,1583
8009,たち,窓,0.066667,1,7,9,15,1583
8010,たち,遊具,0.066667,1,7,9,15,1583
8011,ない,渡す,0.066667,1,8,8,15,1583
8012,ない,発作,0.066667,1,8,8,15,1583
8013,はまる,歩行,0.066667,1,5,11,15,1583
8014,はまる,脇,0.066667,1,5,11,15,1583
8015,ひも,ロック,0.066667,1,8,8,15,1583
8016,ひも,体操,0.066667,1,8,8,15,1583
8017,ひも,身体,0.066667,1,8,8,15,1583
8018,ふらつく,悪い,0.066667,1,6,10,15,1583
8019,ふらつく,飛び出す,0.066667,1,6,10,15,1583
8020,ほお,硬式,0.066667,1,4,12,15,1583
8021,みる,振り回す,0.066667,1,6,10,15,1583
8022,もらう,体勢,0.066667,1,6,10,15,1583
8023,やめる,トイレ,0.066667,1,3,13,15,1583
8024,やる,半分,0.066667,1,9,7,15,1583
8025,やる,崩れる,0.066667,1,9,7,15,1583
8026,れっする,逃げる,0.066667,1,3,13,15,1583
8027,アスファルト,受け止める,0.066667,1,11,5,15,1583
8028,カゴ,道,0.066667,1,4,12,15,1583
8029,カット,対,0.066667,1,4,12,15,1583
8030,ガードレール,合同,0.066667,1,10,6,15,1583
8031,ガードレール,立ち止まる,0.066667,1,10,6,15,1583
8032,ガードレール,見える,0.066667,1,10,6,15,1583
8033,キャッチボール,置き場,0.066667,1,12,4,15,1583
8034,キャッチボール,距離,0.066667,1,12,4,15,1583
8035,キャッチボール,逸れる,0.066667,1,12,4,15,1583
8036,キーパー,突っ込む,0.066667,1,5,11,15,1583
8037,クラブ,位置,0.066667,1,9,7,15,1583
8038,クラブ,鉄,0.066667,1,9,7,15,1583
8039,グランド,衝撃,0.066667,1,5,11,15,1583
8040,グリップ,応援,0.066667,1,5,11,15,1583
8041,コース,スキー,0.066667,1,5,11,15,1583
8042,コース,フェンス,0.066667,1,5,11,15,1583
8043,コース,止める,0.066667,1,5,11,15,1583
8044,コース,脇,0.066667,1,5,11,15,1583
8045,サイド,向ける,0.066667,1,7,9,15,1583
8046,サイド,掃除,0.066667,1,7,9,15,1583
8047,サイド,板,0.066667,1,7,9,15,1583
8048,サイド,等,0.066667,1,7,9,15,1583
8049,サイド,遊具,0.066667,1,7,9,15,1583
8050,サード,処理,0.066667,1,13,3,15,1583
8051,サード,腫れる,0.066667,1,13,3,15,1583
8052,シャトル,並ぶ,0.066667,1,8,8,15,1583
8053,シャトル,待機,0.066667,1,8,8,15,1583
8054,シャトル,用,0.066667,1,8,8,15,1583
8055,シート,レフト,0.066667,1,13,3,15,1583
8056,シート,上部,0.066667,1,13,3,15,1583
8057,シート,後ろ向き,0.066667,1,13,3,15,1583
8058,シート,至近,0.066667,1,13,3,15,1583
8059,スイング,打席,0.066667,1,7,9,15,1583
8060,スイング,確認,0.066667,1,7,9,15,1583
8061,スキー,校内,0.066667,1,11,5,15,1583
8062,スケート,教師,0.066667,1,4,12,15,1583
8063,ステージ,順番,0.066667,1,6,10,15,1583
8064,スライディング,フェンス,0.066667,1,5,11,15,1583
8065,スライディング,余る,0.066667,1,5,11,15,1583
8066,スリップ,倒れ込む,0.066667,1,11,5,15,1583
8067,スリップ,擦り傷,0.066667,1,11,5,15,1583
8068,セカンド,ファウルフライ,0.066667,1,13,3,15,1583
8069,セカンド,後ろ向き,0.066667,1,13,3,15,1583
8070,センター,バック,0.066667,1,4,12,15,1583
8071,ターン,辺り,0.066667,1,3,13,15,1583
8072,ダッシュ,受傷,0.066667,1,3,13,15,1583
8073,ダンス,技,0.066667,1,5,11,15,1583
8074,ティー,ベースボール,0.066667,1,12,4,15,1583
8075,ティー,柄,0.066667,1,12,4,15,1583
8076,トイレ,入口,0.066667,1,13,3,15,1583
8077,トイレ,広い,0.066667,1,13,3,15,1583
8078,トイレ,教科,0.066667,1,13,3,15,1583
8079,トイレ,片方,0.066667,1,13,3,15,1583
8080,トイレ,程度,0.066667,1,13,3,15,1583
8081,トイレ,観察,0.066667,1,13,3,15,1583
8082,トイレ,～,0.066667,1,13,3,15,1583
8083,トス,ポジション,0.066667,1,11,5,15,1583
8084,トス,人組,0.066667,1,11,5,15,1583
8085,トラック,離す,0.066667,1,3,13,15,1583
8086,トレーニング,回,0.066667,1,8,8,15,1583
8087,ドア,通る,0.066667,1,3,13,15,1583
8088,ドッジボール,利用,0.066667,1,13,3,15,1583
8089,ドッジボール,振り上げる,0.066667,1,13,3,15,1583
8090,ドリブル,予選,0.066667,1,13,3,15,1583
8091,ドリブル,女子,0.066667,1,13,3,15,1583
8092,ドリブル,左足,0.066667,1,13,3,15,1583
8093,ドリブル,張る,0.066667,1,13,3,15,1583
8094,ノッカー,放課後,0.066667,1,6,10,15,1583
8095,バック,年生,0.066667,1,12,4,15,1583
8096,バック,手前,0.066667,1,12,4,15,1583
8097,バック,文化,0.066667,1,12,4,15,1583
8098,バック,裂創,0.066667,1,12,4,15,1583
8099,バック,裏,0.066667,1,12,4,15,1583
8100,バック,転,0.066667,1,12,4,15,1583
8101,バドミントン,右側,0.066667,1,12,4,15,1583
8102,バレー,パス,0.066667,1,3,13,15,1583
8103,バレー,破損,0.066667,1,3,13,15,1583
8104,バー,先端,0.066667,1,9,7,15,1583
8105,バー,受傷機転:挟圧,0.066667,1,9,7,15,1583
8106,バー,挟まる,0.066667,1,9,7,15,1583
8107,パス,速攻,0.066667,1,13,3,15,1583
8108,パス,部位,0.066667,1,13,3,15,1583
8109,ファウルボール,破損,0.066667,1,3,13,15,1583
8110,ファースト,構える,0.066667,1,7,9,15,1583
8111,ファール,塁,0.066667,1,4,12,15,1583
8112,ファール,硬式,0.066667,1,4,12,15,1583
8113,フェンス,縁,0.066667,1,11,5,15,1583
8114,フロア,引っ張る,0.066667,1,4,12,15,1583
8115,ブラシ,抜く,0.066667,1,5,11,15,1583
8116,ブロック,歯肉,0.066667,1,8,8,15,1583
8117,ヘルメット,飛び出す,0.066667,1,6,10,15,1583
8118,ベンチ,陸上,0.066667,1,4,12,15,1583
8119,ベース,打席,0.066667,1,7,9,15,1583
8120,ペダル,停車,0.066667,1,12,4,15,1583
8121,ペダル,前かがみ,0.066667,1,12,4,15,1583
8122,ペダル,手前,0.066667,1,12,4,15,1583
8123,ペダル,進む,0.066667,1,12,4,15,1583
8124,ホール,学年,0.066667,1,5,11,15,1583
8125,ホール,歩行,0.066667,1,5,11,15,1583
8126,ポジション,技,0.066667,1,5,11,15,1583
8127,ポスト,通常,0.066667,1,8,8,15,1583
8128,ポール,脇,0.066667,1,5,11,15,1583
8129,マウス,名,0.066667,1,3,13,15,1583
8130,ラグビー,合宿,0.066667,1,9,7,15,1583
8131,ラグビー,背後,0.066667,1,9,7,15,1583
8132,リレー,引く,0.066667,1,10,6,15,1583
8133,ロック,登る,0.066667,1,8,8,15,1583
8134,ロープ,合う,0.066667,1,4,12,15,1583
8135,ロープ,帰宅,0.066667,1,4,12,15,1583
8136,ヶ所,離す,0.066667,1,3,13,15,1583
8137,一瞬,待つ,0.066667,1,3,13,15,1583
8138,一瞬,離す,0.066667,1,3,13,15,1583
8139,三,塁,0.066667,1,4,12,15,1583
8140,三,引っ張る,0.066667,1,4,12,15,1583
8141,三,教師,0.066667,1,4,12,15,1583
8142,三,硬式,0.066667,1,4,12,15,1583
8143,上履き,遊び,0.066667,1,3,13,15,1583
8144,上級生,道,0.066667,1,4,12,15,1583
8145,上部,逃げる,0.066667,1,3,13,15,1583
8146,下りる,昇降,0.066667,1,9,7,15,1583
8147,下りる,滑り,0.066667,1,9,7,15,1583
8148,下りる,自宅,0.066667,1,9,7,15,1583
8149,下りる,運ぶ,0.066667,1,9,7,15,1583
8150,下りる,運動会,0.066667,1,9,7,15,1583
8151,下ろす,操作,0.066667,1,6,10,15,1583
8152,両足,学年,0.066667,1,5,11,15,1583
8153,両足,技,0.066667,1,5,11,15,1583
8154,並ぶ,渡す,0.066667,1,8,8,15,1583
8155,並ぶ,種目,0.066667,1,8,8,15,1583
8156,並ぶ,通常,0.066667,1,8,8,15,1583
8157,中央,回,0.066667,1,8,8,15,1583
8158,中庭,給食,0.066667,1,4,12,15,1583
8159,中庭,道,0.066667,1,4,12,15,1583
8160,乗りかかる,逃げる,0.066667,1,3,13,15,1583
8161,乗りかかる,通る,0.066667,1,3,13,15,1583
8162,乗り上げる,出し,0.066667,1,11,5,15,1583
8163,乗り上げる,擦り傷,0.066667,1,11,5,15,1583
8164,乗り上げる,竹,0.066667,1,11,5,15,1583
8165,乗り越える,声,0.066667,1,4,12,15,1583
8166,交差点,通常,0.066667,1,8,8,15,1583
8167,交差点,６,0.066667,1,8,8,15,1583
8168,以前,骨,0.066667,1,5,11,15,1583
8169,休業,縁石,0.066667,1,3,13,15,1583
8170,会,起き上がる,0.066667,1,11,5,15,1583
8171,会,車いす,0.066667,1,11,5,15,1583
8172,位,体勢,0.066667,1,6,10,15,1583
8173,位置,低い,0.066667,1,7,9,15,1583
8174,位置,遊具,0.066667,1,7,9,15,1583
8175,低い,組,0.066667,1,9,7,15,1583
8176,低い,馬,0.066667,1,9,7,15,1583
8177,体勢,引っ掛ける,0.066667,1,10,6,15,1583
8178,体勢,腰,0.066667,1,10,6,15,1583
8179,体勢,跳ねる,0.066667,1,10,6,15,1583
8180,体操,回,0.066667,1,8,8,15,1583
8181,体操,待機,0.066667,1,8,8,15,1583
8182,体操,渡す,0.066667,1,8,8,15,1583
8183,体操,走者,0.066667,1,8,8,15,1583
8184,何,向ける,0.066667,1,7,9,15,1583
8185,余り,名,0.066667,1,3,13,15,1583
8186,使用,担任,0.066667,1,5,11,15,1583
8187,使用,歩行,0.066667,1,5,11,15,1583
8188,保健,形,0.066667,1,6,10,15,1583
8189,倒す,大きい,0.066667,1,9,7,15,1583
8190,倒す,首,0.066667,1,9,7,15,1583
8191,倒れ込む,突っ込む,0.066667,1,5,11,15,1583
8192,先端,打席,0.066667,1,7,9,15,1583
8193,先端,斜め,0.066667,1,7,9,15,1583
8194,児,逃げる,0.066667,1,3,13,15,1583
8195,児,遊び,0.066667,1,3,13,15,1583
8196,入ろう,直後,0.066667,1,8,8,15,1583
8197,入口,名,0.066667,1,3,13,15,1583
8198,入口,通る,0.066667,1,3,13,15,1583
8199,全力,金属,0.066667,1,5,11,15,1583
8200,全員,面,0.066667,1,6,10,15,1583
8201,公式,塁,0.066667,1,4,12,15,1583
8202,内側,渡す,0.066667,1,8,8,15,1583
8203,内側,用,0.066667,1,8,8,15,1583
8204,内側,者,0.066667,1,8,8,15,1583
8205,内側,走者,0.066667,1,8,8,15,1583
8206,内野,硬式,0.066667,1,4,12,15,1583
8207,冠,担任,0.066667,1,5,11,15,1583
8208,冠,歩行,0.066667,1,5,11,15,1583
8209,冠,骨,0.066667,1,5,11,15,1583
8210,凍結,縁石,0.066667,1,3,13,15,1583
8211,出場,反対,0.066667,1,9,7,15,1583
8212,出場,大きい,0.066667,1,9,7,15,1583
8213,列,合う,0.066667,1,4,12,15,1583
8214,列,教師,0.066667,1,4,12,15,1583
8215,利用,遊び,0.066667,1,3,13,15,1583
8216,刺さる,教師,0.066667,1,4,12,15,1583
8217,前日,塁,0.066667,1,4,12,15,1583
