順位,特徴1,特徴2,ジャッカード係数,共通出現事例数,特徴1出現事例数,特徴2出現事例数,和集合事例数,対象事例数
1926,原因物:遊具,遊ぶ,0.093472,63,192,545,674,7682
1927,2,階,0.093458,30,217,134,321,7682
1928,受傷機転:転倒,練習,0.093413,346,1982,2068,3704,7682
1929,倒れる,床,0.093401,92,612,465,985,7682
1930,倒れる,衝突対象:床,0.093401,92,612,465,985,7682
1931,呼吸,車,0.093333,28,60,268,300,7682
1932,まひ,高次,0.093333,7,19,63,75,7682
1933,変形,胸椎,0.093333,7,62,20,75,7682
1934,外野,返球,0.093333,7,54,28,75,7682
1935,棒,登り,0.093333,7,72,10,75,7682
1936,2,人,0.09329,57,217,451,611,7682
1937,傷害結果:骨折,受診,0.09329,57,389,279,611,7682
1938,受診,骨折,0.09329,57,279,389,611,7682
1939,行動:球技,試合,0.093226,150,794,965,1609,7682
1940,サッカー,眼,0.093168,165,463,1473,1771,7682
1941,離れる,ｍ,0.093103,27,115,202,290,7682
1942,れる,運動,0.093082,183,1340,809,1966,7682
1943,作業,巻き込む,0.093023,12,95,46,129,7682
1944,入院,要請,0.093023,12,91,50,129,7682
1945,ファースト,送球,0.093023,8,23,71,86,7682
1946,分,分間,0.093023,8,70,24,86,7682
1947,まひ,片,0.093023,4,19,28,43,7682
1948,アルコール,傷害結果:熱傷,0.093023,4,10,37,43,7682
1949,アルコール,熱傷,0.093023,4,10,37,43,7682
1950,受身,畳,0.093023,4,12,35,43,7682
1951,梗塞,診断,0.093023,4,11,36,43,7682
1952,液,診断,0.093023,4,11,36,43,7682
1953,渡す,走者,0.093023,4,25,22,43,7682
1954,絡まる,車輪,0.093023,4,26,21,43,7682
1955,相手,負傷,0.092943,216,908,1632,2324,7682
1956,受診,場,0.092871,99,279,886,1066,7682
1957,バッティング,原因物:スポーツ用具,0.09284,188,279,1934,2025,7682
1958,底,頭頂,0.092784,9,86,20,97,7682
1959,持久走,除,0.092784,9,25,81,97,7682
1960,受診,病院,0.092742,46,279,263,496,7682
1961,ぶつける,受傷機転:転倒,0.092727,204,422,1982,2200,7682
1962,強打,自転車,0.092643,102,810,393,1101,7682
1963,倒れる,細,0.092622,59,612,84,637,7682
1964,倒れる,心肺,0.092593,60,612,96,648,7682
1965,ドア,閉まる,0.092593,15,138,39,162,7682
1966,いす,臀部,0.092593,5,34,25,54,7682
1967,中心,黄,0.092593,5,40,19,54,7682
1968,倒れる,動,0.092476,59,612,85,638,7682
1969,外傷,眼,0.092459,141,193,1473,1525,7682
1970,前歯,当たる,0.092444,208,750,1708,2250,7682
1971,分,呼吸,0.092437,11,70,60,119,7682
1972,器,教諭,0.092437,11,69,61,119,7682
1973,場,負傷,0.092408,213,886,1632,2305,7682
1974,ネット,打球,0.092402,45,180,352,487,7682
1975,前歯,原因物:スポーツ用具,0.092389,227,750,1934,2457,7682
1976,性,視野,0.092357,29,252,91,314,7682
1977,崩す,自転車,0.092326,77,518,393,834,7682
1978,休憩,友人,0.092323,95,433,691,1029,7682
1979,にくい,見える,0.092308,6,16,55,65,7682
1980,作る,家庭,0.092308,6,47,24,65,7682
1981,火傷,理科,0.092308,6,29,42,65,7682
1982,バッティング,眼,0.092269,148,279,1473,1604,7682
1983,サッカー,選手,0.092262,62,463,271,672,7682
1984,前方,自転車,0.092224,51,211,393,553,7682
1985,受傷部位:頭部,右側,0.092199,39,373,89,423,7682
1986,右側,頭部,0.092199,39,89,373,423,7682
1987,呼吸,教員,0.092105,14,60,106,152,7682
1988,コース,スキー,0.092105,7,42,41,76,7682
1989,変形,腕骨,0.092105,7,62,21,76,7682
1990,打席,立つ,0.092025,15,38,140,163,7682
1991,10,分,0.091954,8,25,70,87,7682
1992,れる,受傷部位:顎顔面,0.091824,219,1340,1264,2385,7682
1993,環境要因:路面,自転車,0.091778,48,178,393,523,7682
1994,サッカー,部,0.091765,234,463,2321,2550,7682
1995,割れる,戸,0.091743,20,192,46,218,7682
1996,ショック,心肺,0.091743,10,23,96,109,7682
1997,スピード,ハンドル,0.091667,11,63,68,120,7682
1998,スピード,衝突対象:自転車部品,0.091667,11,63,68,120,7682
1999,受傷機転:滑走,受傷機転:転倒,0.091663,199,388,1982,2171,7682
2000,受傷機転:転倒,滑る,0.091663,199,1982,388,2171,7682
2001,さ,重い,0.091603,12,124,19,131,7682
2002,受傷部位:上肢,負傷,0.09159,208,847,1632,2271,7682
2003,出場,競技,0.091463,15,67,112,164,7682
2004,回,後日,0.091429,16,106,85,175,7682
2005,受傷部位:上肢,右手,0.091408,100,847,347,1094,7682
2006,受傷部位:歯牙,床,0.091388,104,777,465,1138,7682
2007,受傷部位:歯牙,衝突対象:床,0.091388,104,777,465,1138,7682
2008,地面,落ちる,0.091317,61,429,300,668,7682
2009,落ちる,衝突対象:地面,0.091317,61,300,429,668,7682
2010,呼吸,病院,0.091216,27,60,263,296,7682
2011,場,性,0.091083,95,886,252,1043,7682
2012,下校,転倒,0.090974,128,281,1254,1407,7682
2013,ボール,取る,0.090909,162,1623,321,1782,7682
2014,視力,障害,0.090909,42,163,341,462,7682
2015,脳,車,0.090909,30,92,268,330,7682
2016,3,階,0.090909,26,178,134,286,7682
2017,傷,負う,0.090909,25,66,234,275,7682
2018,病院,ＡＥＤ,0.090909,24,263,25,264,7682
2019,ひっかく,児,0.090909,16,41,151,176,7682
2020,ない,蘇生,0.090909,14,103,65,154,7682
2021,ほお,引っかく,0.090909,13,122,34,143,7682
2022,ピッチャー,フリー,0.090909,12,115,29,132,7682
2023,停止,蘇生,0.090909,11,67,65,121,7682
2024,AED,ペース,0.090909,10,100,20,110,7682
2025,スピード,坂道,0.090909,9,63,45,99,7682
2026,分間,細,0.090909,9,24,84,99,7682
2027,帰宅,翌日,0.090909,9,73,35,99,7682
2028,反応,呼吸,0.090909,8,36,60,88,7682
2029,水泳,飛び込み台,0.090909,7,74,10,77,7682
2030,プラスチック,製,0.090909,6,16,56,66,7682
2031,リレー,走者,0.090909,6,50,22,66,7682
2032,マシン,入れ,0.090909,5,47,13,55,7682
2033,中心,斑,0.090909,5,40,20,55,7682
2034,公式,戦,0.090909,5,11,49,55,7682
2035,点,黄,0.090909,5,41,19,55,7682
2036,",",持久走,0.090909,4,23,25,44,7682
2037,ショック,ＡＥＤ,0.090909,4,23,25,44,7682
2038,壊死,網膜,0.090909,4,10,38,44,7682
2039,センター,ライト,0.090909,3,21,15,33,7682
2040,ホーム,滑り込む,0.090909,3,26,10,33,7682
2041,・,腰椎,0.090909,3,16,20,33,7682
2042,人工,ＡＥＤ,0.090909,3,11,25,33,7682
2043,取っ手,鍋,0.090909,3,12,24,33,7682
2044,急性,炎,0.090909,3,21,15,33,7682
2045,節,開放,0.090909,3,11,25,33,7682
2046,装着,電気,0.090909,3,25,11,33,7682
2047,-,か月,0.090909,2,12,12,22,7682
2048,かがむ,結ぶ,0.090909,2,14,10,22,7682
2049,かばん,掛け,0.090909,2,12,12,22,7682
2050,はずれる,レール,0.090909,2,13,11,22,7682
2051,カッターナイフ,作成,0.090909,2,12,12,22,7682
2052,カンナ,制作,0.090909,2,11,13,22,7682
2053,チアリーディング,判断,0.090909,2,14,10,22,7682
2054,チップ,残り,0.090909,2,13,11,22,7682
2055,不安定,合唱,0.090909,2,11,13,22,7682
2056,丸,研究,0.090909,2,10,14,22,7682
2057,人工,分かる,0.090909,2,11,13,22,7682
2058,以上,飛び散る,0.090909,2,14,10,22,7682
2059,入水,浴びる,0.090909,2,11,13,22,7682
2060,再開,心室,0.090909,2,11,13,22,7682
2061,判断,演技,0.090909,2,10,14,22,7682
2062,判明,腹痛,0.090909,2,10,14,22,7682
2063,合唱,態度,0.090909,2,13,11,22,7682
2064,外周,息,0.090909,2,14,10,22,7682
2065,孔,振盪,0.090909,2,13,11,22,7682
2066,新体操,演技,0.090909,2,10,14,22,7682
2067,検査,飲む,0.090909,2,14,10,22,7682
2068,聞こえる,陰,0.090909,2,14,10,22,7682
2069,脈,隊,0.090909,2,14,10,22,7682
2070,腹痛,覚える,0.090909,2,14,10,22,7682
2071,配膳,食,0.090909,2,12,12,22,7682
2072,直撃,部,0.090874,234,488,2321,2575,7682
2073,受傷機転:滑走,床,0.090793,71,388,465,782,7682
2074,受傷機転:滑走,衝突対象:床,0.090793,71,388,465,782,7682
2075,床,滑る,0.090793,71,465,388,782,7682
2076,滑る,衝突対象:床,0.090793,71,388,465,782,7682
2077,倒れる,行動:移動,0.090711,125,612,891,1378,7682
2078,くる,当たる,0.090703,200,697,1708,2205,7682
2079,瘢痕,関節,0.090674,35,284,137,386,7682
2080,原因物:乗り物,強打,0.090632,119,622,810,1313,7682
2081,外傷,視,0.090551,23,193,84,254,7682
2082,一,二,0.090517,21,152,101,232,7682
2083,人,１,0.090511,62,451,296,685,7682
2084,地面,落下,0.090491,59,429,282,652,7682
2085,落下,衝突対象:地面,0.090491,59,282,429,652,7682
2086,シュート,バスケットボール,0.090439,35,149,273,387,7682
2087,きれる,避ける,0.090395,16,111,82,177,7682
2088,残る,視,0.090347,73,797,84,808,7682
2089,くる,ぶつかる,0.090345,102,697,534,1129,7682
2090,入院,救急,0.090323,42,91,416,465,7682
2091,ない,直後,0.090323,14,103,66,155,7682
2092,冷却,受診,0.090278,26,35,279,288,7682
2093,れる,時間,0.090267,179,1340,822,1983,7682
2094,サッカー,受傷部位:眼,0.09021,176,463,1664,1951,7682
2095,地面,自転車,0.090186,68,429,393,754,7682
2096,自転車,衝突対象:地面,0.090186,68,393,429,754,7682
2097,傷害結果:欠損,精巣,0.090164,11,104,29,122,7682
2098,分,～,0.090164,11,70,63,122,7682
2099,欠損,精巣,0.090164,11,104,29,122,7682
2100,1,人,0.090136,53,190,451,588,7682
2101,心肺,持久走,0.09009,10,96,25,111,7682
2102,原因物:スポーツ用具,投げる,0.090019,193,1934,403,2144,7682
2103,分間,動,0.09,9,24,85,100,7682
2104,周,蘇生,0.09,9,44,65,100,7682
2105,持久走,細,0.09,9,25,84,100,7682
2106,上がる,高い,0.089947,17,99,107,189,7682
2107,番,病院,0.089928,25,40,263,278,7682
2108,手術,蘇生,0.089918,33,335,65,367,7682
2109,並ぶ,順番,0.089888,8,54,43,89,7682
2110,サッカー,当たる,0.089859,179,463,1708,1992,7682
2111,二,組,0.08982,15,101,81,167,7682
2112,視力,黄,0.08982,15,163,19,167,7682
2113,タイヤ,自転車,0.089806,37,56,393,412,7682
2114,階,３,0.089776,36,134,303,401,7682
2115,２,３,0.089764,57,389,303,635,7682
2116,テニス,ラリー,0.089744,7,73,12,78,7682
2117,呼吸,装着,0.089744,7,60,25,78,7682
2118,診断,頭痛,0.089744,7,36,49,78,7682
2119,つまずく,転ぶ,0.089701,27,169,159,301,7682
2120,受傷機転:つまずき,転ぶ,0.089701,27,169,159,301,7682
2121,ノック,外野,0.089686,20,189,54,223,7682
2122,きれる,止まる,0.089655,13,111,47,145,7682
2123,痛い,訴える,0.089655,13,59,99,145,7682
2124,倒れる,除,0.089623,57,612,81,636,7682
2125,オフェンス,ディフェンス,0.089552,6,11,62,67,7682
2126,マッサージ,呼吸,0.089552,6,13,60,67,7682
2127,刃,巻き込む,0.089552,6,27,46,67,7682
2128,防,隙間,0.089552,6,45,28,67,7682
2129,前腕,割れる,0.089431,22,76,192,246,7682
2130,スピード,下り坂,0.089431,11,63,71,123,7682
2131,孔,減退,0.089431,11,13,121,123,7682
2132,打者,投手,0.089431,11,82,52,123,7682
2133,入院,治療,0.089412,38,91,372,425,7682
2134,機能,残存,0.089412,38,222,241,425,7682
2135,受傷機転:転倒,打つ,0.089327,231,1982,835,2586,7682
2136,斑,視力,0.089286,15,20,163,168,7682
2137,プール,頭頂,0.089286,10,102,20,112,7682
2138,作業,刃,0.089286,10,95,27,112,7682
2139,疼痛,発現,0.089286,10,106,16,112,7682
2140,フェンス,越える,0.089286,5,38,23,56,7682
2141,ブロック,塀,0.089286,5,50,11,56,7682
2142,作動,要請,0.089286,5,11,50,56,7682
2143,再開,要請,0.089286,5,11,50,56,7682
2144,斑,点,0.089286,5,20,41,56,7682
2145,暗い,黄,0.089286,5,42,19,56,7682
2146,続く,診断,0.089286,5,25,36,56,7682
2147,ノック,野球,0.089242,73,189,702,818,7682
2148,バット,直撃,0.089202,57,208,488,639,7682
2149,作業,実習,0.089172,14,95,76,157,7682
2150,動,持久走,0.089109,9,85,25,101,7682
2151,台,朝礼,0.089109,9,100,10,101,7682
2152,受傷機転:転落,手,0.089089,89,454,634,999,7682
2153,ネット,隙間,0.089005,17,180,28,191,7682
2154,ソフトボール,打者,0.088983,21,175,82,236,7682
2155,植込み,車,0.088889,28,75,268,315,7682
2156,119,車,0.088889,24,26,268,270,7682
2157,じゃれる,合う,0.088889,8,14,84,90,7682
2158,呼吸,程度,0.088889,8,60,38,90,7682
2159,圧迫,ＡＥＤ,0.088889,8,73,25,90,7682
2160,119,ショック,0.088889,4,26,23,45,7682
2161,ほうき,柄,0.088889,4,17,32,45,7682
2162,スタート,頭頂,0.088889,4,29,20,45,7682
2163,マネージャー,出し,0.088889,4,26,23,45,7682
2164,合唱,音楽,0.088889,4,13,36,45,7682
2165,士,泣く,0.088889,4,23,26,45,7682
2166,宿泊,施設,0.088889,4,27,22,45,7682
2167,結果,ＡＥＤ,0.088889,4,24,25,45,7682
2168,受傷部位:眼,視力,0.088796,149,1664,163,1678,7682
2169,前歯,床,0.08871,99,750,465,1116,7682
2170,前歯,衝突対象:床,0.08871,99,750,465,1116,7682
2171,前輪,原因物:乗り物,0.088608,56,66,622,632,7682
2172,スライディング,ベース,0.088608,7,34,52,79,7682
2173,症状,頭痛,0.088608,7,37,49,79,7682
2174,れる,転倒,0.088544,211,1340,1254,2383,7682
2175,ベース,送球,0.088496,10,52,71,113,7682
2176,失う,心肺,0.088339,25,212,96,283,7682
2177,ハンドル,原因物:乗り物,0.088328,56,68,622,634,7682
2178,原因物:乗り物,衝突対象:自転車部品,0.088328,56,622,68,634,7682
2179,負傷,運動,0.088275,198,1632,809,2243,7682
2180,訴える,頭痛,0.088235,12,99,49,136,7682
2181,ベランダ,閉まる,0.088235,6,35,39,68,7682
2182,呼吸,脈,0.088235,6,60,14,68,7682
2183,聞く,言う,0.088235,6,25,49,68,7682
2184,こぼれる,家庭,0.088235,3,13,24,34,7682
2185,まひ,硬い,0.088235,3,19,18,34,7682
2186,センター,医療,0.088235,3,21,16,34,7682
2187,センター,複数,0.088235,3,21,16,34,7682
2188,丸,刃,0.088235,3,10,27,34,7682
2189,体調,午前,0.088235,3,17,20,34,7682
2190,全体,自主,0.088235,3,19,18,34,7682
2191,火,炎,0.088235,3,22,15,34,7682
2192,倒れる,原因物:乗り物,0.088183,100,612,622,1134,7682
2193,後日,手術,0.088083,34,85,335,386,7682
2194,休憩,教室,0.088077,82,433,580,931,7682
2195,視力,野球,0.08805,70,163,702,795,7682
2196,高い,ｍ,0.088028,25,107,202,284,7682
2197,受傷部位:眼,性,0.088018,155,1664,252,1761,7682
2198,円,減退,0.088,11,15,121,125,7682
2199,大腿,短縮,0.088,11,116,20,125,7682
2200,降りる,階,0.087963,19,101,134,216,7682
2201,機能,治療,0.087912,48,222,372,546,7682
2202,給食,食,0.087912,8,87,12,91,7682
2203,性,眼球,0.087879,29,252,107,330,7682
2204,スパイク,バレーボール,0.087838,13,43,118,148,7682
2205,力,減退,0.087805,18,102,121,205,7682
2206,地面,強打,0.087796,100,429,810,1139,7682
2207,強打,衝突対象:地面,0.087796,100,810,429,1139,7682
2208,ICD,停止,0.087719,10,57,67,114,7682
2209,ブレーキ,下り坂,0.087719,10,53,71,114,7682
2210,6,年生,0.087719,5,26,36,57,7682
2211,けいれん,休む,0.087719,5,29,33,57,7682
2212,サイド,水中,0.087719,5,49,13,57,7682
2213,スタート,飛び込み,0.087719,5,29,33,57,7682
2214,スロープ,手すり,0.087719,5,13,49,57,7682
2215,吐き気,頭痛,0.087719,5,13,49,57,7682
2216,巻き込む,盤,0.087719,5,46,16,57,7682
2217,摘出,睾丸,0.087719,5,17,45,57,7682
2218,斑,暗い,0.087719,5,20,42,57,7682
2219,停止,救命,0.0875,7,67,20,80,7682
2220,怒る,言う,0.0875,7,38,49,80,7682
2221,ドア,挟む,0.087452,23,138,148,263,7682
2222,崩す,床,0.087389,79,518,465,904,7682
2223,崩す,衝突対象:床,0.087389,79,518,465,904,7682
2224,圧迫,病院,0.087379,27,73,263,309,7682
2225,背中,転,0.087379,18,144,80,206,7682
2226,プール,飛び込み台,0.087379,9,102,10,103,7682
2227,頭痛,高次,0.087379,9,49,63,103,7682
2228,転倒,部,0.087287,287,1254,2321,3288,7682
2229,倒れる,手術,0.087256,76,612,335,871,7682
2230,傷害結果:骨折,瘢痕,0.087237,54,389,284,619,7682
2231,瘢痕,骨折,0.087237,54,284,389,619,7682
2232,受傷機転:接触,相手,0.087204,92,239,908,1055,7682
2233,接触,相手,0.087204,92,239,908,1055,7682
2234,受傷機転:転倒,搬送,0.087114,192,1982,414,2204,7682
2235,バランス,床,0.087051,80,534,465,919,7682
2236,バランス,衝突対象:床,0.087051,80,534,465,919,7682
2237,口,当たる,0.087043,176,490,1708,2022,7682
2238,ガラス,押す,0.086957,34,254,171,391,7682
2239,ICD,車,0.086957,26,57,268,299,7682
2240,AED,使用,0.086957,16,100,100,184,7682
2241,かかる,鍋,0.086957,16,176,24,184,7682
2242,ひさし,階,0.086957,12,16,134,138,7682
2243,AED,持久走,0.086957,10,100,25,115,7682
2244,バー,行動:運動,0.086957,10,31,94,115,7682
2245,バー,跳ぶ,0.086957,10,31,94,115,7682
2246,中指,先端,0.086957,10,72,53,115,7682
2247,周,除,0.086957,10,44,81,115,7682
2248,実習,鍋,0.086957,8,76,24,92,7682
2249,字,溝,0.086957,6,30,45,69,7682
2250,119,結果,0.086957,4,26,24,46,7682
2251,けいれん,発作,0.086957,4,29,21,46,7682
2252,てんかん,片,0.086957,4,22,28,46,7682
2253,スリップ,路面,0.086957,4,16,34,46,7682
2254,フレーム,眼鏡,0.086957,4,13,37,46,7682
2255,不要,番,0.086957,4,10,40,46,7682
2256,再開,胸骨,0.086957,4,11,39,46,7682
2257,番,解析,0.086957,4,40,10,46,7682
2258,畳,背負い投げ,0.086957,4,35,15,46,7682
2259,装着,ＡＥＤ,0.086957,4,25,25,46,7682
2260,-,セット,0.086957,2,12,13,23,7682
2261,か月,分かる,0.086957,2,12,13,23,7682
2262,こぼれる,取っ手,0.086957,2,13,12,23,7682
2263,その間,怪我,0.086957,2,10,15,23,7682
2264,それぞれ,異変,0.086957,2,11,14,23,7682
2265,めがける,残り,0.086957,2,14,11,23,7682
2266,やけど,アルコール,0.086957,2,15,10,23,7682
2267,カバー,カンナ,0.086957,2,14,11,23,7682
2268,カバー,手押し,0.086957,2,14,11,23,7682
2269,カンナ,製作,0.086957,2,11,14,23,7682
2270,ジョギング,梗塞,0.086957,2,14,11,23,7682
2271,ドクター,返事,0.086957,2,15,10,23,7682
2272,ドクター,隊,0.086957,2,15,10,23,7682
2273,ベッド,安静,0.086957,2,11,14,23,7682
2274,マラソン,隊,0.086957,2,15,10,23,7682
2275,ローラー,縄,0.086957,2,10,15,23,7682
2276,不安定,状況,0.086957,2,11,14,23,7682
2277,丸,加工,0.086957,2,10,15,23,7682
2278,付き,原動機,0.086957,2,11,14,23,7682
2279,以上,節,0.086957,2,14,11,23,7682
2280,以上,通過,0.086957,2,14,11,23,7682
2281,出入口,追いつく,0.086957,2,11,14,23,7682
2282,図工,針金,0.086957,2,15,10,23,7682
2283,夕食,寄宿舎,0.086957,2,15,10,23,7682
2284,夕食,強化,0.086957,2,15,10,23,7682
2285,外周,ｋｍ,0.086957,2,14,11,23,7682
2286,心室,移送,0.086957,2,13,12,23,7682
2287,手押し,研究,0.086957,2,11,14,23,7682
2288,敷地,ｋｍ,0.086957,2,14,11,23,7682
2289,木工,研究,0.086957,2,11,14,23,7682
2290,木工,製作,0.086957,2,11,14,23,7682
2291,異変,近寄る,0.086957,2,14,11,23,7682
2292,相撲,稽古,0.086957,2,14,11,23,7682
2293,結ぶ,縄,0.086957,2,10,15,23,7682
2294,進行,電車,0.086957,2,11,14,23,7682
2295,ぶつける,行動:移動,0.086921,105,422,891,1208,7682
2296,ボール,投げる,0.08691,162,1623,403,1864,7682
2297,場,試合,0.086905,148,886,965,1703,7682
2298,傷害結果:骨折,関節,0.086777,42,389,137,484,7682
2299,関節,骨折,0.086777,42,137,389,484,7682
2300,割れる,扉,0.086777,21,192,71,242,7682
2301,直撃,試合,0.086761,116,488,965,1337,7682
2302,れる,練習,0.086735,272,1340,2068,3136,7682
2303,倒れる,走る,0.086705,105,612,704,1211,7682
2304,トイレ,閉める,0.086705,15,114,74,173,7682
2305,バッティング,マシン,0.086667,26,279,47,300,7682
2306,原因物:スポーツ用具,飛ぶ,0.086614,176,1934,274,2032,7682
2307,的,総合,0.086614,11,102,36,127,7682
2308,病院,胸骨,0.086331,24,263,39,278,7682
2309,ランニング,植込み,0.086331,12,76,75,139,7682
2310,植込み,ｍ,0.086275,22,75,202,255,7682
2311,０,３,0.086253,32,100,303,371,7682
2312,原因物:乗り物,心肺,0.086233,57,622,96,661,7682
2313,下り坂,原因物:乗り物,0.086207,55,71,622,638,7682
2314,コース,泳ぐ,0.086207,5,42,21,58,7682
2315,コース,滑走,0.086207,5,42,21,58,7682
2316,同士,味方,0.086207,5,23,40,58,7682
2317,発現,頚部,0.086207,5,16,47,58,7682
2318,バスケットボール,パス,0.086154,28,273,80,325,7682
2319,外野,捕る,0.086124,18,54,173,209,7682
2320,他校,試合,0.086032,85,108,965,988,7682
2321,ICD,周,0.086022,8,57,44,93,7682
2322,呼吸,植え込む,0.086022,8,60,41,93,7682
2323,程度,～,0.086022,8,38,63,93,7682
2324,受診,視力,0.085995,35,279,163,407,7682
2325,保育,痕,0.085987,27,182,159,314,7682
2326,向かう,途中,0.08596,30,196,183,349,7682
2327,ハンドル,下り坂,0.085938,11,68,71,128,7682
2328,下り坂,衝突対象:自転車部品,0.085938,11,71,68,128,7682
2329,機能,身体,0.085911,25,222,94,291,7682
2330,ゴールキーパー,サッカー,0.08589,42,68,463,489,7682
2331,ぶつかる,相手,0.085843,114,534,908,1328,7682
2332,スピード,自転車,0.085714,36,63,393,420,7682
