順位,特徴1,特徴2,ジャッカード係数,共通出現事例数,特徴1出現事例数,特徴2出現事例数,和集合事例数,対象事例数
7281,うち,もらう,0.066667,1,10,6,15,1583
7282,うち,下ろす,0.066667,1,10,6,15,1583
7283,うち,同級生,0.066667,1,10,6,15,1583
7284,うち,川,0.066667,1,10,6,15,1583
7285,うち,戻す,0.066667,1,10,6,15,1583
7286,うつ,対,0.066667,1,4,12,15,1583
7287,うつ伏せる,対,0.066667,1,4,12,15,1583
7288,うつ伏せる,給食,0.066667,1,4,12,15,1583
7289,うまい,手すり,0.066667,1,8,8,15,1583
7290,うまい,用,0.066667,1,8,8,15,1583
7291,うまい,身体,0.066667,1,8,8,15,1583
7292,うむ,遊び,0.066667,1,3,13,15,1583
7293,おでこ,パス,0.066667,1,3,13,15,1583
7294,おでこ,破損,0.066667,1,3,13,15,1583
7295,お互い,リレー,0.066667,1,6,10,15,1583
7296,かけっこ,傷める,0.066667,1,13,3,15,1583
7297,かけっこ,掴む,0.066667,1,13,3,15,1583
7298,かけっこ,製,0.066667,1,13,3,15,1583
7299,かすめる,給食,0.066667,1,4,12,15,1583
7300,かばん,声,0.066667,1,4,12,15,1583
7301,かわす,学習,0.066667,1,5,11,15,1583
7302,かわす,衝撃,0.066667,1,5,11,15,1583
7303,がけ,用,0.066667,1,8,8,15,1583
7304,けが,投げ出す,0.066667,1,5,11,15,1583
7305,ける,トス,0.066667,1,5,11,15,1583
7306,こぐ,ペダル,0.066667,1,4,12,15,1583
7307,こむ,ひも,0.066667,1,8,8,15,1583
7308,こむ,発作,0.066667,1,8,8,15,1583
7309,さ,しゃがむ,0.066667,1,9,7,15,1583
7310,さ,たち,0.066667,1,9,7,15,1583
7311,さ,急ぐ,0.066667,1,9,7,15,1583
7312,さ,落とす,0.066667,1,9,7,15,1583
7313,さ,運ぶ,0.066667,1,9,7,15,1583
7314,さ,運動会,0.066667,1,9,7,15,1583
7315,しゃがむ,低い,0.066667,1,7,9,15,1583
7316,しゃがむ,為,0.066667,1,7,9,15,1583
7317,すべり台,合う,0.066667,1,4,12,15,1583
7318,すべる,砂利,0.066667,1,10,6,15,1583
7319,ずれる,ドリブル,0.066667,1,3,13,15,1583
7320,ずれる,離す,0.066667,1,3,13,15,1583
7321,そこ,荷物,0.066667,1,7,9,15,1583
7322,たち,当日,0.066667,1,7,9,15,1583
7323,たち,窓,0.066667,1,7,9,15,1583
7324,たち,遊具,0.066667,1,7,9,15,1583
7325,ない,渡す,0.066667,1,8,8,15,1583
7326,ない,発作,0.066667,1,8,8,15,1583
7327,はまる,歩行,0.066667,1,5,11,15,1583
7328,はまる,脇,0.066667,1,5,11,15,1583
7329,ひも,ロック,0.066667,1,8,8,15,1583
7330,ひも,体操,0.066667,1,8,8,15,1583
7331,ひも,身体,0.066667,1,8,8,15,1583
7332,ふらつく,悪い,0.066667,1,6,10,15,1583
7333,ふらつく,飛び出す,0.066667,1,6,10,15,1583
7334,ほお,硬式,0.066667,1,4,12,15,1583
7335,みる,振り回す,0.066667,1,6,10,15,1583
7336,もらう,体勢,0.066667,1,6,10,15,1583
7337,やめる,トイレ,0.066667,1,3,13,15,1583
7338,やる,半分,0.066667,1,9,7,15,1583
7339,やる,崩れる,0.066667,1,9,7,15,1583
7340,れっする,逃げる,0.066667,1,3,13,15,1583
7341,アスファルト,受け止める,0.066667,1,11,5,15,1583
7342,カゴ,道,0.066667,1,4,12,15,1583
7343,カット,対,0.066667,1,4,12,15,1583
7344,ガードレール,合同,0.066667,1,10,6,15,1583
7345,ガードレール,立ち止まる,0.066667,1,10,6,15,1583
7346,ガードレール,見える,0.066667,1,10,6,15,1583
7347,キャッチボール,置き場,0.066667,1,12,4,15,1583
7348,キャッチボール,距離,0.066667,1,12,4,15,1583
7349,キャッチボール,逸れる,0.066667,1,12,4,15,1583
7350,キーパー,突っ込む,0.066667,1,5,11,15,1583
7351,クラブ,位置,0.066667,1,9,7,15,1583
7352,クラブ,鉄,0.066667,1,9,7,15,1583
7353,グランド,衝撃,0.066667,1,5,11,15,1583
7354,グリップ,応援,0.066667,1,5,11,15,1583
7355,コース,スキー,0.066667,1,5,11,15,1583
7356,コース,フェンス,0.066667,1,5,11,15,1583
7357,コース,止める,0.066667,1,5,11,15,1583
7358,コース,脇,0.066667,1,5,11,15,1583
7359,サイド,向ける,0.066667,1,7,9,15,1583
7360,サイド,掃除,0.066667,1,7,9,15,1583
7361,サイド,板,0.066667,1,7,9,15,1583
7362,サイド,等,0.066667,1,7,9,15,1583
7363,サイド,遊具,0.066667,1,7,9,15,1583
7364,サード,処理,0.066667,1,13,3,15,1583
7365,サード,腫れる,0.066667,1,13,3,15,1583
7366,シャトル,並ぶ,0.066667,1,8,8,15,1583
7367,シャトル,待機,0.066667,1,8,8,15,1583
7368,シャトル,用,0.066667,1,8,8,15,1583
7369,シート,レフト,0.066667,1,13,3,15,1583
7370,シート,上部,0.066667,1,13,3,15,1583
7371,シート,後ろ向き,0.066667,1,13,3,15,1583
7372,シート,至近,0.066667,1,13,3,15,1583
7373,スイング,打席,0.066667,1,7,9,15,1583
7374,スイング,確認,0.066667,1,7,9,15,1583
7375,スキー,校内,0.066667,1,11,5,15,1583
7376,スケート,教師,0.066667,1,4,12,15,1583
7377,ステージ,順番,0.066667,1,6,10,15,1583
7378,スライディング,フェンス,0.066667,1,5,11,15,1583
7379,スライディング,余る,0.066667,1,5,11,15,1583
7380,スリップ,倒れ込む,0.066667,1,11,5,15,1583
7381,スリップ,擦り傷,0.066667,1,11,5,15,1583
7382,セカンド,ファウルフライ,0.066667,1,13,3,15,1583
7383,セカンド,後ろ向き,0.066667,1,13,3,15,1583
7384,センター,バック,0.066667,1,4,12,15,1583
7385,ターン,辺り,0.066667,1,3,13,15,1583
7386,ダッシュ,受傷,0.066667,1,3,13,15,1583
7387,ダンス,技,0.066667,1,5,11,15,1583
7388,ティー,ベースボール,0.066667,1,12,4,15,1583
7389,ティー,柄,0.066667,1,12,4,15,1583
7390,トイレ,入口,0.066667,1,13,3,15,1583
7391,トイレ,広い,0.066667,1,13,3,15,1583
7392,トイレ,教科,0.066667,1,13,3,15,1583
7393,トイレ,片方,0.066667,1,13,3,15,1583
7394,トイレ,程度,0.066667,1,13,3,15,1583
7395,トイレ,観察,0.066667,1,13,3,15,1583
7396,トイレ,～,0.066667,1,13,3,15,1583
7397,トス,ポジション,0.066667,1,11,5,15,1583
7398,トス,人組,0.066667,1,11,5,15,1583
7399,トラック,離す,0.066667,1,3,13,15,1583
7400,トレーニング,回,0.066667,1,8,8,15,1583
7401,ドア,通る,0.066667,1,3,13,15,1583
7402,ドッジボール,利用,0.066667,1,13,3,15,1583
7403,ドッジボール,振り上げる,0.066667,1,13,3,15,1583
7404,ドリブル,予選,0.066667,1,13,3,15,1583
7405,ドリブル,女子,0.066667,1,13,3,15,1583
7406,ドリブル,左足,0.066667,1,13,3,15,1583
7407,ドリブル,張る,0.066667,1,13,3,15,1583
7408,ノッカー,放課後,0.066667,1,6,10,15,1583
7409,バック,年生,0.066667,1,12,4,15,1583
7410,バック,手前,0.066667,1,12,4,15,1583
7411,バック,文化,0.066667,1,12,4,15,1583
7412,バック,裂創,0.066667,1,12,4,15,1583
7413,バック,裏,0.066667,1,12,4,15,1583
7414,バック,転,0.066667,1,12,4,15,1583
7415,バドミントン,右側,0.066667,1,12,4,15,1583
7416,バレー,パス,0.066667,1,3,13,15,1583
7417,バレー,破損,0.066667,1,3,13,15,1583
7418,バー,先端,0.066667,1,9,7,15,1583
7419,バー,挟まる,0.066667,1,9,7,15,1583
7420,パス,速攻,0.066667,1,13,3,15,1583
7421,パス,部位,0.066667,1,13,3,15,1583
7422,ファウルボール,破損,0.066667,1,3,13,15,1583
7423,ファースト,構える,0.066667,1,7,9,15,1583
7424,ファール,塁,0.066667,1,4,12,15,1583
7425,ファール,硬式,0.066667,1,4,12,15,1583
7426,フェンス,縁,0.066667,1,11,5,15,1583
7427,フロア,引っ張る,0.066667,1,4,12,15,1583
7428,ブラシ,抜く,0.066667,1,5,11,15,1583
7429,ブロック,歯肉,0.066667,1,8,8,15,1583
7430,ヘルメット,飛び出す,0.066667,1,6,10,15,1583
7431,ベンチ,陸上,0.066667,1,4,12,15,1583
7432,ベース,打席,0.066667,1,7,9,15,1583
7433,ペダル,停車,0.066667,1,12,4,15,1583
7434,ペダル,前かがみ,0.066667,1,12,4,15,1583
7435,ペダル,手前,0.066667,1,12,4,15,1583
7436,ペダル,進む,0.066667,1,12,4,15,1583
7437,ホール,学年,0.066667,1,5,11,15,1583
7438,ホール,歩行,0.066667,1,5,11,15,1583
7439,ポジション,技,0.066667,1,5,11,15,1583
7440,ポスト,通常,0.066667,1,8,8,15,1583
7441,ポール,脇,0.066667,1,5,11,15,1583
7442,マウス,名,0.066667,1,3,13,15,1583
7443,ラグビー,合宿,0.066667,1,9,7,15,1583
7444,ラグビー,背後,0.066667,1,9,7,15,1583
7445,リレー,引く,0.066667,1,10,6,15,1583
7446,ロック,登る,0.066667,1,8,8,15,1583
7447,ロープ,合う,0.066667,1,4,12,15,1583
7448,ロープ,帰宅,0.066667,1,4,12,15,1583
7449,ヶ所,離す,0.066667,1,3,13,15,1583
7450,一瞬,待つ,0.066667,1,3,13,15,1583
7451,一瞬,離す,0.066667,1,3,13,15,1583
7452,三,塁,0.066667,1,4,12,15,1583
7453,三,引っ張る,0.066667,1,4,12,15,1583
7454,三,教師,0.066667,1,4,12,15,1583
7455,三,硬式,0.066667,1,4,12,15,1583
7456,上履き,遊び,0.066667,1,3,13,15,1583
7457,上級生,道,0.066667,1,4,12,15,1583
7458,上部,逃げる,0.066667,1,3,13,15,1583
7459,下りる,昇降,0.066667,1,9,7,15,1583
7460,下りる,滑り,0.066667,1,9,7,15,1583
7461,下りる,自宅,0.066667,1,9,7,15,1583
7462,下りる,運ぶ,0.066667,1,9,7,15,1583
7463,下りる,運動会,0.066667,1,9,7,15,1583
7464,下ろす,操作,0.066667,1,6,10,15,1583
7465,両足,学年,0.066667,1,5,11,15,1583
7466,両足,技,0.066667,1,5,11,15,1583
7467,並ぶ,渡す,0.066667,1,8,8,15,1583
7468,並ぶ,種目,0.066667,1,8,8,15,1583
7469,並ぶ,通常,0.066667,1,8,8,15,1583
7470,中央,回,0.066667,1,8,8,15,1583
7471,中庭,給食,0.066667,1,4,12,15,1583
7472,中庭,道,0.066667,1,4,12,15,1583
7473,乗りかかる,逃げる,0.066667,1,3,13,15,1583
7474,乗りかかる,通る,0.066667,1,3,13,15,1583
7475,乗り上げる,出し,0.066667,1,11,5,15,1583
7476,乗り上げる,擦り傷,0.066667,1,11,5,15,1583
7477,乗り上げる,竹,0.066667,1,11,5,15,1583
7478,乗り越える,声,0.066667,1,4,12,15,1583
7479,交差点,通常,0.066667,1,8,8,15,1583
7480,交差点,６,0.066667,1,8,8,15,1583
7481,以前,骨,0.066667,1,5,11,15,1583
7482,休業,縁石,0.066667,1,3,13,15,1583
7483,会,起き上がる,0.066667,1,11,5,15,1583
7484,会,車いす,0.066667,1,11,5,15,1583
7485,位,体勢,0.066667,1,6,10,15,1583
7486,位置,低い,0.066667,1,7,9,15,1583
7487,位置,遊具,0.066667,1,7,9,15,1583
7488,低い,組,0.066667,1,9,7,15,1583
7489,低い,馬,0.066667,1,9,7,15,1583
7490,体勢,引っ掛ける,0.066667,1,10,6,15,1583
7491,体勢,腰,0.066667,1,10,6,15,1583
7492,体勢,跳ねる,0.066667,1,10,6,15,1583
7493,体操,回,0.066667,1,8,8,15,1583
7494,体操,待機,0.066667,1,8,8,15,1583
7495,体操,渡す,0.066667,1,8,8,15,1583
7496,体操,走者,0.066667,1,8,8,15,1583
7497,何,向ける,0.066667,1,7,9,15,1583
7498,余り,名,0.066667,1,3,13,15,1583
7499,使用,担任,0.066667,1,5,11,15,1583
7500,使用,歩行,0.066667,1,5,11,15,1583
7501,保健,形,0.066667,1,6,10,15,1583
7502,倒す,大きい,0.066667,1,9,7,15,1583
7503,倒す,首,0.066667,1,9,7,15,1583
7504,倒れ込む,突っ込む,0.066667,1,5,11,15,1583
7505,先端,打席,0.066667,1,7,9,15,1583
7506,先端,斜め,0.066667,1,7,9,15,1583
7507,児,逃げる,0.066667,1,3,13,15,1583
7508,児,遊び,0.066667,1,3,13,15,1583
7509,入ろう,直後,0.066667,1,8,8,15,1583
7510,入口,名,0.066667,1,3,13,15,1583
7511,入口,通る,0.066667,1,3,13,15,1583
7512,全力,金属,0.066667,1,5,11,15,1583
7513,全員,面,0.066667,1,6,10,15,1583
7514,公式,塁,0.066667,1,4,12,15,1583
7515,内側,渡す,0.066667,1,8,8,15,1583
7516,内側,用,0.066667,1,8,8,15,1583
7517,内側,者,0.066667,1,8,8,15,1583
7518,内側,走者,0.066667,1,8,8,15,1583
7519,内野,硬式,0.066667,1,4,12,15,1583
7520,冠,担任,0.066667,1,5,11,15,1583
7521,冠,歩行,0.066667,1,5,11,15,1583
7522,冠,骨,0.066667,1,5,11,15,1583
7523,凍結,縁石,0.066667,1,3,13,15,1583
7524,出場,反対,0.066667,1,9,7,15,1583
7525,出場,大きい,0.066667,1,9,7,15,1583
7526,列,合う,0.066667,1,4,12,15,1583
7527,列,教師,0.066667,1,4,12,15,1583
7528,利用,遊び,0.066667,1,3,13,15,1583
7529,刺さる,教師,0.066667,1,4,12,15,1583
7530,前日,塁,0.066667,1,4,12,15,1583
7531,前日,硬式,0.066667,1,4,12,15,1583
7532,力,引っ張る,0.066667,1,4,12,15,1583
7533,動き,飛び出す,0.066667,1,6,10,15,1583
7534,半分,周辺,0.066667,1,7,9,15,1583
7535,半分,始める,0.066667,1,7,9,15,1583
7536,半分,確認,0.066667,1,7,9,15,1583
7537,卒業,辺り,0.066667,1,3,13,15,1583
7538,反対,掃除,0.066667,1,7,9,15,1583
7539,取り合い,背後,0.066667,1,9,7,15,1583
7540,取り返す,道,0.066667,1,4,12,15,1583
7541,受け止める,技,0.066667,1,5,11,15,1583
7542,受傷,打ち返す,0.066667,1,13,3,15,1583
7543,受傷,速攻,0.066667,1,13,3,15,1583
7544,受傷,部位,0.066667,1,13,3,15,1583
7545,口論,順番,0.066667,1,6,10,15,1583
7546,叩く,後頭部,0.066667,1,4,12,15,1583
7547,右手,待機,0.066667,1,8,8,15,1583
7548,右手,者,0.066667,1,8,8,15,1583
7549,合う,年生,0.066667,1,12,4,15,1583
7550,合う,軽い,0.066667,1,12,4,15,1583
7551,合う,驚く,0.066667,1,12,4,15,1583
7552,合同,操作,0.066667,1,6,10,15,1583
7553,合唱,後頭部,0.066667,1,4,12,15,1583
7554,合宿,板,0.066667,1,7,9,15,1583
7555,合宿,滑走,0.066667,1,7,9,15,1583
7556,合宿,等,0.066667,1,7,9,15,1583
7557,同級生,椅子,0.066667,1,6,10,15,1583
7558,名,奥歯,0.066667,1,13,3,15,1583
7559,名,振り上げる,0.066667,1,13,3,15,1583
7560,名,接近,0.066667,1,13,3,15,1583
7561,名,最後,0.066667,1,13,3,15,1583
7562,名,程度,0.066667,1,13,3,15,1583
7563,名,自主,0.066667,1,13,3,15,1583
7564,名,追突,0.066667,1,13,3,15,1583
7565,向き,教師,0.066667,1,4,12,15,1583
7566,向ける,水,0.066667,1,9,7,15,1583
7567,向ける,組,0.066667,1,9,7,15,1583
7568,向ける,設置,0.066667,1,9,7,15,1583
7569,向ける,運動会,0.066667,1,9,7,15,1583
7570,吹奏楽,気,0.066667,1,5,11,15,1583
7571,周り,学年,0.066667,1,5,11,15,1583
7572,周囲,待つ,0.066667,1,3,13,15,1583
7573,周囲,通る,0.066667,1,3,13,15,1583
7574,周辺,走り出す,0.066667,1,9,7,15,1583
7575,味方,種目,0.066667,1,8,8,15,1583
7576,回,帰る,0.066667,1,8,8,15,1583
7577,回,片付け,0.066667,1,8,8,15,1583
7578,回る,順番,0.066667,1,6,10,15,1583
7579,団,離す,0.066667,1,3,13,15,1583
7580,坂,滑り,0.066667,1,9,7,15,1583
7581,塁,変わる,0.066667,1,12,4,15,1583
7582,塁,年生,0.066667,1,12,4,15,1583
7583,塁,手前,0.066667,1,12,4,15,1583
7584,声,振り払う,0.066667,1,12,4,15,1583
7585,声,最中,0.066667,1,12,4,15,1583
7586,声,班,0.066667,1,12,4,15,1583
7587,声,病院,0.066667,1,12,4,15,1583
7588,声,監督,0.066667,1,12,4,15,1583
7589,声,進む,0.066667,1,12,4,15,1583
7590,声,駆け寄る,0.066667,1,12,4,15,1583
7591,夏季,縁石,0.066667,1,3,13,15,1583
7592,多量,担任,0.066667,1,5,11,15,1583
7593,多量,歩行,0.066667,1,5,11,15,1583
7594,始まる,気分,0.066667,1,7,9,15,1583
7595,始める,防,0.066667,1,9,7,15,1583
7596,始業,渡す,0.066667,1,8,8,15,1583
7597,始業,種目,0.066667,1,8,8,15,1583
7598,始業,走者,0.066667,1,8,8,15,1583
7599,学年,腹,0.066667,1,11,5,15,1583
7600,学習,早朝,0.066667,1,11,5,15,1583
7601,学習,注意,0.066667,1,11,5,15,1583
7602,学習,車いす,0.066667,1,11,5,15,1583
7603,学習,飛び降りる,0.066667,1,11,5,15,1583
7604,学習,鬼,0.066667,1,11,5,15,1583
7605,完全,車道,0.066667,1,7,9,15,1583
7606,完全,遠足,0.066667,1,7,9,15,1583
7607,実習,水筒,0.066667,1,10,6,15,1583
7608,寄る,路,0.066667,1,6,10,15,1583
7609,左上,抜く,0.066667,1,5,11,15,1583
7610,左手,当日,0.066667,1,7,9,15,1583
7611,左手,荷物,0.066667,1,7,9,15,1583
7612,左腕,輪,0.066667,1,7,9,15,1583
7613,左足,縁石,0.066667,1,3,13,15,1583
7614,巻く,離す,0.066667,1,3,13,15,1583
7615,席,片付け,0.066667,1,8,8,15,1583
7616,席,６,0.066667,1,8,8,15,1583
7617,帰る,片付け,0.066667,1,8,8,15,1583
7618,帰る,遠征,0.066667,1,8,8,15,1583
7619,帰宅,擦りむく,0.066667,1,12,4,15,1583
7620,帰宅,最寄り駅,0.066667,1,12,4,15,1583
7621,帰宅,用水路,0.066667,1,12,4,15,1583
7622,帰宅,経路,0.066667,1,12,4,15,1583
7623,帰宅,置き場,0.066667,1,12,4,15,1583
7624,幅,遊び,0.066667,1,3,13,15,1583
7625,年,逃げる,0.066667,1,3,13,15,1583
7626,年,通る,0.066667,1,3,13,15,1583
7627,底,抜く,0.066667,1,5,11,15,1583
7628,底,担任,0.066667,1,5,11,15,1583
7629,底,気,0.066667,1,5,11,15,1583
7630,式,引っかかる,0.066667,1,5,11,15,1583
7631,引っかかる,車いす,0.066667,1,11,5,15,1583
7632,引っかける,通る,0.066667,1,3,13,15,1583
7633,引っ張る,振り払う,0.066667,1,12,4,15,1583
7634,張る,破損,0.066667,1,3,13,15,1583
7635,当日,運動会,0.066667,1,9,7,15,1583
7636,形,立ち止まる,0.066667,1,10,6,15,1583
7637,形,顧問,0.066667,1,10,6,15,1583
7638,待つ,握る,0.066667,1,13,3,15,1583
7639,待つ,玄関,0.066667,1,13,3,15,1583
7640,待つ,～,0.066667,1,13,3,15,1583
7641,待機,渡す,0.066667,1,8,8,15,1583
7642,待機,走者,0.066667,1,8,8,15,1583
7643,後片付け,通る,0.066667,1,3,13,15,1583
7644,後頭部,指示,0.066667,1,12,4,15,1583
7645,後頭部,立てる,0.066667,1,12,4,15,1583
7646,徒歩,気分,0.066667,1,7,9,15,1583
7647,徒歩,通学,0.066667,1,7,9,15,1583
7648,急ぐ,荷物,0.066667,1,7,9,15,1583
7649,悪い,話,0.066667,1,10,6,15,1583
7650,悪い,駅,0.066667,1,10,6,15,1583
7651,戦,発作,0.066667,1,8,8,15,1583
7652,戦,走者,0.066667,1,8,8,15,1583
7653,戻す,放課後,0.066667,1,6,10,15,1583
7654,戻す,椅子,0.066667,1,6,10,15,1583
7655,戻す,順番,0.066667,1,6,10,15,1583
7656,手すり,教員,0.066667,1,8,8,15,1583
7657,手すり,用,0.066667,1,8,8,15,1583
7658,手すり,登る,0.066667,1,8,8,15,1583
7659,手足,縁石,0.066667,1,3,13,15,1583
7660,手足,遊び,0.066667,1,3,13,15,1583
7661,技,越える,0.066667,1,11,5,15,1583
7662,投げ出す,間に合う,0.066667,1,11,5,15,1583
7663,抜く,日,0.066667,1,11,5,15,1583
7664,抜く,物,0.066667,1,11,5,15,1583
7665,担任,車いす,0.066667,1,11,5,15,1583
7666,担任,飛び降りる,0.066667,1,11,5,15,1583
7667,挟まる,部活,0.066667,1,7,9,15,1583
7668,振り回す,水筒,0.066667,1,10,6,15,1583
7669,振り回す,痛み,0.066667,1,10,6,15,1583
7670,振り回す,立ち止まる,0.066667,1,10,6,15,1583
7671,掃除,歯根,0.066667,1,9,7,15,1583
7672,掃除,水,0.066667,1,9,7,15,1583
7673,掃除,滑り,0.066667,1,9,7,15,1583
7674,掛ける,着く,0.066667,1,7,9,15,1583
7675,握る,車輪,0.066667,1,3,13,15,1583
7676,擦り傷,歩行,0.066667,1,5,11,15,1583
7677,支援,教師,0.066667,1,4,12,15,1583
7678,放課後,見える,0.066667,1,10,6,15,1583
7679,放課後,見失う,0.066667,1,10,6,15,1583
7680,放課後,言い争う,0.066667,1,10,6,15,1583
7681,教師,特別,0.066667,1,12,4,15,1583
7682,教師,生活,0.066667,1,12,4,15,1583
7683,教師,結露,0.066667,1,12,4,15,1583
7684,教師,続く,0.066667,1,12,4,15,1583
7685,教師,車椅子,0.066667,1,12,4,15,1583
7686,教師,進む,0.066667,1,12,4,15,1583
7687,教諭,離す,0.066667,1,3,13,15,1583
7688,斜め,運ぶ,0.066667,1,9,7,15,1583
7689,斜め,運動会,0.066667,1,9,7,15,1583
7690,日,骨,0.066667,1,5,11,15,1583
7691,早朝,石,0.066667,1,5,11,15,1583
7692,昇降,着く,0.066667,1,7,9,15,1583
7693,最後,辺り,0.066667,1,3,13,15,1583
7694,最後,遊び,0.066667,1,3,13,15,1583
7695,最後,離す,0.066667,1,3,13,15,1583
7696,板,胸,0.066667,1,9,7,15,1583
7697,枠,部室,0.066667,1,6,10,15,1583
7698,柱,逃げる,0.066667,1,3,13,15,1583
7699,校門,踏み外す,0.066667,1,6,10,15,1583
7700,校門,面,0.066667,1,6,10,15,1583
7701,椅子,脚,0.066667,1,10,6,15,1583
7702,椅子,腰,0.066667,1,10,6,15,1583
7703,椅子,起きる,0.066667,1,10,6,15,1583
7704,構える,背後,0.066667,1,9,7,15,1583
7705,正門,縁石,0.066667,1,3,13,15,1583
7706,歩行,見つける,0.066667,1,11,5,15,1583
7707,歩行,電柱,0.066667,1,11,5,15,1583
7708,段,身体,0.066667,1,8,8,15,1583
7709,気,車いす,0.066667,1,11,5,15,1583
7710,気が付く,面,0.066667,1,6,10,15,1583
7711,気づく,跳ぶ,0.066667,1,6,10,15,1583
7712,注意,雑巾,0.066667,1,5,11,15,1583
7713,滑走,設置,0.066667,1,9,7,15,1583
7714,為,組,0.066667,1,9,7,15,1583
7715,為,馬,0.066667,1,9,7,15,1583
7716,照明,金属,0.066667,1,5,11,15,1583
7717,片方,辺り,0.066667,1,3,13,15,1583
7718,玄関,離す,0.066667,1,3,13,15,1583
7719,現場,通る,0.066667,1,3,13,15,1583
7720,用,直後,0.066667,1,8,8,15,1583
7721,用,者,0.066667,1,8,8,15,1583
7722,病院,置く,0.066667,1,4,12,15,1583
7723,発作,者,0.066667,1,8,8,15,1583
7724,発見,踏み外す,0.066667,1,6,10,15,1583
7725,直前,降る,0.066667,1,5,11,15,1583
7726,石,見つける,0.066667,1,11,5,15,1583
7727,石,鬼,0.066667,1,11,5,15,1583
7728,程度,遊び,0.066667,1,3,13,15,1583
7729,種目,走者,0.066667,1,8,8,15,1583
7730,種目,６,0.066667,1,8,8,15,1583
7731,突っ込む,返す,0.066667,1,11,5,15,1583
7732,突っ込む,開始,0.066667,1,11,5,15,1583
7733,突っ込む,馬跳び,0.066667,1,11,5,15,1583
7734,窓,落とす,0.066667,1,9,7,15,1583
7735,窓,運動会,0.066667,1,9,7,15,1583
7736,立ち上がる,首,0.066667,1,9,7,15,1583
7737,等,首,0.066667,1,9,7,15,1583
7738,管,離す,0.066667,1,3,13,15,1583
7739,紐,車輪,0.066667,1,3,13,15,1583
7740,給食,追いつく,0.066667,1,12,4,15,1583
7741,続く,置く,0.066667,1,4,12,15,1583
7742,続ける,縁石,0.066667,1,3,13,15,1583
7743,続ける,辺り,0.066667,1,3,13,15,1583
7744,総合,衝撃,0.066667,1,5,11,15,1583
7745,縁,金属,0.066667,1,5,11,15,1583
7746,縁石,花壇,0.066667,1,13,3,15,1583
7747,縁石,路上,0.066667,1,13,3,15,1583
7748,置く,裏,0.066667,1,12,4,15,1583
7749,置く,集会,0.066667,1,12,4,15,1583
