全体順位,語1,語1品詞,語2,語2品詞,共起事例数,共起事例率（％）,語1出現事例数,語2出現事例数,対象事例数
36507,振り上げる,動詞,際,名詞,9,0.1172,26,3015,7682
36508,振り向く,動詞,残る,動詞,9,0.1172,77,797,7682
36509,振り向く,動詞,相手,名詞,9,0.1172,77,908,7682
36510,振り向く,動詞,顔面,名詞,9,0.1172,77,1039,7682
36511,振る,動詞,相手,名詞,9,0.1172,163,908,7682
36512,捕る,動詞,残る,動詞,9,0.1172,173,797,7682
36513,捕る,動詞,走る,動詞,9,0.1172,173,704,7682
36514,捕る,動詞,顔,名詞,9,0.1172,173,451,7682
36515,捕る,動詞,３,名詞,9,0.1172,173,303,7682
36516,捕手,名詞,生徒,名詞,9,0.1172,13,2296,7682
36517,捕手,名詞,部,名詞,9,0.1172,13,2321,7682
36518,捕手,名詞,野球,名詞,9,0.1172,13,702,7682
36519,捻挫,名詞,授業,名詞,9,0.1172,20,990,7682
36520,掃除,名詞,清掃,名詞,9,0.1172,50,120,7682
36521,掃除,名詞,行く,動詞,9,0.1172,50,319,7682
36522,授業,名詞,日,名詞,9,0.1172,990,79,7682
36523,授業,名詞,深い,形容詞,9,0.1172,990,55,7682
36524,授業,名詞,眼鏡,名詞,9,0.1172,990,37,7682
36525,授業,名詞,着く,動詞,9,0.1172,990,32,7682
36526,授業,名詞,続く,動詞,9,0.1172,990,25,7682
36527,授業,名詞,辺り,名詞,9,0.1172,990,74,7682
36528,授業,名詞,選択,名詞,9,0.1172,990,10,7682
36529,授業,名詞,開ける,動詞,9,0.1172,990,65,7682
36530,授業,名詞,高次,名詞,9,0.1172,990,63,7682
36531,掛ける,動詞,負傷,名詞,9,0.1172,50,1632,7682
36532,掛ける,動詞,足,名詞,9,0.1172,50,667,7682
36533,接触,名詞,状態,名詞,9,0.1172,239,295,7682
36534,損ねる,動詞,顔面,名詞,9,0.1172,62,1039,7682
36535,損傷,名詞,脊髄,名詞,9,0.1172,108,11,7682
36536,損傷,名詞,自転車,名詞,9,0.1172,108,393,7682
36537,損傷,名詞,負う,動詞,9,0.1172,108,234,7682
36538,損傷,名詞,走る,動詞,9,0.1172,108,704,7682
36539,損傷,名詞,車,名詞,9,0.1172,108,268,7682
36540,損傷,名詞,遊ぶ,動詞,9,0.1172,108,545,7682
36541,損傷,名詞,関節,名詞,9,0.1172,108,137,7682
36542,損傷,名詞,頚椎,名詞,9,0.1172,108,31,7682
36543,搬送,名詞,激しい,形容詞,9,0.1172,414,69,7682
36544,搬送,名詞,発見,名詞,9,0.1172,414,24,7682
36545,搬送,名詞,眼球,名詞,9,0.1172,414,107,7682
36546,搬送,名詞,腰,名詞,9,0.1172,414,127,7682
36547,搬送,名詞,視野,名詞,9,0.1172,414,91,7682
36548,搬送,名詞,階,名詞,9,0.1172,414,134,7682
36549,搬送,名詞,頭痛,名詞,9,0.1172,414,49,7682
36550,搬送,名詞,額,名詞,9,0.1172,414,262,7682
36551,搬送,名詞,顧問,名詞,9,0.1172,414,40,7682
36552,搬送,名詞,０,名詞,9,0.1172,414,100,7682
36553,摘出,名詞,相手,名詞,9,0.1172,17,908,7682
36554,摘出,名詞,精巣,名詞,9,0.1172,17,29,7682
36555,操作,名詞,登校,名詞,9,0.1172,32,234,7682
36556,操作,名詞,部,名詞,9,0.1172,32,2321,7682
36557,擦り傷,名詞,転倒,名詞,9,0.1172,17,1254,7682
36558,支える,動詞,身体,名詞,9,0.1172,72,94,7682
36559,支える,動詞,転,名詞,9,0.1172,72,80,7682
36560,支柱,名詞,準備,名詞,9,0.1172,89,218,7682
36561,支柱,名詞,球,名詞,9,0.1172,89,235,7682
36562,支柱,名詞,部分,名詞,9,0.1172,89,259,7682
36563,支柱,名詞,間,名詞,9,0.1172,89,172,7682
36564,放す,動詞,生徒,名詞,9,0.1172,17,2296,7682
36565,放課後,名詞,直撃,名詞,9,0.1172,70,488,7682
36566,放課後,名詞,足,名詞,9,0.1172,70,667,7682
36567,救急,名詞,柔道,名詞,9,0.1172,416,121,7682
36568,救急,名詞,校舎,名詞,9,0.1172,416,102,7682
36569,救急,名詞,歯,名詞,9,0.1172,416,498,7682
36570,救急,名詞,眼球,名詞,9,0.1172,416,107,7682
36571,救急,名詞,窓,名詞,9,0.1172,416,166,7682
36572,救急,名詞,肢,名詞,9,0.1172,416,28,7682
36573,救急,名詞,視野,名詞,9,0.1172,416,91,7682
36574,救急,名詞,選手,名詞,9,0.1172,416,271,7682
36575,救急,名詞,隊,名詞,9,0.1172,416,10,7682
36576,救急,名詞,頭痛,名詞,9,0.1172,416,49,7682
36577,救急,名詞,額,名詞,9,0.1172,416,262,7682
36578,救急,名詞,首,名詞,9,0.1172,416,138,7682
36579,救急,名詞,０,名詞,9,0.1172,416,100,7682
36580,教員,名詞,数,名詞,9,0.1172,106,181,7682
36581,教員,名詞,歩く,動詞,9,0.1172,106,221,7682
36582,教員,名詞,確認,名詞,9,0.1172,106,67,7682
36583,教員,名詞,要請,名詞,9,0.1172,106,50,7682
36584,教員,名詞,試合,名詞,9,0.1172,106,965,7682
36585,教員,名詞,身体,名詞,9,0.1172,106,94,7682
36586,教員,名詞,３,名詞,9,0.1172,106,303,7682
36587,教室,名詞,来る,動詞,9,0.1172,580,123,7682
36588,教室,名詞,柱,名詞,9,0.1172,580,46,7682
36589,教室,名詞,校舎,名詞,9,0.1172,580,102,7682
36590,教室,名詞,痛める,動詞,9,0.1172,580,147,7682
36591,教室,名詞,直撃,名詞,9,0.1172,580,488,7682
36592,教室,名詞,眉,名詞,9,0.1172,580,55,7682
36593,教室,名詞,背後,名詞,9,0.1172,580,31,7682
36594,教室,名詞,脱臼,名詞,9,0.1172,580,131,7682
36595,教室,名詞,裂傷,名詞,9,0.1172,580,84,7682
36596,教室,名詞,視力,名詞,9,0.1172,580,163,7682
36597,教室,名詞,車,名詞,9,0.1172,580,268,7682
36598,教室,名詞,隣,名詞,9,0.1172,580,127,7682
36599,教室,名詞,飛び出す,動詞,9,0.1172,580,49,7682
36600,教室,名詞,高い,形容詞,9,0.1172,580,107,7682
36601,教室,名詞,５,名詞,9,0.1172,580,162,7682
36602,教師,名詞,足,名詞,9,0.1172,53,667,7682
36603,教諭,名詞,植込み,名詞,9,0.1172,61,75,7682
36604,教諭,名詞,番,名詞,9,0.1172,61,40,7682
36605,教諭,名詞,通報,名詞,9,0.1172,61,28,7682
36606,教諭,名詞,１,名詞,9,0.1172,61,296,7682
36607,散る,動詞,破裂,名詞,9,0.1172,112,45,7682
36608,数,名詞,校庭,名詞,9,0.1172,181,175,7682
36609,数,名詞,様子,名詞,9,0.1172,181,73,7682
36610,数,名詞,近く,名詞,9,0.1172,181,254,7682
36611,数,名詞,部員,名詞,9,0.1172,181,127,7682
36612,数,名詞,頭部,名詞,9,0.1172,181,373,7682
36613,数,名詞,額,名詞,9,0.1172,181,262,7682
36614,文化,名詞,際,名詞,9,0.1172,26,3015,7682
36615,斑,名詞,生徒,名詞,9,0.1172,20,2296,7682
36616,斑,名詞,網膜,名詞,9,0.1172,20,38,7682
36617,斜め,名詞,眼,名詞,9,0.1172,42,1473,7682
36618,斜め,名詞,負傷,名詞,9,0.1172,42,1632,7682
36619,斜め,名詞,顔面,名詞,9,0.1172,42,1039,7682
36620,断,名詞,部,名詞,9,0.1172,26,2321,7682
36621,方,名詞,見る,動詞,9,0.1172,100,166,7682
36622,方向,名詞,時,名詞,9,0.1172,85,753,7682
36623,方向,名詞,衝突,名詞,9,0.1172,85,239,7682
36624,日,名詞,状態,名詞,9,0.1172,79,295,7682
36625,日常,名詞,時間,名詞,9,0.1172,21,822,7682
36626,日常,名詞,生徒,名詞,9,0.1172,21,2296,7682
36627,昇降,名詞,角,名詞,9,0.1172,84,178,7682
36628,昇降,名詞,顔面,名詞,9,0.1172,84,1039,7682
36629,昼休み,名詞,落下,名詞,9,0.1172,136,282,7682
36630,昼休み,名詞,蹴る,動詞,9,0.1172,136,400,7682
36631,昼休み,名詞,階段,名詞,9,0.1172,136,194,7682
36632,昼食,名詞,膝,名詞,9,0.1172,173,358,7682
36633,昼食,名詞,階段,名詞,9,0.1172,173,194,7682
36634,時,名詞,気,名詞,9,0.1172,753,47,7682
36635,時,名詞,清掃,名詞,9,0.1172,753,120,7682
36636,時,名詞,用,名詞,9,0.1172,753,86,7682
36637,時,名詞,疼痛,名詞,9,0.1172,753,106,7682
36638,時,名詞,痛い,形容詞,9,0.1172,753,59,7682
36639,時,名詞,端,名詞,9,0.1172,753,65,7682
36640,時,名詞,肩,名詞,9,0.1172,753,98,7682
36641,時,名詞,脳,名詞,9,0.1172,753,92,7682
36642,時,名詞,話,名詞,9,0.1172,753,52,7682
36643,時,名詞,転がる,動詞,9,0.1172,753,61,7682
36644,時,名詞,開く,動詞,9,0.1172,753,43,7682
36645,時,名詞,頃,名詞,9,0.1172,753,17,7682
36646,時間,名詞,止める,動詞,9,0.1172,822,56,7682
36647,時間,名詞,止血,名詞,9,0.1172,822,23,7682
36648,時間,名詞,段,名詞,9,0.1172,822,74,7682
36649,時間,名詞,段差,名詞,9,0.1172,822,84,7682
36650,時間,名詞,為,名詞,9,0.1172,822,74,7682
36651,時間,名詞,科,名詞,9,0.1172,822,63,7682
36652,時間,名詞,立ち上がる,動詞,9,0.1172,822,62,7682
36653,時間,名詞,股間,名詞,9,0.1172,822,97,7682
36654,時間,名詞,自立,名詞,9,0.1172,822,16,7682
36655,時間,名詞,視野,名詞,9,0.1172,822,91,7682
36656,時間,名詞,観察,名詞,9,0.1172,822,22,7682
36657,時間,名詞,言う,動詞,9,0.1172,822,49,7682
36658,時間,名詞,話す,動詞,9,0.1172,822,28,7682
36659,時間,名詞,調節,名詞,9,0.1172,822,78,7682
36660,時間,名詞,運ぶ,動詞,9,0.1172,822,64,7682
36661,時間,名詞,避ける,動詞,9,0.1172,822,82,7682
36662,時間,名詞,鉄,名詞,9,0.1172,822,30,7682
36663,時間,名詞,開く,動詞,9,0.1172,822,43,7682
36664,時限,名詞,眼,名詞,9,0.1172,39,1473,7682
36665,暗い,形容詞,相手,名詞,9,0.1172,42,908,7682
36666,暗い,形容詞,野球,名詞,9,0.1172,42,702,7682
36667,曲がる,動詞,生徒,名詞,9,0.1172,52,2296,7682
36668,曲がる,動詞,角,名詞,9,0.1172,52,178,7682
36669,曲がる,動詞,負傷,名詞,9,0.1172,52,1632,7682
36670,朝,名詞,病院,名詞,9,0.1172,119,263,7682
36671,朝,名詞,部分,名詞,9,0.1172,119,259,7682
36672,木,名詞,滑る,動詞,9,0.1172,62,388,7682
36673,木,名詞,落ちる,動詞,9,0.1172,62,300,7682
36674,木製,名詞,際,名詞,9,0.1172,19,3015,7682
36675,本,名詞,棒,名詞,9,0.1172,397,72,7682
36676,本,名詞,片付け,名詞,9,0.1172,397,51,7682
36677,本,名詞,男子,名詞,9,0.1172,397,108,7682
36678,本,名詞,病院,名詞,9,0.1172,397,263,7682
36679,本,名詞,置く,動詞,9,0.1172,397,108,7682
36680,本,名詞,脱落,名詞,9,0.1172,397,16,7682
36681,本,名詞,落下,名詞,9,0.1172,397,282,7682
36682,本,名詞,追いかける,動詞,9,0.1172,397,169,7682
36683,本,名詞,間,名詞,9,0.1172,397,172,7682
36684,本,名詞,高い,形容詞,9,0.1172,397,107,7682
36685,机,名詞,用,名詞,9,0.1172,109,86,7682
36686,机,名詞,脚,名詞,9,0.1172,109,41,7682
36687,机,名詞,部,名詞,9,0.1172,109,2321,7682
36688,来る,動詞,歩く,動詞,9,0.1172,123,221,7682
36689,来る,動詞,活動,名詞,9,0.1172,123,1104,7682
36690,来る,動詞,行う,動詞,9,0.1172,123,601,7682
36691,来る,動詞,走る,動詞,9,0.1172,123,704,7682
36692,来る,動詞,蹴る,動詞,9,0.1172,123,400,7682
36693,来る,動詞,避ける,動詞,9,0.1172,123,82,7682
36694,枝,名詞,際,名詞,9,0.1172,31,3015,7682
36695,枠,名詞,活動,名詞,9,0.1172,47,1104,7682
36696,柄,名詞,清掃,名詞,9,0.1172,32,120,7682
36697,柔道,名詞,肘,名詞,9,0.1172,121,246,7682
36698,柔道,名詞,腰,名詞,9,0.1172,121,127,7682
36699,柱,名詞,負傷,名詞,9,0.1172,46,1632,7682
36700,柵,名詞,落下,名詞,9,0.1172,26,282,7682
36701,校内,名詞,生徒,名詞,9,0.1172,21,2296,7682
36702,校内,名詞,走る,動詞,9,0.1172,21,704,7682
36703,校庭,名詞,肘,名詞,9,0.1172,175,246,7682
36704,校庭,名詞,落ちる,動詞,9,0.1172,175,300,7682
36705,校庭,名詞,骨折,名詞,9,0.1172,175,389,7682
36706,校庭,名詞,２,名詞,9,0.1172,175,389,7682
36707,校舎,名詞,歩く,動詞,9,0.1172,102,221,7682
36708,校舎,名詞,見る,動詞,9,0.1172,102,166,7682
36709,校舎,名詞,転落,名詞,9,0.1172,102,174,7682
36710,校舎,名詞,頭部,名詞,9,0.1172,102,373,7682
36711,校舎,名詞,１,名詞,9,0.1172,102,296,7682
36712,校門,名詞,転倒,名詞,9,0.1172,28,1254,7682
36713,梗塞,名詞,脳,名詞,9,0.1172,11,92,7682
36714,棒,名詞,竹,名詞,9,0.1172,72,21,7682
36715,棒,名詞,負傷,名詞,9,0.1172,72,1632,7682
36716,棒,名詞,足,名詞,9,0.1172,72,667,7682
36717,椅子,名詞,負傷,名詞,9,0.1172,56,1632,7682
36718,植え込む,動詞,練習,名詞,9,0.1172,41,2068,7682
36719,様子,名詞,目,名詞,9,0.1172,73,215,7682
36720,様子,名詞,足,名詞,9,0.1172,73,667,7682
36721,様子,名詞,ｍ,名詞,9,0.1172,73,202,7682
36722,横,名詞,歩く,動詞,9,0.1172,181,221,7682
36723,横,名詞,残る,動詞,9,0.1172,181,797,7682
36724,横,名詞,治療,名詞,9,0.1172,181,372,7682
36725,横,名詞,落下,名詞,9,0.1172,181,282,7682
36726,横,名詞,部員,名詞,9,0.1172,181,127,7682
36727,横,名詞,０,名詞,9,0.1172,181,100,7682
36728,機能,名詞,状,名詞,9,0.1172,222,186,7682
36729,機能,名詞,痛み,名詞,9,0.1172,222,171,7682
36730,機能,名詞,着地,名詞,9,0.1172,222,157,7682
36731,機能,名詞,股関節,名詞,9,0.1172,222,15,7682
36732,機能,名詞,落ちる,動詞,9,0.1172,222,300,7682
36733,機能,名詞,蘇生,名詞,9,0.1172,222,65,7682
36734,機能,名詞,血腫,名詞,9,0.1172,222,18,7682
36735,機能,名詞,視,名詞,9,0.1172,222,84,7682
36736,機能,名詞,誤る,動詞,9,0.1172,222,165,7682
36737,機能,名詞,趾,名詞,9,0.1172,222,13,7682
36738,機能,名詞,陸上,名詞,9,0.1172,222,75,7682
36739,機能,名詞,頭痛,名詞,9,0.1172,222,49,7682
36740,機能,名詞,飛ぶ,動詞,9,0.1172,222,274,7682
36741,機能,名詞,３,名詞,9,0.1172,222,303,7682
36742,機能,名詞,ｍ,名詞,9,0.1172,222,202,7682
36743,欠ける,動詞,相手,名詞,9,0.1172,33,908,7682
36744,欠損,名詞,破裂,名詞,9,0.1172,104,45,7682
36745,欠損,名詞,自転車,名詞,9,0.1172,104,393,7682
36746,次,名詞,運動,名詞,9,0.1172,63,809,7682
36747,止まる,動詞,負傷,名詞,9,0.1172,47,1632,7682
36748,止まる,動詞,部,名詞,9,0.1172,47,2321,7682
36749,止める,動詞,活動,名詞,9,0.1172,56,1104,7682
36750,正面,名詞,行う,動詞,9,0.1172,54,601,7682
36751,正面,名詞,負傷,名詞,9,0.1172,54,1632,7682
36752,歩く,動詞,清掃,名詞,9,0.1172,221,120,7682
36753,歩く,動詞,瘢痕,名詞,9,0.1172,221,284,7682
36754,歩く,動詞,細,名詞,9,0.1172,221,84,7682
36755,歩く,動詞,膝,名詞,9,0.1172,221,358,7682
36756,歩く,動詞,自分,名詞,9,0.1172,221,216,7682
36757,歩く,動詞,負う,動詞,9,0.1172,221,234,7682
36758,歩く,動詞,路,名詞,9,0.1172,221,39,7682
36759,歩く,動詞,除,名詞,9,0.1172,221,81,7682
36760,歩く,動詞,３,名詞,9,0.1172,221,303,7682
36761,歩く,動詞,４,名詞,9,0.1172,221,140,7682
36762,歩行,名詞,者,名詞,9,0.1172,21,74,7682
36763,歯,名詞,段差,名詞,9,0.1172,498,84,7682
36764,歯,名詞,立つ,動詞,9,0.1172,498,140,7682
36765,歯,名詞,肩,名詞,9,0.1172,498,98,7682
36766,歯,名詞,落ちる,動詞,9,0.1172,498,300,7682
36767,歯,名詞,蹴る,動詞,9,0.1172,498,400,7682
36768,歯,名詞,車,名詞,9,0.1172,498,268,7682
36769,歯,名詞,途中,名詞,9,0.1172,498,183,7682
36770,歯,名詞,骨折,名詞,9,0.1172,498,389,7682
36771,歯牙,名詞,転倒,名詞,9,0.1172,36,1254,7682
36772,歯牙,名詞,運動,名詞,9,0.1172,36,809,7682
36773,歯科,名詞,頭,名詞,9,0.1172,204,355,7682
36774,残る,動詞,硬い,形容詞,9,0.1172,797,18,7682
36775,残る,動詞,筋,名詞,9,0.1172,797,18,7682
36776,残る,動詞,経過,名詞,9,0.1172,797,22,7682
36777,残る,動詞,者,名詞,9,0.1172,797,74,7682
36778,残る,動詞,耳,名詞,9,0.1172,797,100,7682
36779,残る,動詞,脱臼,名詞,9,0.1172,797,131,7682
36780,残る,動詞,腹部,名詞,9,0.1172,797,94,7682
36781,残る,動詞,行事,名詞,9,0.1172,797,23,7682
36782,残る,動詞,要請,名詞,9,0.1172,797,50,7682
36783,残る,動詞,診断,名詞,9,0.1172,797,36,7682
36784,残る,動詞,起こす,動詞,9,0.1172,797,65,7682
36785,残る,動詞,趾,名詞,9,0.1172,797,13,7682
36786,残る,動詞,運ぶ,動詞,9,0.1172,797,64,7682
36787,残る,動詞,４,名詞,9,0.1172,797,140,7682
36788,残存,名詞,状態,名詞,9,0.1172,241,295,7682
36789,残存,名詞,眼球,名詞,9,0.1172,241,107,7682
36790,残存,名詞,窓,名詞,9,0.1172,241,166,7682
36791,残存,名詞,蹴る,動詞,9,0.1172,241,400,7682
36792,残存,名詞,転落,名詞,9,0.1172,241,174,7682
36793,残存,名詞,飛ぶ,動詞,9,0.1172,241,274,7682
36794,殴る,動詞,発,名詞,9,0.1172,87,12,7682
36795,段,名詞,踊り場,名詞,9,0.1172,74,28,7682
36796,段,名詞,１,名詞,9,0.1172,74,296,7682
36797,段,名詞,２,名詞,9,0.1172,74,389,7682
36798,段差,名詞,角,名詞,9,0.1172,84,178,7682
36799,気,名詞,活動,名詞,9,0.1172,47,1104,7682
36800,気,名詞,自転車,名詞,9,0.1172,47,393,7682
36801,気づく,動詞,眼,名詞,9,0.1172,35,1473,7682
36802,気付く,動詞,自転車,名詞,9,0.1172,127,393,7682
36803,気付く,動詞,足,名詞,9,0.1172,127,667,7682
36804,気付く,動詞,近く,名詞,9,0.1172,127,254,7682
36805,気分,名詞,顔面,名詞,9,0.1172,39,1039,7682
36806,水,名詞,清掃,名詞,9,0.1172,69,120,7682
36807,水,名詞,準備,名詞,9,0.1172,69,218,7682
36808,水,名詞,練習,名詞,9,0.1172,69,2068,7682
36809,水,名詞,負傷,名詞,9,0.1172,69,1632,7682
36810,水,名詞,運動,名詞,9,0.1172,69,809,7682
36811,水分,名詞,補給,名詞,9,0.1172,10,11,7682
36812,水泳,名詞,準備,名詞,9,0.1172,74,218,7682
36813,水泳,名詞,足,名詞,9,0.1172,74,667,7682
36814,治療,名詞,確認,名詞,9,0.1172,372,67,7682
36815,治療,名詞,移動,名詞,9,0.1172,372,169,7682
36816,治療,名詞,続ける,動詞,9,0.1172,372,39,7682
36817,治療,名詞,腕,名詞,9,0.1172,372,123,7682
36818,治療,名詞,裂創,名詞,9,0.1172,372,32,7682
36819,治療,名詞,訴える,動詞,9,0.1172,372,99,7682
36820,治療,名詞,転落,名詞,9,0.1172,372,174,7682
36821,治療,名詞,階段,名詞,9,0.1172,372,194,7682
36822,治療,名詞,頚部,名詞,9,0.1172,372,47,7682
36823,治療,名詞,頬,名詞,9,0.1172,372,249,7682
36824,注意,名詞,練習,名詞,9,0.1172,48,2068,7682
36825,泳ぐ,動詞,２,名詞,9,0.1172,21,389,7682
36826,泳ぐ,動詞,ｍ,名詞,9,0.1172,21,202,7682
36827,活動,名詞,激しい,形容詞,9,0.1172,1104,69,7682
36828,活動,名詞,痛い,形容詞,9,0.1172,1104,59,7682
36829,活動,名詞,祭,名詞,9,0.1172,1104,106,7682
36830,活動,名詞,立ち上がる,動詞,9,0.1172,1104,62,7682
36831,活動,名詞,続ける,動詞,9,0.1172,1104,39,7682
36832,活動,名詞,薬指,名詞,9,0.1172,1104,58,7682
36833,活動,名詞,衝撃,名詞,9,0.1172,1104,50,7682
36834,活動,名詞,裂傷,名詞,9,0.1172,1104,84,7682
36835,活動,名詞,角,名詞,9,0.1172,1104,178,7682
36836,活動,名詞,起こす,動詞,9,0.1172,1104,65,7682
36837,活動,名詞,辺り,名詞,9,0.1172,1104,74,7682
36838,活動,名詞,逃げる,動詞,9,0.1172,1104,115,7682
36839,活動,名詞,鉄棒,名詞,9,0.1172,1104,96,7682
36840,活動,名詞,離す,動詞,9,0.1172,1104,70,7682
36841,活動,名詞,鬼ごっこ,名詞,9,0.1172,1104,191,7682
36842,活動,名詞,～,名詞,9,0.1172,1104,63,7682
36843,流す,動詞,際,名詞,9,0.1172,16,3015,7682
36844,深い,形容詞,生徒,名詞,9,0.1172,55,2296,7682
36845,深い,形容詞,練習,名詞,9,0.1172,55,2068,7682
36846,清掃,名詞,行う,動詞,9,0.1172,120,601,7682
