単語,歯牙障害_平均TFIDF,歯牙障害以外_平均TFIDF,TFIDF差_歯牙-以外,絶対差
バスケットボール,0.011812993344676634,0.007538121555307004,0.004274871789369629,0.004274871789369629
ぶつかる,0.017042220775011233,0.012777946809249386,0.004264273965761846,0.004264273965761846
ハンドル,0.005784377101387291,0.0015549913525113555,0.004229385748875936,0.004229385748875936
瞳,0.0,0.004157133744820081,-0.004157133744820081,0.004157133744820081
選手,0.012718003787361465,0.008612706955160187,0.004105296832201278,0.004105296832201278
眼球,0.0,0.0040919715136682475,-0.0040919715136682475,0.0040919715136682475
路面,0.004646713201299307,0.0005649246724646168,0.004081788528834691,0.004081788528834691
首,0.0009458209660785068,0.005023121466012221,-0.004077300499933714,0.004077300499933714
左足,0.0005424231763154647,0.004618411707159178,-0.004075988530843713,0.004075988530843713
散る,0.00010081442362284046,0.004119163154475708,-0.0040183487308528675,0.0040183487308528675
挟む,0.00030620652776512983,0.0043240630325754575,-0.004017856504810327,0.004017856504810327
バランス,0.01508904964371016,0.011084896478449006,0.004004153165261154,0.004004153165261154
痛める,0.0018384516998223369,0.005838767912215863,-0.004000316212393526,0.004000316212393526
入る,0.004263222093816796,0.008256549802483568,-0.003993327708666772,0.003993327708666772
歩道,0.004908500334638531,0.0009378549281250133,0.003970645406513517,0.003970645406513517
スティック,0.004568212988107348,0.0006160830186969533,0.003952129969410394,0.003952129969410394
飛ぶ,0.010880474164672539,0.006985331817114597,0.0038951423475579415,0.0038951423475579415
角,0.002014177899096843,0.005879044609983357,-0.0038648667108865144,0.0038648667108865144
強い,0.016553451069981132,0.012714383239001967,0.0038390678309791655,0.0038390678309791655
頭部,0.006665748547217658,0.01048862376637324,-0.0038228752191555816,0.0038228752191555816
疼痛,0.0,0.003814889156035469,-0.003814889156035469,0.003814889156035469
腰,0.0006657455075176928,0.004470675628305601,-0.0038049301207879077,0.0038049301207879077
衝突,0.010216066882704801,0.006424968239130213,0.0037910986435745883,0.0037910986435745883
キャッチャー,0.005708792390861539,0.0019536647036754607,0.0037551276871860785,0.0037551276871860785
園,0.0003358200788798842,0.004089290480567298,-0.0037534704016874143,0.0037534704016874143
挫創,0.00011894001747774473,0.003851202915395409,-0.0037322628979176643,0.0037322628979176643
ブレーキ,0.004642973975295109,0.000912363934305724,0.003730610040989385,0.003730610040989385
視野,0.0,0.003722715960088334,-0.003722715960088334,0.003722715960088334
右足,0.0015795861230060008,0.005285202932983587,-0.0037056168099775864,0.0037056168099775864
時間,0.012498727435930303,0.01619360048811237,-0.0036948730521820655,0.0036948730521820655
フライ,0.005134959362629619,0.0014418708367986792,0.0036930885258309393,0.0036930885258309393
右腕,0.00015712719958196344,0.003842374370196934,-0.0036852471706149705,0.0036852471706149705
崩す,0.014474215178369939,0.010825785476305798,0.003648429702064141,0.003648429702064141
外,0.0030843229932501497,0.006721551155650419,-0.003637228162400269,0.003637228162400269
倒れる,0.008976437187954624,0.012590417901442736,-0.0036139807134881116,0.0036139807134881116
上唇,0.003747374326535411,0.000155062530332154,0.003592311796203257,0.003592311796203257
負う,0.002902187537706888,0.006479389172045178,-0.0035772016343382897,0.0035772016343382897
レシーブ,0.004745503543669,0.0012676473394797514,0.003477856204189249,0.003477856204189249
醜状,0.0,0.0034758430493520825,-0.0034758430493520825,0.0034758430493520825
左目,0.0,0.0034667746822723907,-0.0034667746822723907,0.0034667746822723907
打つ,0.02174462198150889,0.018279819009089298,0.0034648029724195922,0.0034648029724195922
しまう,0.019037131866680195,0.015572676016055739,0.0034644558506244563,0.0034644558506244563
細,0.0,0.0034520824401730915,-0.0034520824401730915,0.0034520824401730915
動,0.0,0.003448154009126412,-0.003448154009126412,0.003448154009126412
段差,0.005756490334949546,0.0023532148745710668,0.003403275460378479,0.003403275460378479
バウンド,0.005558130676286039,0.0021635619608170687,0.0033945687154689702,0.0033945687154689702
マット,0.0028617655702833198,0.006245068739616344,-0.0033833031693330244,0.0033833031693330244
口腔,0.0035766197019478003,0.0001935829195459685,0.003383036782401832,0.003383036782401832
打球,0.015567297228235206,0.012184587995269043,0.003382709232966163,0.003382709232966163
地面,0.013038280084973987,0.00967205244012067,0.0033662276448533177,0.0033662276448533177
脱落,0.0033553900291233216,0.0,0.0033553900291233216,0.0033553900291233216
走行,0.004737159153092183,0.0014054858241485245,0.003331673328943659,0.003331673328943659
視,0.0,0.003317785452424051,-0.003317785452424051,0.003317785452424051
切断,0.0,0.0032356853025262444,-0.0032356853025262444,0.0032356853025262444
意識,0.0025937479555921956,0.005813352584617693,-0.003219604629025497,0.003219604629025497
ディフェンス,0.005370848482254059,0.0021554071373990668,0.003215441344854992,0.003215441344854992
低下,0.0,0.003186853028999576,-0.003186853028999576,0.003186853028999576
距離,0.0006341638154297605,0.0038177734754013975,-0.003183609659971637,0.003183609659971637
ホッケー,0.0035056984868048627,0.00035425534253818666,0.003151443144266676,0.003151443144266676
遊び,0.0016725676270399235,0.004792006776364619,-0.0031194391493246957,0.0031194391493246957
取る,0.011131280024976431,0.008018634808590351,0.00311264521638608,0.00311264521638608
複,0.0,0.0031121884625737437,-0.0031121884625737437,0.0031121884625737437
除,0.0,0.0031087458005849768,-0.0031087458005849768,0.0031087458005849768
抜け落ちる,0.0031365568413057607,3.2395392573775216e-05,0.0031041614487319854,0.0031041614487319854
前腕,0.00013765705538303774,0.0032368271231457903,-0.0030991700677627525,0.0030991700677627525
庭,0.00017852587434423201,0.0032718425039004735,-0.0030933166295562414,0.0030933166295562414
扉,0.0005796530570985319,0.0036483757556554715,-0.0030687226985569396,0.0030687226985569396
走る,0.01364980335622809,0.016658054207631875,-0.003008250851403785,0.003008250851403785
避ける,0.00521696290505187,0.0022143726429354514,0.0030025902621164183,0.0030025902621164183
ｍ,0.002783061187576583,0.005783360912794366,-0.0030002997252177826,0.0030002997252177826
校庭,0.0029976397425335063,0.005955594015271809,-0.0029579542727383025,0.0029579542727383025
教室,0.011138313588570902,0.014091018268943689,-0.0029527046803727863,0.0029527046803727863
失う,0.0028585382168610407,0.0057936985441164315,-0.0029351603272553908,0.0029351603272553908
木,0.00013177285092221078,0.0030612075720851443,-0.0029294347211629335,0.0029294347211629335
心肺,0.0,0.0029207686876508107,-0.0029207686876508107,0.0029207686876508107
転,0.0009474037195777728,0.0038639467267034596,-0.002916543007125687,0.002916543007125687
絡まる,0.003395714362014126,0.0004836587519217678,0.002912055610092358,0.002912055610092358
等,0.0013205413575522826,0.0042120993158642935,-0.002891557958312011,0.002891557958312011
腹部,0.0008339354486807937,0.0037229354661819924,-0.0028890000175011985,0.0028890000175011985
左腕,0.001106907660969489,0.003993021187741127,-0.0028861135267716376,0.0028861135267716376
麻痺,0.0,0.002854206433518747,-0.002854206433518747,0.002854206433518747
AED,0.0,0.002845769328359984,-0.002845769328359984,0.002845769328359984
訴える,0.000350420337138065,0.003195265847651862,-0.002844845510513797,0.002844845510513797
休憩,0.0075268658215986925,0.010371148791685441,-0.002844282970086749,0.002844282970086749
調節,0.0,0.002830639734867221,-0.002830639734867221,0.002830639734867221
バドミントン,0.0020330449873564313,0.004862011405699386,-0.0028289664183429545,0.0028289664183429545
中指,0.0,0.002825742272548373,-0.002825742272548373,0.002825742272548373
関わる,0.0,0.002805567046384366,-0.002805567046384366,0.002805567046384366
上下,0.003165139020809686,0.000405705076098533,0.002759433944711153,0.002759433944711153
管理,0.0,0.0027480502008146415,-0.0027480502008146415,0.0027480502008146415
力,0.00041614843607568107,0.0031572956594866242,-0.002741147223410943,0.002741147223410943
タイヤ,0.004469697545385764,0.0017316235649458354,0.0027380739804399286,0.0027380739804399286
右側,0.0005800017965238132,0.003304775411333105,-0.002724773614809292,0.002724773614809292
かかる,0.0022615133946219034,0.00498084998703446,-0.0027193365924125567,0.0027193365924125567
着地,0.002995443561151579,0.005705968924721524,-0.0027105253635699446,0.0027105253635699446
出来事,0.0,0.002699714204194147,-0.002699714204194147,0.002699714204194147
座る,0.002161319963228506,0.004848743028386116,-0.00268742306515761,0.00268742306515761
使用,0.0007909196803355938,0.003470249488411285,-0.002679329808075691,0.002679329808075691
体重,0.00011304211136079762,0.002782992995290731,-0.0026699508839299335,0.0026699508839299335
捻る,0.00015409686065577866,0.0028073367243573585,-0.00265323986370158,0.00265323986370158
眼窩,0.0,0.002643610260534215,-0.002643610260534215,0.002643610260534215
感覚,0.0,0.0026435850178395002,-0.0026435850178395002,0.0026435850178395002
さ,0.0009191428132402123,0.0035451405401508477,-0.0026259977269106356,0.0026259977269106356
ペダル,0.002860715592229605,0.0002502304627106621,0.002610485129518943,0.002610485129518943
薬指,0.0,0.0025987177326929995,-0.0025987177326929995,0.0025987177326929995
シート,0.003156220523676226,0.00056698595946174,0.002589234564214486,0.002589234564214486
鬼ごっこ,0.003639381407530333,0.006215346816259804,-0.0025759654087294708,0.0025759654087294708
傷,0.00014299548066779843,0.0027188876261623187,-0.0025758921454945203,0.0025758921454945203
倒立,0.0005727122731631532,0.003129368297495903,-0.00255665602433275,0.00255665602433275
ラケット,0.005198821520122882,0.0026436480876085213,0.0025551734325143603,0.0025551734325143603
眉,0.0,0.0025521382519214787,-0.0025521382519214787,0.0025521382519214787
背中,0.0021993081311530967,0.004745397269042861,-0.0025460891378897644,0.0025460891378897644
脳,0.0003497329639981278,0.0028811595185854527,-0.0025314265545873247,0.0025314265545873247
守る,0.003907931394298378,0.0014131305618812985,0.002494800832417079,0.002494800832417079
入院,0.0001404665813406064,0.0026271594933273573,-0.002486692911986751,0.002486692911986751
至近,0.0005206674979645978,0.0030025258338691684,-0.0024818583359045706,0.0024818583359045706
セカンド,0.0030779515372086597,0.000608977296253666,0.0024689742409549935,0.0024689742409549935
台,0.00156466978982095,0.00402072458039563,-0.0024560547905746796,0.0024560547905746796
作業,0.0007552004204793751,0.003199349738090806,-0.002444149317611431,0.002444149317611431
底,0.00070203388344339,0.0031435167727746362,-0.0024414828893312463,0.0024414828893312463
一部,0.0,0.002416496747901753,-0.002416496747901753,0.002416496747901753
変形,0.0,0.002397663492365431,-0.002397663492365431,0.002397663492365431
睾丸,0.0,0.0023962574911794276,-0.0023962574911794276,0.0023962574911794276
感じる,0.00032562326655486714,0.0027180344895938223,-0.002392411223038955,0.002392411223038955
車輪,0.002688482977518318,0.0002995155465458983,0.0023889674309724197,0.0023889674309724197
トイレ,0.0021872443375712163,0.004576035994315583,-0.0023887916567443667,0.0023887916567443667
足首,0.0,0.002378776506312706,-0.002378776506312706,0.002378776506312706
つまずく,0.007073260266308488,0.004695909864352724,0.002377350401955764,0.002377350401955764
頭,0.011598035631265227,0.009220858506945068,0.0023771771243201595,0.0023771771243201595
縁石,0.002830156145154962,0.0004563953330802918,0.0023737608120746705,0.0023737608120746705
部分,0.004304970980366355,0.006661301045356715,-0.0023563300649903597,0.0023563300649903597
ひっかく,0.0,0.002353348817719674,-0.002353348817719674,0.002353348817719674
下腿,0.00015734724194560457,0.0024986193806842004,-0.002341272138738596,0.002341272138738596
間,0.0022958526726658225,0.004620726178635177,-0.002324873505969355,0.002324873505969355
サード,0.0029967672810280507,0.0006778519735993535,0.002318915307428697,0.002318915307428697
足,0.01666544540566146,0.014356972912812615,0.0023084724928488457,0.0023084724928488457
雑巾,0.003051928426232977,0.0007531287272822294,0.0022987996989507478,0.0022987996989507478
状態,0.004637916802556704,0.006935091074933769,-0.0022971742723770653,0.0022971742723770653
坂道,0.003404432123145604,0.0011080056930658114,0.002296426430079793,0.002296426430079793
閉める,0.0002892697333073424,0.0025776137179181332,-0.002288343984610791,0.002288343984610791
植込み,0.0,0.002265099434426821,-0.002265099434426821,0.002265099434426821
爪,0.0,0.002260820698071745,-0.002260820698071745,0.002260820698071745
スリップ,0.002474173789018595,0.000245513232452557,0.002228660556566038,0.002228660556566038
られる,0.005471325580504912,0.007681434290590074,-0.0022101087100851614,0.0022101087100851614
雨,0.003360678208054213,0.0011535461128206776,0.002207132095233535,0.002207132095233535
人差し指,0.0,0.0022045878927633377,-0.0022045878927633377,0.0022045878927633377
スピード,0.0037396945053587488,0.0015364103284695838,0.002203284176889165,0.002203284176889165
創,0.0,0.0021979853569033835,-0.0021979853569033835,0.0021979853569033835
右目,0.0,0.002174332637530553,-0.002174332637530553,0.002174332637530553
骨,0.0015063126839098655,0.0036796559264176483,-0.002173343242507783,0.002173343242507783
昇降,0.0010444731829072232,0.0031861801665074036,-0.0021417069836001806,0.0021417069836001806
圧迫,0.0001923010215483173,0.0023294452618806342,-0.002137144240332317,0.002137144240332317
ごと,0.00356283163212077,0.0014401588980811164,0.0021226727340396536,0.0021226727340396536
破損,0.0029680667901495843,0.0008498258479271862,0.002118240942222398,0.002118240942222398
様子,0.00014243528197258488,0.0022572493756320847,-0.0021148140936595,0.0021148140936595
器,0.0,0.0020974636889624716,-0.0020974636889624716,0.0020974636889624716
けんか,0.0010543662151493462,0.003143002319061348,-0.002088636103912002,0.002088636103912002
乗り上げる,0.0024288169754903832,0.00034683106044945276,0.0020819859150409304,0.0020819859150409304
破片,0.0,0.0020810761160707926,-0.0020810761160707926,0.0020810761160707926
ショート,0.0028948680837641958,0.0008169293477239203,0.0020779387360402753,0.0020779387360402753
打ち付ける,0.00549215963946993,0.003432825981846229,0.002059333657623701,0.002059333657623701
バッティング,0.008523739112643288,0.010571441829902497,-0.002047702717259209,0.002047702717259209
回,0.0013046726342302482,0.0033376078964975357,-0.0020329352622672874,0.0020329352622672874
後日,0.0002163465840966551,0.002238964431480777,-0.0020226178473841216,0.0020226178473841216
昼食,0.0030168650702606663,0.005035620101978503,-0.002018755031717837,0.002018755031717837
左側,0.0017667775649113523,0.0037696412832106787,-0.0020028637182993264,0.0020028637182993264
車,0.004370244394545074,0.006369241936626619,-0.0019989975420815443,0.0019989975420815443
蘇生,0.0,0.0019964613927296844,-0.0019964613927296844,0.0019964613927296844
逃げる,0.001962863101585246,0.00395634657065289,-0.001993483469067644,0.001993483469067644
痛い,0.0001926614640399256,0.0021850458842793425,-0.001992384420239417,0.001992384420239417
来る,0.00509244430833352,0.0031039213337053684,0.0019885229746281516,0.0019885229746281516
戸,0.00014978555218787856,0.002130408496686007,-0.001980622944498128,0.001980622944498128
ない,0.0010597428194697176,0.0030179492780944336,-0.001958206458624716,0.001958206458624716
曲がる,0.0033469866378818525,0.001390078890706863,0.0019569077471749893,0.0019569077471749893
体操,0.0015717745046054414,0.003523065089674646,-0.0019512905850692045,0.0019512905850692045
ゲーム,0.006584953328109459,0.004635892813629162,0.0019490605144802968,0.0019490605144802968
目,0.004181961528686377,0.0061248053685978915,-0.0019428438399115141,0.0019428438399115141
下る,0.002880876194511257,0.0009478838481896814,0.0019329923463215757,0.0019329923463215757
下肢,0.0001078266886532212,0.002038873195361782,-0.0019310465067085608,0.0019310465067085608
開ける,0.0003092042339680202,0.002238217901211421,-0.0019290136672434005,0.0019290136672434005
道,0.002559211605333548,0.0006356636143736662,0.001923547990959882,0.001923547990959882
戻る,0.0028623574001591713,0.00478542045213999,-0.0019230630519808186,0.0019230630519808186
高次,0.0,0.0019070513212292666,-0.0019070513212292666,0.0019070513212292666
～,0.0003438803625536453,0.0022499536460623658,-0.0019060732835087205,0.0019060732835087205
マシン,0.0006838731399351745,0.0025740329035908497,-0.0018901597636556751,0.0018901597636556751
バッターボックス,0.003527140470694642,0.0016428006828315036,0.0018843397878631383,0.0018843397878631383
出血,0.0065458264598096455,0.004675658071930648,0.0018701683878789973,0.0018701683878789973
引っかく,0.0,0.0018661846977174575,-0.0018661846977174575,0.0018661846977174575
身体,0.0012243064077774903,0.003086128575485765,-0.0018618221677082747,0.0018618221677082747
馬,0.0021832981877889955,0.0003306357441218213,0.0018526624436671741,0.0018526624436671741
バレーボール,0.005490347560595739,0.0036411913277399565,0.0018491562328557822,0.0018491562328557822
タックル,0.0011790328476462717,0.0030229147503220513,-0.0018438819026757795,0.0018438819026757795
激突,0.0040322100217632965,0.0021894441711749345,0.001842765850588362,0.001842765850588362
ベランダ,0.0,0.001842043236545985,-0.001842043236545985,0.001842043236545985
ガードレール,0.002334154211476381,0.0005058151488428658,0.0018283390626335151,0.0018283390626335151
昼休み,0.002650971175482477,0.004472967905957852,-0.0018219967304753748,0.0018219967304753748
網膜,0.0,0.001819500770760913,-0.001819500770760913,0.001819500770760913
止まる,0.0029639339785220865,0.0011509937222619598,0.0018129402562601267,0.0018129402562601267
組,0.0011434488857148565,0.0029539307180846833,-0.0018104818323698268,0.0018104818323698268
車道,0.0019199032802729734,0.00011796112544861556,0.0018019421548243577,0.0018019421548243577
チーム,0.00822031570887532,0.006418742821806369,0.0018015728870689508,0.0018015728870689508
教員,0.0013912657167547107,0.003190933084233971,-0.0017996673674792601,0.0017996673674792601
歩行,0.0022918640018722873,0.0004934758377774014,0.0017983881640948858,0.0017983881640948858
ICD,0.0,0.001787253999251558,-0.001787253999251558,0.001787253999251558
破裂,0.0,0.0017812445301777491,-0.0017812445301777491,0.0017812445301777491
上部,0.0003955953471728873,0.0021683749255903663,-0.001772779578417479,0.001772779578417479
名,0.0017879623073642774,0.003557535074371208,-0.0017695727670069307,0.0017695727670069307
ｃｍ,0.00011817408031843106,0.001886989778100746,-0.001768815697782315,0.001768815697782315
歯肉,0.001818755313194001,5.06802017601572e-05,0.0017680751114338437,0.0017680751114338437
頚部,0.00031043929492661116,0.002069432879650336,-0.0017589935847237249,0.0017589935847237249
上腕,0.0,0.0017579398335565229,-0.0017579398335565229,0.0017579398335565229
アスファルト,0.0025542771647582728,0.0007989656331685275,0.0017553115315897452,0.0017553115315897452
ブランコ,0.0003536917829845623,0.002107846248784429,-0.0017541544657998665,0.0017541544657998665
がけ,0.002029584159157721,0.0002772004592953993,0.0017523836998623217,0.0017523836998623217
濡れる,0.002776591719237328,0.0010285562621465357,0.001748035457090792,0.001748035457090792
可動,0.0,0.0017370549580516552,-0.0017370549580516552,0.0017370549580516552
デッドボール,0.001995445711774372,0.0002685371618882807,0.0017269085498860912,0.0017269085498860912
症,0.0,0.001722955860362152,-0.001722955860362152,0.001722955860362152
枝,0.0,0.0017171852351804417,-0.0017171852351804417,0.0017171852351804417
バント,0.0042543895250224525,0.0025390932408660854,0.001715296284156367,0.001715296284156367
玄関,0.0005531202707456811,0.0022680276773371522,-0.001714907406591471,0.001714907406591471
跳ぶ,0.002010858754220986,0.0037209391542632818,-0.0017100804000422958,0.0017100804000422958
滑走,0.002221178868764381,0.0005129423554566707,0.0017082365133077103,0.0017082365133077103
スマッシュ,0.0006339351326338373,0.0023393351220195474,-0.00170539998938571,0.00170539998938571
中心,8.588592171494935e-05,0.0017852356223611544,-0.001699349700646205,0.001699349700646205
キャッチ,0.003693990203648652,0.0019955609736062416,0.0016984292300424105,0.0016984292300424105
構える,0.002049912960064148,0.0003548190923706565,0.0016950938676934917,0.0016950938676934917
押す,0.0036047407420575503,0.0052954249771844574,-0.0016906842351269071,0.0016906842351269071
形,0.0013969940610504866,0.003083674867559192,-0.0016866808065087052,0.0016866808065087052
眼鏡,0.0001571181963216892,0.0018437203657924001,-0.001686602169470711,0.001686602169470711
勢い,0.005305054568278029,0.0036199924298626622,0.0016850621384153666,0.0016850621384153666
くる,0.016122712839496532,0.01444279443894604,0.0016799184005504928,0.0016799184005504928
深い,0.00039129299126153966,0.0020666850277185115,-0.001675392036456972,0.001675392036456972
休み,0.0006265742297389387,0.0022985729673825443,-0.0016719987376436055,0.0016719987376436055
補助,0.00035429855910017904,0.0020251005542351597,-0.0016708019951349807,0.0016708019951349807
大会,0.0036750010885924595,0.005343422913052425,-0.0016684218244599654,0.0016684218244599654
m,0.0006871963838311469,0.0023550189400100823,-0.0016678225561789354,0.0016678225561789354
精巣,0.0,0.0016664493432798524,-0.0016664493432798524,0.0016664493432798524
用,0.0010381665684098236,0.002694025774774959,-0.0016558592063651355,0.0016558592063651355
階段,0.008588896145549479,0.006940479083408581,0.0016484170621408984,0.0016484170621408984
制限,0.0,0.0016474801664241603,-0.0016474801664241603,0.0016474801664241603
ひっかかる,0.002912290951801052,0.001272006839016168,0.0016402841127848842,0.0016402841127848842
科,0.000447894877470355,0.0020802010028691193,-0.0016323061253987643,0.0016323061253987643
ゴールキーパー,0.004203955618728753,0.0025727507304873828,0.00163120488824137,0.00163120488824137
呼吸,0.00017737435318574153,0.0018075175092733327,-0.0016301431560875911,0.0016301431560875911
転ぶ,0.006502754557005969,0.004895569254758934,0.0016071853022470344,0.0016071853022470344
転落,0.003343831707629586,0.004950739776568438,-0.0016069080689388522,0.0016069080689388522
カーブ,0.002796099991186935,0.0011916351990352426,0.0016044647921516922,0.0016044647921516922
投げ出す,0.002168070642506502,0.0005666118061415146,0.0016014588363649873,0.0016014588363649873
閉まる,0.0,0.001600814274945298,-0.001600814274945298,0.001600814274945298
損傷,0.004406754972253582,0.002810820304409407,0.0015959346678441752,0.0015959346678441752
域,0.0,0.0015938333838957793,-0.0015938333838957793,0.0015938333838957793
友人,0.018364215969534914,0.019939731925073728,-0.0015755159555388143,0.0015755159555388143
分,0.0006904704618230315,0.0022620087922195914,-0.0015715383303965599,0.0015715383303965599
後頭部,0.00190825019416166,0.0034789918285944264,-0.0015707416344327664,0.0015707416344327664
つく,0.006221450913995959,0.00777901034406316,-0.0015575594300672015,0.0015575594300672015
棒,0.004327546199286251,0.0027700188185863306,0.0015575273806999208,0.0015575273806999208
歯槽,0.0016083099101004486,5.204022501018495e-05,0.0015562696850902637,0.0015562696850902637
柱,0.0005410440121873291,0.0020878872712525565,-0.0015468432590652274,0.0015468432590652274
ゴロ,0.0020342086770639084,0.0004891276163346462,0.0015450810607292621,0.0015450810607292621
飛び込み,0.00025152891701044934,0.0017961732448204299,-0.0015446443278099805,0.0015446443278099805
廊下,0.011904017200396744,0.010370576860669601,0.0015334403397271427,0.0015334403397271427
鍋,0.0,0.0015250084566508088,-0.0015250084566508088,0.0015250084566508088
ひねる,0.0,0.0015077886805934292,-0.0015077886805934292,0.0015077886805934292
暗い,0.0003423811191959371,0.001845387596406486,-0.001503006477210549,0.001503006477210549
頭痛,0.0002979114701437685,0.0017996511041499992,-0.0015017396340062305,0.0015017396340062305
教諭,0.0005380553628100456,0.002038179443687091,-0.0015001240808770455,0.0015001240808770455
挫傷,0.0,0.0014992757774188797,-0.0014992757774188797,0.0014992757774188797
遊戯,0.0,0.0014991950690977822,-0.0014991950690977822,0.0014991950690977822
正面,0.0030792822522264,0.0015805132222196827,0.0014987690300067172,0.0014987690300067172
右肩,0.00036430119803345534,0.0018578449640415018,-0.0014935437660080464,0.0014935437660080464
開く,0.0001175890014273279,0.0015993600668638246,-0.0014817710654364967,0.0014817710654364967
フェンス,0.002875761955098136,0.0014005735139334904,0.0014751884411646457,0.0014751884411646457
引っ掛かる,0.003069490920201486,0.0015963343864496932,0.0014731565337517928,0.0014731565337517928
置く,0.001667878934824286,0.0031386442573965137,-0.0014707653225722278,0.0014707653225722278
製,0.0005095745128329468,0.001973968598753648,-0.0014643940859207015,0.0014643940859207015
ドリブル,0.003061194685344408,0.00159984818900676,0.0014613464963376482,0.0014613464963376482
損ねる,0.0037393056035266393,0.0022874553714927227,0.0014518502320339166,0.0014518502320339166
使う,0.0022613868483315753,0.0037033408979505913,-0.001441954049619016,0.001441954049619016
卓球,0.00045249616931094193,0.0018922059111946773,-0.0014397097418837354,0.0014397097418837354
離れる,0.004495881147325528,0.0030580178002135258,0.001437863347112002,0.001437863347112002
周,0.0005457513758416427,0.001979385458785543,-0.0014336340829439005,0.0014336340829439005
応援,0.002313010040947173,0.0008812855683798756,0.0014317244725672975,0.0014317244725672975
飛び込む,0.001010871736546808,0.002435775231380193,-0.0014249034948333851,0.0014249034948333851
祭,0.004311393329690042,0.0028891149896144996,0.0014222783400755423,0.0014222783400755423
始業,0.0014040090236391055,0.0028259623413278536,-0.001421953317688748,0.001421953317688748
減じる,0.0,0.001420775416704124,-0.001420775416704124,0.001420775416704124
追いかける,0.006388867597476715,0.004971162267559318,0.0014177053299173972,0.0014177053299173972
園児,0.00042773635703621717,0.0018448686212226338,-0.0014171322641864167,0.0014171322641864167
運動,0.0149350833351743,0.016343385884276234,-0.0014083025491019342,0.0014083025491019342
ノッカー,0.0016378638074514976,0.0002324511666601301,0.0014054126407913674,0.0014054126407913674
左上,0.0009183244269737094,0.00232186461777082,-0.0014035401907971107,0.0014035401907971107
傘,0.003362843926507217,0.0019660225417784624,0.0013968213847287548,0.0013968213847287548
外れる,0.0035097209771039473,0.002114139934691806,0.0013955810424121414,0.0013955810424121414
まぶた,0.0,0.0013949500444818681,-0.0013949500444818681,0.0013949500444818681
要請,0.0,0.0013854126202265346,-0.0013854126202265346,0.0013854126202265346
着替え,0.00030062258179153965,0.00168174224582668,-0.0013811196640351403,0.0013811196640351403
畳,0.000264733904184549,0.0016415537214958082,-0.001376819817311259,0.001376819817311259
学習,0.0014706919248874812,0.002844395699356894,-0.0013737037744694129,0.0013737037744694129
オフェンス,0.0017486803522926517,0.0003789635209609342,0.0013697168313317174,0.0013697168313317174
左肩,0.0,0.0013670686653918735,-0.0013670686653918735,0.0013670686653918735
歯茎,0.001412374937799967,5.170724825758958e-05,0.0013606676895423773,0.0013606676895423773
手首,0.0007798348636218198,0.002139360680805457,-0.0013595258171836373,0.0013595258171836373
冷却,0.0,0.0013557005026782053,-0.0013557005026782053,0.0013557005026782053
跳箱,0.0007860152549805917,0.002136909696095945,-0.0013508944411153533,0.0013508944411153533
実験,0.0004591213727968336,0.001805524104949828,-0.0013464027321529945,0.0013464027321529945
cm,0.00020119802181669318,0.0015329148799950927,-0.0013317168581783996,0.0013317168581783996
刺さる,0.0007149535736502447,0.002046360523116029,-0.0013314069494657842,0.0013314069494657842
㎝,0.0,0.0013278301871458005,-0.0013278301871458005,0.0013278301871458005
スイング,0.0017689463950303463,0.00044535249622859943,0.0013235938988017469,0.0013235938988017469
側,0.0034403814873233034,0.004763416360594291,-0.0013230348732709875,0.0013230348732709875
途中,0.005763501326722261,0.004444400549767879,0.001319100776954382,0.001319100776954382
熱傷,0.0,0.0013184963787553222,-0.0013184963787553222,0.0013184963787553222
交差点,0.0016947085182997912,0.0003764883164837355,0.0013182202018160558,0.0013182202018160558
嘔吐,0.0,0.0013162198670657245,-0.0013162198670657245,0.0013162198670657245
球,0.008931257615357254,0.007615077537668418,0.0013161800776888364,0.0013161800776888364
作る,0.00033071301964628124,0.001645199596505067,-0.001314486576858786,0.001314486576858786
ポスト,0.002048031680443292,0.0007372554895149954,0.0013107761909282967,0.0013107761909282967
チームメイト,0.002702182990643702,0.0013921852473394833,0.0013099977433042188,0.0013099977433042188
会,0.001744997410104863,0.003053742719129865,-0.001308745309025002,0.001308745309025002
ファウルチップ,0.0,0.0013051835084376177,-0.0013051835084376177,0.0013051835084376177
音,0.00023501489487048064,0.001537618032111541,-0.0013026031372410604,0.0013026031372410604
歯根,0.00130122015736673,0.0,0.00130122015736673,0.00130122015736673
柔道,0.0029332140778320906,0.004231478830298265,-0.0012982647524661748,0.0012982647524661748
頚椎,0.0,0.0012974934120332626,-0.0012974934120332626,0.0012974934120332626
交流,0.0015102757001989712,0.00021667089764086412,0.001293604802558107,0.001293604802558107
時限,0.0003523904549439016,0.0016450540571449107,-0.001292663602201009,0.001292663602201009
鬼,0.0008607744606156467,0.0021473702334376342,-0.0012865957728219876,0.0012865957728219876
せき柱,0.0,0.0012800006106647274,-0.0012800006106647274,0.0012800006106647274
持つ,0.006084699799512044,0.007363390852370655,-0.001278691052858611,0.001278691052858611
立つ,0.005033659084267059,0.0037577197866872874,0.0012759392975797714,0.0012759392975797714
指先,0.0,0.0012755928187420653,-0.0012755928187420653,0.0012755928187420653
片付ける,0.0002752024984791954,0.0015434838882369911,-0.0012682813897577957,0.0012682813897577957
