N,N-gram,総出現回数,出現事例数,事例出現率（％）,N別順位
3,引っ掛かる 前のめり 転倒,3,3,0.0391,2570
3,ラケット 振る ラケット,3,3,0.0391,2571
3,部 野球 練習,3,3,0.0391,2572
3,バスケットボール 部 部,3,3,0.0391,2573
3,体育 グラウンド サッカー,3,3,0.0391,2574
3,てんかん 発作 起こす,3,3,0.0391,2575
3,床 強い ぶつける,3,3,0.0391,2576
3,縁石 顔面 強打,3,3,0.0391,2577
3,部 部 ヘディング,3,3,0.0391,2578
3,合宿 日 目,3,3,0.0391,2579
3,投手 牽制 球,3,3,0.0391,2580
3,ネット 支柱 当たる,3,3,0.0391,2581
3,場 外野 守備,3,3,0.0391,2582
3,練習 高い 上がる,3,3,0.0391,2583
3,部 部 グラウンド,3,3,0.0391,2584
3,グラウンド 試合 形式,3,3,0.0391,2585
3,練習 場 打撃,3,3,0.0391,2586
3,部 部 体育館,3,3,0.0391,2587
3,相手 選手 衝突,3,3,0.0391,2588
3,顔面 打ち付ける 前歯,3,3,0.0391,2590
3,自転車 登校 スピード,3,3,0.0391,2591
3,登校 スピード 出す,3,3,0.0391,2592
3,登校 雨 降る,3,3,0.0391,2593
3,自転車 下校 坂道,3,3,0.0391,2594
3,押す バランス 崩す,3,3,0.0391,2595
3,転倒 床 口,3,3,0.0391,2596
3,友人 一緒 下校,3,3,0.0391,2597
3,倒れる こむ くる,3,3,0.0391,2598
3,通学 路 坂道,3,3,0.0391,2599
3,背中 手 つく,3,3,0.0391,2600
3,地面 強い ぶつける,3,3,0.0391,2601
3,ソフトボール 練習 ボール,3,3,0.0391,2602
3,部 部 運動,3,3,0.0391,2603
3,廊下 雑巾 がけ,3,3,0.0391,2604
3,練習 校舎 内,3,3,0.0391,2605
3,校舎 内 階段,3,3,0.0391,2606
3,チーム 選手 シュート,3,3,0.0391,2607
3,遊ぶ 足 すべる,3,3,0.0391,2608
3,向かう 途中 廊下,3,3,0.0391,2609
3,サッカー 相手 ボール,3,3,0.0391,2610
3,顔面 膝 蹴る,3,3,0.0391,2611
3,打撃 練習 打者,3,3,0.0391,2612
3,切れる 前歯 本,3,3,0.0391,2613
3,ボール イレギュラー 顔面,3,3,0.0391,2614
3,くる 顔面 当たる,3,3,0.0391,2615
3,練習 試合 セカンド,3,3,0.0391,2616
3,試合 セカンド 守備,3,3,0.0391,2617
3,立つ 投手 投げる,3,3,0.0391,2618
3,バレーボール 部 レシーブ,3,3,0.0391,2619
3,頭部 顔面 強い,3,3,0.0391,2620
3,転倒 顎 強打,3,3,0.0391,2621
3,体育 祭 応援,3,3,0.0391,2622
3,雨 降る 路面,3,3,0.0391,2623
3,転倒 顎 部,3,3,0.0391,2624
3,ひっかかる 転倒 顔面,3,3,0.0391,2625
3,朝 会 始まる,3,3,0.0391,2626
3,ラケット 顔 当たる,3,3,0.0391,2627
3,練習 ボール 追いかける,3,3,0.0391,2628
3,振る バット 顔面,3,3,0.0391,2629
3,バランス 崩す 手すり,3,3,0.0391,2630
3,校舎 階 廊下,3,3,0.0391,2631
3,振る 終える バット,3,3,0.0391,2632
3,バット 当たる しまう,3,3,0.0391,2633
3,裂傷 れっする 負う,3,3,0.0391,2634
3,スリップ 転倒 顔面,3,3,0.0391,2635
3,顔 当たる 鼻,3,3,0.0391,2636
3,ソフトボール 試合 塁,3,3,0.0391,2637
3,試合 塁 塁,3,3,0.0391,2638
3,ボール 回し 練習,3,3,0.0391,2639
3,部 練習 ネット,3,3,0.0391,2640
3,外野 ノック ボール,3,3,0.0391,2641
3,野球 部 参加,3,3,0.0391,2642
3,守備 打球 イレギュラーバウンド,3,3,0.0391,2643
3,太陽 重なる ボール,3,3,0.0391,2644
3,練習 試合 レシーブ,3,3,0.0391,2645
3,走る 止まる きれる,3,3,0.0391,2646
3,試合 相手 接触,3,3,0.0391,2647
3,部 部 試合,3,3,0.0391,2648
3,歯 強打 負傷,3,3,0.0391,2649
3,柔道 場 乱取り,3,3,0.0391,2650
3,乱取り 練習 相手,3,3,0.0391,2651
3,自転車 下校 雨,3,3,0.0391,2652
3,友人 自転車 接触,3,3,0.0391,2653
3,自転車 ごと 前方,3,3,0.0391,2654
3,ごと 前方 倒れる,3,3,0.0391,2655
3,下りる 足 滑る,3,3,0.0391,2656
3,体育 運動会 練習,3,3,0.0391,2657
3,床 強打 歯,3,3,0.0391,2658
3,腕 つかむ れる,3,3,0.0391,2659
3,倒れる 床 顔,3,3,0.0391,2660
3,体育 バスケットボール ゲーム,3,3,0.0391,2661
3,バスケットボール ゲーム ボール,3,3,0.0391,2662
3,バスケットボール ボール 取る,3,3,0.0391,2663
3,ブレーキ かける スリップ,3,3,0.0391,2664
3,部 終了 自転車,3,3,0.0391,2665
3,床 濡れる 足,3,3,0.0391,2666
3,守備 つく 打球,3,3,0.0391,2667
3,バッティング ピッチャー バッター,3,3,0.0391,2668
3,顔面 ボール 直撃,3,3,0.0391,2669
3,野球 場 練習,3,3,0.0391,2670
3,ノック 練習 ノック,3,3,0.0391,2671
3,捕る ボール イレギュラー,3,3,0.0391,2672
3,体 バランス 崩れる,3,3,0.0391,2673
3,衝突 相手 頭,3,3,0.0391,2674
3,部 練習 選手,3,3,0.0391,2675
3,試合 他校 体育館,3,3,0.0391,2676
3,道路 つまずく 転倒,3,3,0.0391,2677
3,崩す 転倒 転倒,3,3,0.0391,2678
3,教室 帰る くる,3,3,0.0391,2679
3,友人 人 下校,3,3,0.0391,2680
3,顔 打つ 歯,3,3,0.0391,2681
3,顔 相手 頭,3,3,0.0391,2682
3,フライ 捕る ボール,3,3,0.0391,2683
3,ボール 取る 転倒,3,3,0.0391,2684
3,ぶつかる 歯 欠ける,3,3,0.0391,2685
3,サッカー 試合 シュート,3,3,0.0391,2686
3,バット 手 放す,3,3,0.0391,2687
3,部 練習 バント,3,3,0.0391,2688
3,バント 練習 バント,3,3,0.0391,2689
3,野球 バッティング 練習,3,3,0.0391,2690
3,頭 顔 当たる,3,3,0.0391,2691
3,部 終了 下校,3,3,0.0391,2692
3,滑る 前のめり 転倒,3,3,0.0391,2693
3,体育 体育 祭,3,3,0.0391,2694
3,体育 祭 棒引き,3,3,0.0391,2695
3,ぶつける 前歯 破る,3,3,0.0391,2696
3,転倒 顔面 右手,3,3,0.0391,2697
3,体操 部 鉄棒,3,3,0.0391,2698
3,捕る 球 イレギュラーバウンド,3,3,0.0391,2699
3,打球 捕る ボール,3,3,0.0391,2700
3,練習 ボール イレギュラー,3,3,0.0391,2701
3,他校 グラウンド 野球,3,3,0.0391,2702
3,試合 三塁 守備,3,3,0.0391,2703
3,部 練習 他校,3,3,0.0391,2704
3,部 練習 内野,3,3,0.0391,2705
3,相手 額 ぶつかる,3,3,0.0391,2706
3,床 後頭部 打つ,3,3,0.0391,2707
3,相手 背負い投げ 技,3,3,0.0391,2708
3,前輪 接触 転倒,3,3,0.0391,2709
3,体育館 ドッジボール 試合,3,3,0.0391,2710
3,友人 投げる ボール,3,3,0.0391,2711
3,追いかける られる 逃げる,3,3,0.0391,2712
3,時間 廊下 鬼ごっこ,3,3,0.0391,2713
3,時間 友人 鉄棒,3,3,0.0391,2714
3,地面 強打 前歯,3,3,0.0391,2715
3,顔面 地面 落下,3,3,0.0391,2716
3,休憩 時間 グラウンド,3,3,0.0391,2717
3,顔面 激突 前歯,3,3,0.0391,2718
3,キーパー シュート れる,3,3,0.0391,2719
3,滑る 顔面 転倒,3,3,0.0391,2720
3,顔面 転倒 前歯,3,3,0.0391,2721
3,身体 支える きれる,3,3,0.0391,2722
3,転落 前歯 破る,3,3,0.0391,2723
3,骨 骨折 前歯,3,3,0.0391,2724
3,走る ボール 取る,3,3,0.0391,2725
3,試合 ボール ヘディング,3,3,0.0391,2726
3,守備 ゴロ 捕る,3,3,0.0391,2727
3,ボール 地面 バウンド,3,3,0.0391,2728
3,投げる ボール 口,3,3,0.0391,2729
3,自転車 下校 前輪,3,3,0.0391,2730
3,くる ぶつかる 転倒,3,3,0.0391,2731
3,抜ける 歯 歯科,3,3,0.0391,2732
3,ドッジボール 試合 ボール,3,3,0.0391,2733
3,体育館 体育 祭,3,3,0.0391,2734
3,ぶつける 歯 歯科,3,3,0.0391,2735
3,部 練習 部室,3,3,0.0391,2736
3,転落 思う れる,3,3,0.0391,2737
3,紅白 戦 ボール,3,3,0.0391,2738
3,転倒 歯 歯科,3,3,0.0391,2739
3,競り合う バランス 崩す,3,3,0.0391,2740
3,サッカー 部 遠征,3,3,0.0391,2741
3,部 大会 試合,3,3,0.0391,2742
3,ボール 入れる 打ち返す,3,3,0.0391,2743
3,入れる 打ち返す れる,3,3,0.0391,2744
3,運動 場 キャッチボール,3,3,0.0391,2745
3,キャッチャー 投げる ボール,3,3,0.0391,2746
3,ボール 捕る 走る,3,3,0.0391,2747
3,打ちつける 歯 歯科,3,3,0.0391,2748
3,特定 時間 校門,3,3,0.0391,2749
3,顎 地面 強打,3,3,0.0391,2750
3,自転車 ごと 落ち,3,3,0.0391,2751
3,前輪 絡まる 転倒,3,3,0.0391,2752
3,園 庭 鉄棒,3,3,0.0391,2753
3,特定 時間 校舎,3,3,0.0391,2754
3,マット 運動 前方,3,3,0.0391,2755
3,追いかける られる 廊下,3,3,0.0391,2756
3,飛ぶ いく ボール,3,3,0.0391,2757
3,相手 チーム キック,3,3,0.0391,2758
3,強打 救急 車,3,3,0.0391,2759
3,練習 マシン 出る,3,3,0.0391,2760
3,顔 瘢痕 残る,3,3,0.0391,2761
3,地面 打つ 負傷,3,3,0.0391,2762
3,顔 強打 負傷,3,3,0.0391,2763
3,振る ゴルフ クラブ,3,3,0.0391,2764
3,タイヤ はまる 転倒,3,3,0.0391,2765
3,場 ハンドボール 試合,3,3,0.0391,2766
3,体育館 バレーボール 試合,3,3,0.0391,2767
3,部 試合 打席,3,3,0.0391,2768
3,運動 場 ファースト,3,3,0.0391,2769
3,運動 場 送球,3,3,0.0391,2770
3,直撃 前歯 欠損,3,3,0.0391,2771
3,ノック 捕る 球,3,3,0.0391,2772
3,搬送 れる 前歯,3,3,0.0391,2773
3,当たる 前歯 欠損,3,3,0.0391,2774
3,打球 顔 当たる,3,3,0.0391,2775
3,持つ 相手 チーム,3,3,0.0391,2776
3,時間 トイレ 行く,3,3,0.0391,2777
3,顔 直撃 前歯,3,3,0.0391,2778
3,体育館 バドミントン ダブルス,3,3,0.0391,2779
3,ちょっかい かける られる,3,3,0.0391,2780
3,ゴールキーパー 相手 チーム,3,3,0.0391,2781
3,治療 歯科 補綴,3,3,0.0391,2782
3,直撃 受診 治療,3,3,0.0391,2783
3,治療 前歯 脱臼,3,3,0.0391,2784
3,口元 負傷 救急,3,3,0.0391,2785
3,練習 守備 フライ,3,3,0.0391,2786
3,部 シュート ボール,3,3,0.0391,2787
3,チアリーディング 部 体育館,3,3,0.0391,2788
3,顔面 打ち付ける 負傷,3,3,0.0391,2789
3,顔 打つ 負傷,3,3,0.0391,2790
3,ポート ボール ボール,3,3,0.0391,2792
3,当たる 頬 切る,3,3,0.0391,2793
3,飛ぶ くる 前額,3,3,0.0391,2794
3,くる 前額 部,3,3,0.0391,2795
3,メートル 高い さ,3,3,0.0391,2796
3,清掃 時間 友人,3,3,0.0391,2797
3,時間 友人 追う,3,3,0.0391,2798
3,部 下腿 部,3,3,0.0391,2799
3,トイレ 行く 廊下,3,3,0.0391,2800
3,窓 閉める 窓,3,3,0.0391,2801
3,ガラス 割れる 顔面,3,3,0.0391,2802
3,割れる 顔面 負傷,3,3,0.0391,2803
3,のべる く 飴,3,3,0.0391,2804
3,く 飴 作り,3,3,0.0391,2805
3,修学旅行 日 目,3,3,0.0391,2806
3,遊戯 施設 遊ぶ,3,3,0.0391,2807
3,ガラス 戸 ぶつかる,3,3,0.0391,2808
3,教室 戻る 昇降,3,3,0.0391,2809
3,時間 教室 戻る,3,3,0.0391,2810
3,戻る 廊下 走る,3,3,0.0391,2811
3,角 額 強打,3,3,0.0391,2812
3,友人 投げる 筆箱,3,3,0.0391,2813
3,額 打ち付ける 負傷,3,3,0.0391,2814
3,追う かけっこ 廊下,3,3,0.0391,2815
3,ガラス 戸 激突,3,3,0.0391,2816
3,転倒 左腕 地面,3,3,0.0391,2817
3,追う かけっこ 教室,3,3,0.0391,2818
3,ガラス 手首 切る,3,3,0.0391,2819
3,部 膝 部,3,3,0.0391,2820
3,転倒 手 つける,3,3,0.0391,2821
3,割れる ガラス 負傷,3,3,0.0391,2822
3,飛び込み 転 練習,3,3,0.0391,2823
3,角 額 強い,3,3,0.0391,2824
3,体勢 崩す 転倒,3,3,0.0391,2825
3,滑る せる 落ちる,3,3,0.0391,2826
3,崩す 転倒 顎,3,3,0.0391,2827
3,保育 室 ブロック,3,3,0.0391,2828
3,遊ぶ 木 枝,3,3,0.0391,2829
3,怒る 本 児,3,3,0.0391,2830
3,友人 ぶつかる 友人,3,3,0.0391,2831
3,学級 楽しみ 会,3,3,0.0391,2832
3,鉄棒 上がり 練習,3,3,0.0391,2833
3,ガラス 顔面 切る,3,3,0.0391,2834
3,陸上 記録 会,3,3,0.0391,2835
3,ひっかく れる 頬,3,3,0.0391,2836
3,追う かけっこ トイレ,3,3,0.0391,2837
3,走る くる 上級生,3,3,0.0391,2838
3,友人 ドア 閉める,3,3,0.0391,2839
3,追う かけっこ 友人,3,3,0.0391,2840
3,着地 失敗 転倒,3,3,0.0391,2841
3,左腕 体重 かかる,3,3,0.0391,2842
3,鬼ごっこ 鬼 タッチ,3,3,0.0391,2843
3,用 机 角,3,3,0.0391,2844
3,角 顎 打つ,3,3,0.0391,2845
3,頬 引っかく れる,3,3,0.0391,2846
3,引っかく れる 傷,3,3,0.0391,2847
3,石 投げる 合う,3,3,0.0391,2848
3,投げる 石 眼,3,3,0.0391,2849
3,投げる 額 当たる,3,3,0.0391,2850
3,頭 顔面 負傷,3,3,0.0391,2851
3,友人 人 校庭,3,3,0.0391,2852
3,教室 出る 廊下,3,3,0.0391,2853
3,ぶつける ㎝ 切る,3,3,0.0391,2854
3,柱 頭部 ぶつける,3,3,0.0391,2855
3,眼 付近 強打,3,3,0.0391,2856
3,けんか 頬 ひっかく,3,3,0.0391,2857
3,割れる 左腕 切る,3,3,0.0391,2858
3,ふざける 背中 押す,3,3,0.0391,2859
3,戸 ガラス 部分,3,3,0.0391,2860
3,鬼ごっこ 走る くる,3,3,0.0391,2861
3,つく 方 悪い,3,3,0.0391,2862
3,割れる 破片 顔,3,3,0.0391,2863
3,割れる ガラス 前腕,3,3,0.0391,2864
3,ガラス 部分 押す,3,3,0.0391,2865
3,蹴る ガラス 割れる,3,3,0.0391,2866
3,球技 大会 ドッジボール,3,3,0.0391,2867
3,練習 試合 一塁,3,3,0.0391,2868
3,降りる 足 踏み外す,3,3,0.0391,2869
3,ぶつける 切 創,3,3,0.0391,2870
3,付 自転車 登校,3,3,0.0391,2871
3,衝突 相手 歯,3,3,0.0391,2872
3,遊具 遊ぶ 遊具,3,3,0.0391,2873
3,爪 本 児,3,3,0.0391,2874
3,打者 打つ バット,3,3,0.0391,2875
3,ぶつかる 頬 切れる,3,3,0.0391,2876
3,強い 接触 負傷,3,3,0.0391,2877
3,行く ドア 開ける,3,3,0.0391,2878
3,ガラス 部分 右手,3,3,0.0391,2879
3,くる 衝突 勢い,3,3,0.0391,2880
3,角 額 切る,3,3,0.0391,2881
3,たたく ガラス 割れる,3,3,0.0391,2882
3,ガラス 割れる 負傷,3,3,0.0391,2883
3,運動 場 一輪車,3,3,0.0391,2884
3,窓 ガラス 右腕,3,3,0.0391,2885
3,前腕 部 負傷,3,3,0.0391,2886
3,運動 場 脇,3,3,0.0391,2887
3,運動 場 固定,3,3,0.0391,2888
3,体 支える 右手,3,3,0.0391,2889
3,ネット かける フック,3,3,0.0391,2890
3,前額 部 打つ,3,3,0.0391,2891
3,ガラス 両手 突っ込む,3,3,0.0391,2892
3,バスケットボール 試合 味方,3,3,0.0391,2893
3,ガラス 腕 突っ込む,3,3,0.0391,2894
3,バット 額 当たる,3,3,0.0391,2895
3,チーム 選手 タックル,3,3,0.0391,2896
3,遊ぶ つまずく 転倒,3,3,0.0391,2897
3,額 ぶつける 裂傷,3,3,0.0391,2898
3,おる 本 児,3,3,0.0391,2899
3,蹴る れる 倒れる,3,3,0.0391,2900
3,ガラス 手 当たる,3,3,0.0391,2901
3,当たる 割れる 破片,3,3,0.0391,2902
3,桜 木 登る,3,3,0.0391,2903
3,顔面 膝 負傷,3,3,0.0391,2904
3,窓 ガラス たたく,3,3,0.0391,2906
3,バランス 崩す 台,3,3,0.0391,2907
3,けんか 相手 爪,3,3,0.0391,2908
3,鬼ごっこ 走る 逃げる,3,3,0.0391,2909
3,ガラス 割れる 割れる,3,3,0.0391,2910
3,顔面 ぶつける 割れる,3,3,0.0391,2911
3,くる 押す れる,3,3,0.0391,2912
3,持つ 木 枝,3,3,0.0391,2913
3,走る 教室 入る,3,3,0.0391,2914
3,引っかく れる 負傷,3,3,0.0391,2915
3,教室 廊下 友人,3,3,0.0391,2916
3,部分 巻き込む れる,3,3,0.0391,2917
3,ボール 競り合う 相手,3,3,0.0391,2918
3,飛ぶ くる 当たる,3,3,0.0391,2919
3,逃げる バランス 崩す,3,3,0.0391,2920
3,つまずく 転倒 額,3,3,0.0391,2921
3,割れる ガラス 額,3,3,0.0391,2922
3,本 児 額,3,3,0.0391,2923
3,バランス 崩す 左手,3,3,0.0391,2924
3,走る 朝礼 台,3,3,0.0391,2925
3,転倒 朝礼 台,3,3,0.0391,2926
3,病院 受診 勧める,3,3,0.0391,2927
3,受診 勧める られる,3,3,0.0391,2928
3,割れる ガラス 破片,3,3,0.0391,2929
3,飛び降りる バランス 崩す,3,3,0.0391,2930
3,遊ぶ 蹴る ボール,3,3,0.0391,2931
3,つま づく 転ぶ,3,3,0.0391,2932
3,車 病院 運ぶ,3,3,0.0391,2933
3,上腕 骨 骨折,3,3,0.0391,2934
3,前腕 切 創,3,3,0.0391,2935
3,床 後頭部 強打,3,3,0.0391,2936
3,練習 トス 上げる,3,3,0.0391,2937
3,練習 バッティングマシーン ボール,3,3,0.0391,2938
3,ボール 防御 ネット,3,3,0.0391,2939
3,ネット 張る 作業,3,3,0.0391,2940
3,いく 救急 車,3,3,0.0391,2941
3,救急 車 運ぶ,3,3,0.0391,2942
3,車 運ぶ れる,3,3,0.0391,2943
3,転倒 顔面 眼,3,3,0.0391,2944
3,顔面 眼 部,3,3,0.0391,2945
3,顔 引っ掻く れる,3,3,0.0391,2946
3,ｃｍ ひっかく 傷,3,3,0.0391,2947
3,ひっかく 傷 負う,3,3,0.0391,2948
3,児 頬 引っ掻く,3,3,0.0391,2949
3,本 児 ままごと,3,3,0.0391,2950
3,バランス 崩す しまう,3,3,0.0391,2951
3,角 顔面 強打,3,3,0.0391,2952
3,持つ 手 滑る,3,3,0.0391,2953
3,クラブ 理科 室,3,3,0.0391,2954
3,机 移動 せる,3,3,0.0391,2955
3,余る 窓 ガラス,3,3,0.0391,2956
3,場 教室 戻る,3,3,0.0391,2958
3,ガラス 割れる しまう,3,3,0.0391,2959
3,扉 ガラス 部分,3,3,0.0391,2960
3,職場 体験 学習,3,3,0.0391,2961
3,顔 当たる 頬,3,3,0.0391,2962
3,足 ひっかける 転倒,3,3,0.0391,2963
3,本 児 相手,3,3,0.0391,2964
3,運動 場 遊具,3,3,0.0391,2965
3,時間 教室 自席,3,3,0.0391,2966
3,頬 当たる 頬,3,3,0.0391,2967
3,接触 転倒 肘,3,3,0.0391,2968
3,角 顔 ぶつける,3,3,0.0391,2969
3,投球 れる ボール,3,3,0.0391,2970
3,練習 試合 ピッチャー,3,3,0.0391,2971
3,眼 当たる まぶた,3,3,0.0391,2972
3,靴 履く 替える,3,3,0.0391,2973
3,走る 転倒 額,3,3,0.0391,2974
3,遊ぶ 手 離す,3,3,0.0391,2975
3,休憩 時間 ブランコ,3,3,0.0391,2976
3,押す れる 壁,3,3,0.0391,2977
3,昼休み 廊下 友人,3,3,0.0391,2979
3,右足 ふく ら,3,3,0.0391,2980
3,部 部 校庭,3,3,0.0391,2981
3,練習 体育館 床,3,3,0.0391,2982
3,バランス 崩す 右手,3,3,0.0391,2983
3,バレーボール 部 準備,3,3,0.0391,2984
3,滑る 転倒 左手,3,3,0.0391,2985
3,額 切る しまう,3,3,0.0391,2986
3,時間 サッカー ボール,3,3,0.0391,2987
3,大腿 部 強打,3,3,0.0391,2988
3,部 強打 負傷,3,3,0.0391,2989
3,転落 考える られる,3,3,0.0391,2990
3,ぶら下がる 手 滑る,3,3,0.0391,2991
3,バランス 崩す 回転,3,3,0.0391,2992
3,室 自由 遊び,3,3,0.0391,2993
3,園 庭 遊具,3,3,0.0391,2994
3,くる 友人 ぶつかる,3,3,0.0391,2995
3,運動 場 年生,3,3,0.0391,2996
3,うし ろ 側,3,3,0.0391,2997
3,体重 かかる 肘,3,3,0.0391,2998
3,地面 落下 左腕,3,3,0.0391,2999
3,休憩 時間 昇降,3,3,0.0391,3000
3,ふざける 合う 友人,3,3,0.0391,3001
3,追いかける うし ろ,3,3,0.0391,3002
3,部 練習 外,3,3,0.0391,3003
3,バランス 崩す 頭部,3,3,0.0391,3004
3,倒れる 大腿 部,3,3,0.0391,3005
3,自転車 前輪 接触,3,3,0.0391,3006
3,体育 ソフトボール 守備,3,3,0.0391,3007
3,転倒 床 肘,3,3,0.0391,3008
3,裂創 れる く,3,3,0.0391,3009
3,場 鬼ごっこ 逃げる,3,3,0.0391,3010
3,相手 歯 ほお,3,3,0.0391,3011
3,遊ぶ 鬼 逃げる,3,3,0.0391,3012
3,ガラス 割れる 下腿,3,3,0.0391,3013
3,崩す 前方 倒れる,3,3,0.0391,3014
3,前額 部 打ち付ける,3,3,0.0391,3015
3,強い 力 加わる,3,3,0.0391,3016
3,友人 じゃれる 合う,3,3,0.0391,3017
3,教室 後方 友人,3,3,0.0391,3018
3,ふざける あう 友人,3,3,0.0391,3019
3,滑る 転倒 膝,3,3,0.0391,3020
3,マット 運動 跳ぶ,3,3,0.0391,3021
3,転倒 うし ろ,3,3,0.0391,3022
3,場 柔道 部,3,3,0.0391,3023
3,通学 路 登校,3,3,0.0391,3024
3,体育 サッカー ミニゲーム,3,3,0.0391,3025
3,転倒 膝 捻る,3,3,0.0391,3026
3,転倒 相手 選手,3,3,0.0391,3027
3,あおる れる バランス,3,3,0.0391,3028
3,近く 本 児,3,3,0.0391,3029
3,時限 体育 体育館,3,3,0.0391,3030
3,練習 段 タワー,3,3,0.0391,3031
3,友人 ぶつかる 転ぶ,3,3,0.0391,3032
3,時間 終了 間際,3,3,0.0391,3033
3,友人 爪 顔,3,3,0.0391,3034
3,つく 割れる ガラス,3,3,0.0391,3035
3,転倒 右腕 強打,3,3,0.0391,3036
3,突っ込む ガラス 割れる,3,3,0.0391,3037
3,ランドセル 押す れる,3,3,0.0391,3038
3,ドア ガラス 割れる,3,3,0.0391,3039
3,車 要請 病院,3,3,0.0391,3040
3,遊ぶ 園 庭,3,3,0.0391,3041
3,負荷 かかる 負傷,3,3,0.0391,3042
3,場 準備 運動,3,3,0.0391,3043
3,唇 貫通 創,3,3,0.0391,3044
3,部 練習 コート,3,3,0.0391,3045
3,休憩 時間 クラスメイト,3,3,0.0391,3046
3,階 教室 ベランダ,3,3,0.0391,3047
3,れる 転倒 顔,3,3,0.0391,3048
3,テニス ボール 拾う,3,3,0.0391,3049
3,体育館 シュート 練習,3,3,0.0391,3050
3,手 つく 肘,3,3,0.0391,3051
3,サッカー 遊ぶ 友人,3,3,0.0391,3052
3,眼 周辺 直撃,3,3,0.0391,3053
3,崩す 転倒 左手,3,3,0.0391,3054
3,団体 戦 試合,3,3,0.0391,3055
3,回転 刃 巻き込む,3,3,0.0391,3056
3,切れる 醜状 瘢痕,3,3,0.0391,3057
3,友人 爪 ほお,3,3,0.0391,3058
3,ほお 当たる 醜状,3,3,0.0391,3059
3,バランス 崩す 窓,3,3,0.0391,3060
3,崩す 窓 ガラス,3,3,0.0391,3061
3,追いかける られる 走る,3,3,0.0391,3062
3,時間 友人 鬼ごっこ,3,3,0.0391,3063
3,前額 部 醜状,3,3,0.0391,3064
3,遊ぶ 反対 側,3,3,0.0391,3065
3,挫創 醜状 瘢痕,3,3,0.0391,3066
3,特定 時間 玄関,3,3,0.0391,3067
3,頭蓋骨 陥没 骨折,3,3,0.0391,3068
3,友人 手 持つ,3,3,0.0391,3069
3,バスケットボール 試合 形式,3,3,0.0391,3070
3,ドア ガラス 手,3,3,0.0391,3071
3,試合 スパイク 打つ,3,3,0.0391,3072
3,スパイク 打つ 着地,3,3,0.0391,3073
3,脚長 差 残存,3,3,0.0391,3074
3,机 天 板,3,3,0.0391,3075
3,体育 祭 騎馬,3,3,0.0391,3076
3,祭 騎馬 戦,3,3,0.0391,3077
3,尺 骨 神経,3,3,0.0391,3078
3,部 練習 自転車,3,3,0.0391,3079
3,顔面 醜状 瘢痕,3,3,0.0391,3080
3,肘 体重 かかる,3,3,0.0391,3081
3,肘 関節 脱臼,3,3,0.0391,3082
3,骨折 手術 肘,3,3,0.0391,3083
3,負傷 鼻 部,3,3,0.0391,3084
3,鼻 部 線,3,3,0.0391,3085
3,負う 器質 性,3,3,0.0391,3086
3,生活 科 運動,3,3,0.0391,3087
3,科 運動 場,3,3,0.0391,3088
3,運動 場 たこ,3,3,0.0391,3089
3,場 たこ 揚げ,3,3,0.0391,3090
3,頭 眼 当たる,3,3,0.0391,3091
3,頬 部 感覚,3,3,0.0391,3092
3,正面 衝突 眼,3,3,0.0391,3093
3,左上 眼 ける,3,3,0.0391,3094
3,時間 教室 遊ぶ,3,3,0.0391,3095
3,教室 ドア ガラス,3,3,0.0391,3096
3,状 痕 肘,3,3,0.0391,3097
3,部 負傷 手術,3,3,0.0391,3098
3,体育 祭 向ける,3,3,0.0391,3099
3,右足 関節 疼痛,3,3,0.0391,3100
3,運動 場 ネット,3,3,0.0391,3101
3,強打 複 視,3,3,0.0391,3102
3,バッター 打ち返す ボール,3,3,0.0391,3104
3,球 ネット 設置,3,3,0.0391,3105
3,打球 ネット 隙間,3,3,0.0391,3106
3,肘 部 瘢痕,3,3,0.0391,3107
3,膝 地面 ぶつける,3,3,0.0391,3108
3,口 部 線,3,3,0.0391,3109
